tag_id,标签名,标签描述,订阅数,使用次数
69997,有趣,,1822,564187
6292,猫咪,,25888,1150036
3745532,猫狗打架,,0,130
71175,白展堂,,6205,79634
11429,武林外传,《武林外传》是一部章回体古装情景喜剧。围绕着一个在虚拟的明代（约在万历年间）小镇“七侠镇”中“同福客栈”里的女掌柜佟湘玉（闫妮饰）和她的几个伙计展开。该剧于2006年1月2日在央视播出，央视的最高收视率是9.4%，是2006年中国大陆收视率最高的电视剧之一，之后各地方台曾多次重播，亦有良好收视，在网络上也受到热捧。,103183,131200
147600,佟湘玉,,1204,71534
88127,2001太空漫游,　现在的时间是2001年，为了寻找黑石的根源，人类开展一项木星登陆计划。飞船上有冬眠的三名宇航员，大卫船长、富兰克飞行员，还有一部叫“HAL9000”的高智能电脑。HAL在宇宙飞行过程中发生错乱，令到富兰克和三名冬眠人员相继丧命，剩下波曼和这台电脑作战。 ,37,920
10920203,神里绫华,,1446,114337
2923555,绫华,,17,11988
63887,许嵩,许嵩（Vae），知名作词人、作曲人、唱片制作人、歌手，有音乐鬼才之称。至今已发行四张个人专辑，包揽其中所有词曲及所有唱片之制作。2009年出版首张词曲全创作专辑《自定义》，2010年出版第二张词曲全创作专辑《寻雾启示》，两度掀起讨论热潮，一跃成为内地互联网讨论度最高的独立音乐人。2011年加盟海蝶音乐，推出第三张词曲全创作专辑《苏格拉没有底》，发行首月即在大陆地区摘下唱片销量榜冠军，轰动全国媒体，并拉开全国巡回签售及歌迷见面会。2012年7月发表第四张全创作专辑《梦游计》。,47862,97143
21431403,大力滴滴滴,,9,333
185753,庐州月,,30,1709
2516142,Cover,,52,13708
24154226,#韩服,,0,7
50340,广东,,1081,219542
3350169,粤知一二,,1756,2329
276068,神奇陆夫人,神奇陆夫人，游戏区UP主，擅长解谜游戏，代表作有《夫人与游戏》等。,27586,5140
204231,陆夫人,,265,2105
58283,古装,,117004,1541822
657929,护妻狂魔,,386,1210
2505231,苏培盛,,29,3102
18277,曹操,,3135,116116
304072,刘姥姥,,20,1729
16572,蛇,,7243,81318
199602,毒性,,8,373
3541149,蓝环章鱼,,8,274
936836,韭菜,,125,40563
509822,洋垃圾,,670,9133
98199,主机,,1769,85840
253020,游戏主机,,564,7613
1780308,拼多多,,4251,242409
3289985,DIY组装机,,3,62
8754,听力,,3103,115707
903984,美国大学,,137,8666
6738152,生活 大学,,0,3
2537481,honeyworks,,454,2394
18621915,东雪莲,,87,12842
187787,亚索,,12299,133433
35298441,英雄联盟开黑套路,,0,2
447821,上分,,34,114857
540329,英雄联盟台服,,0,1500
1687992,骚套路,,240,10481
614097,华语MV,收录华语地区MV,11696,477166
34224,林志炫,"林志炫，1966年7月6日出生，中国台湾基隆人，前优客李林团员，是台湾流行男歌手。以流畅的真假音转换以及高亢、优美的歌声著称。

演唱风格：
林志炫嗓音属于细腻、高亢的类型，尤其是以真假难辨的真假音转音顺畅著称（林志炫本人称之为“鸡尾酒唱法”）。专辑录音讲求严谨，以高传真音响伴奏与录音原声伴奏（acoustic）为标准，例如其2005年12月发行的专辑“原声之旅”即成为许多华人圈发烧友（audiophile）推荐片。因为此专辑中其首次尝试摇滚乐与蓝调的唱法，因此表现不逊于欧美发烧片。在咬字能着重转换歌唱方式之处，也重视出音稳定性与伴奏乐器的适当比例。",1793,15673
2251,高清,,5344,132265
64705,流行音乐,,4996,410623
12060,完整版,,61604,134495
35318729,我忘了我已老去,,0,3
72346,新歌,,87,75092
7353503,ONEtake,,0,32
90740,传统,,802,48809
1013401,县长,,1,208
2401,局长,,55,5158
142991,财政,,26,1926
211866,权力,,30,3363
57065,县委书记,,0,327
54569,西班牙语,,3200,68667
15112250,国际连线,,4,838
33869,黑人,,1666,84797
148784,种族歧视,,744,24425
19833629,绝望的文盲,,0,776
11521060,浩东大大,,0,14
32999784,山城车神,,0,5
887836,人间烟火,,31,12171
3521016,情感短剧,,0,106
6343636,年后减肥,,0,217
457916,造梦西游,,9436,173282
23471,网页游戏,,186,104833
170665,怀旧游戏,,747,306487
1291155,造梦西游3,,7282,31241
1397937,零氪,,38,112062
13242415,AltStore,,0,23
29073659,AltServer,,0,15
2271138,微信多开,,1,805
2512541,iPhone,,104483,157414
2515248,iOS,,421,53328
3214397,应用多开,,1,89
17605221,小宇Boi,,18,112
428970,蛋糕制作,,558,2373
270746,奶油蛋糕,,116,5496
1456871,烘焙教程,,573,3658
1546632,情人节蛋糕,,0,113
1914950,家庭烘焙,,7,805
3353823,爱心蛋糕,,0,31
10480464,在家做美食,,1,7479
24665531,2D蛋糕,,0,1
35414378,你镜头下的情人节,,0,1080
29533587,赫子ENT,,1,22
1675157,电车难题,,191,1222
8355774,小能猫,,0,77
17611,人鱼,,344,15296
865314,安徒生,,53,1877
326636,责任,,14,9167
15969452,回春丹,,47,3584
16708838,落差感,,0,14
355007,断气,,0,156
17411273,容貌焦虑,,39,4311
8423,地铁,,6004,373932
22554,实拍,,262,149641
95752,最美,,11,14529
498075,地铁站,,6,4053
39107,金融,,22216,983106
29938,人民币,,200,17492
8817,教学,,9966,1780361
5784,功夫,,30567,361702
41943,铁布衫,,3,193
8656,武道,,263,21328
59497,宿舍,,4857,293193
333524,舍友,,220,37714
508174,动物圈,,54826,2105928
16334,有病,,28,3257
10958866,卖闲置,,0,16
20790,砍价,,31,6133
114427,深夜食堂,午夜12点，报时钟响起，城市的一隅，属于一家食堂的时间开始了。菜谱只有猪肉套餐，但你想吃的都可以点。特殊的风格和怀念的味道，招来了不少的客人。大家喝着小酒，吃着自己钟情的食物，卸下一天的疲惫，谈论着遇到的趣事，或是独自品味忧愁。在食物的香气里，在深夜特有的幽静和食堂内的袅袅暖意间，一出出充满人情味的故事被娓娓道来。,31175,149124
233219,下饭菜,,267,43334
65543,好吃,,118,77381
1395161,铁锅炖,,8,1402
1726,轻音少女,《轻音少女》讲述的是一个刚上高中的女孩子平泽唯和其他四位主角一起将快要废部的轻音部重新建成，并且一步一步向着自己的希望前进的故事。五位女主角的姓都直接取自79年结成2000年解散的音乐组合-MODEL，而其他角色的姓则取自1989年创立的摇滚组合the pillows。新学年开始，樱丘高中（日文：桜が丘高校，在动画中是女子学校，实为真实存在的“旧丰乡小学”）“轻音部”，因原有部员全部毕业离校而无法满足至少4人的数量要求。此时4名高一女生（第一季开始时为高一女生）机缘巧合先后加入（在第一季第九集加入新部员中野梓），K-ON!的故事也就此展开！,20508,63532
7992,现场,,88124,2725235
11156991,夏季八煮,,10,195
41520,福州,,258,105362
1219322,三坊七巷,,5,1028
8950591,提琴社,,0,1
35324646,这音乐像极了爱情,,0,10268
11505070,我是余欢水,,36,3090
254157,配角,,5,3468
31034458,热点娱乐资讯速报,,0,100292
34458,雪,,94,265549
20283,宿命,,4,4001
52383,电影配乐,,135,7827
236642,阿鲲,,14,428
999385,影视杂谈,,73028,158124
1115903,国产科幻,,7,566
130863,天津话,,7857,9682
103210,新西兰,,616,33446
170280,女权,,1918,26615
1168424,春节档,,17,5488
144097,合唱团,,315,18339
4938192,cardib,,63,1706
6696520,女总理,,2,269
12343410,学习日常打卡,,1,75042
1199590,黄焖鸡,,54,5393
809377,美食教学,,933,81988
3206386,厨师长,,337,5516
61835,一战,,1438,54136
8509,笑话,,87,48408
21228602,地狱笑话,,140,13356
1248,妹妹,"不知道是谁说过，如果你无法成为一个诗人，那就活的像一首诗吧！
但是我们太平凡了，平凡的不能活成一首诗，那麽，至少也让我们活的像诗裡的一个字吧...

金钟奖最佳编剧徐誉庭暨《我可能不会爱你》后又一力作

...周繼薇本來應該叫做「周繼偉」，是老媽一雪前恥的希望！ 

但，當她呱呱落地之後，希望幻滅了，她那被賦予獨一無二的「貴子」命運，卻瞬間變成了「周家第三個女兒」。所以她只能穿前頭兩個姊姊的舊衣服、暗暗嚮往著永遠分不到的魚眼睛――因為一隻魚只有兩隻眼睛、一隻雞也只有兩隻腿，因此「第三個」的意思，就是多出來的那個。 

但，多出來的周繼薇，卻深獲鄰居戴奶奶的喜愛，於是，她總是離家出走、直奔戴家的懷抱。在好乾淨、好舒服的戴家，她是一個被愛包圍的小公主，還有一個帥氣的小哥哥「戴耀起」――雖然，戴耀起根本不想有一個妹妹來跟他分食人間美味「魚眼睛」。 

想盡辦法要變成戴耀起的妹妹的周繼薇，終於在17歲那年，發現了一個連自己都不知道的秘密――她不需要永恆、也不需要美麗的愛情樣子，她只想要永遠跟戴耀起「一起」。",5543,121783
34415380,我的原神新春会,,0,7574
16311260,孤寡青蛙,,1,612
11938,爸爸,,144,104322
451792,中国舞,,146411,127678
259676,蜘蛛精,,23,1293
85764,异域,,24,4010
3584860,雪薇,,5,37
5790516,紫颜,,199,599
5833316,美欣,,24,78
5888244,盘丝,,11,69
19401110,红魈,,10,82
133696,MEME,,12994,218306
1102683,吃播,,488244,672409
108049,韩国综艺,,51535,341216
17149,选秀,,427,110159
148834,舞台,,215,335414
1624270,喜剧人,,7,15236
2546575,hot,,10,1801
23173724,Boys Planet,,3,558
33374416,影娱热点叨叨茶馆,,0,3900
194888,复出,,4,4225
715847,缉毒警,,16,743
659113,涉毒,,2,187
3240551,劣迹艺人,,14,821
8910666,涉毒艺人,,0,34
22127673,校园整活王,,16,316178
53530,闪现,,19,16219
250941,预判,,18,15598
27527824,游戏皆可剪辑,,2,199639
16306209,淦淦惹,,0,416
26108283,邱彼特的日常,,5,317
28429928,小阿森,,0,194
9565136,人类幼崽,,125,37539
34303082,动画嘉年华2023灼夜花火,,0,503
11773,小沈阳,,138,15585
32811,赵本山,,11371,83938
903959,不差钱,,0,316
321771,超级明星,,1,153
26308301,星动安利大作战,,47,1670744
34395860,仇白,,0,1384
2561575,龚俊,,34453,265792
17039,妈妈,一对女孩维多利亚·迪桑和莉莉·迪桑的母亲被他们的父亲所杀，父亲也随即自杀并将两个女儿遗弃在树林里。五年后，她们被发现时状况极差，孤独、饥饿，她们对一切的肢体接触都会感到恐惧和抗拒，没人知道她们是如何在如此孤独的环境中存活的。叔叔卢卡斯和女友安娜贝尔收养了她们，原本平静的生活就此打破。黑暗中，总有一个如影随形的亡魂，而这个想要置他们于死地的鬼魂，两个女孩叫她：妈妈。 ,284,240987
7270047,销冠,,9,1554
29666479,可愛くてごめん,,3,2378
81427,小星星,,23,18661
25898,跑车,,93653,281499
87005,魔幻,,703,58442
536636,性价比,,794,72724
47636,保时捷,保时捷，是德国汽车品牌，1930年由费迪南德·波尔舍教授建于斯图加特。费迪南德·波尔舍是一位享誉世界车坛的著名设计师。上个世纪30年代中也曾为德国大众汽车公司设计过风靡全球的甲壳虫轿车的先行车。其子费里·波尔舍继承父业，继续发扬光大。,1142,82117
3348823,PUBG,,4787,541952
15134585,平凡爱情,,1,69
35453220,完全没道理,,0,1
167761,打呼噜,,34,14924
20023,国外,,773,114700
1103862,疑问,,1,2297
35536722,小小韩同学,,0,1
35536732,小宇菇菇的男朋友,,0,1
12626,御姐,,10424,119859
285277,通话,,3,2501
995128,想把我唱给你听,,4,389
17532495,乃琳Queen,,9360,27784
17839311,乃琳,,2668,81334
1603305,大堂经理,,0,103
1376147,房租,,48,14672
71532,家乡,,17,109639
74152,孤独,,1440,100746
16553001,孤独摇滚,,196,56230
11698817,真我手机,,11,1843
2650084,徐大虾,,5200,7871
7262847,realme,,114,10331
12810958,realme真我,,1,121
18980818,真我GT Neo,,43,67
22584383,妙界按摩枕,,0,9
22454,法拉利,,1576,95794
13347796,MC20,,4,292
80060,玛莎拉蒂,,119,15206
52116,海神,,14,8602
1645453,汽车知识,,20722,352000
2738551,V6发动机,,0,60
4296,宫崎骏,宫崎骏（Miyazaki Hayao），日本知名动画导演、动画师及漫画家，1941出生于东京，1963年进入东映动画公司，1965年与同事太田朱美结婚，并育有两子，1985年与高畑勋共同创立吉卜力工作室。宫崎骏在全球动画界具有无可替代的地位，迪斯尼称其为“动画界的黑泽明”。其动画作品大多涉及人类与自然之间的关系、和平主义及女权运动。,78926,96432
21079,土豆,,1503,49533
2666181,土豆粉,,12,1854
58362,里昂,,236,31641
482403,玛蒂尔达,,15,948
1694669,混剪晓佳,,2059,92
5769086,love in the dark,,0,25
612247,南方人,,82,12219
612246,北方人,,67,5098
489200,互换,,19,6039
971987,蜜汁带感,,2214,178926
680,哔哩哔哩,,7510,204378
2570162,人力Vocaloid,,310,608
14402,带感,,394,10053
10954489,东百往事,,672,36571
179254,虎哥,,1687,162156
821806,东北往事,,281,16969
16870242,社死现场,,50,8534
19426757,情感哲学,,0,6
22068234,emo文学,,0,41
32627435,腼腆文静小女生,,0,3
2643567,个性签名,,5,968
148029,电路,,1655,44787
495751,故障,,16,9660
16724,穿越火线,穿越火线游戏专区，灵狐姐的专属后花园(/ω＼)~ 在枪战的舞台上收获快乐，快来和灵狐姐一起玩吧，爱你们哟(*￣3,54366,790244
14194,CF,,3483,550882
22533,暗裔剑魔,,557,25952
352527,亚托克斯,,328,20636
142664,佐伊,,246,14763
5170340,暮光星灵,,120,5106
94459,小米,,52800,441315
94209,MIUI,,1370,111132
927057,舒芙蕾,,102,3686
508030,买菜车,,0,518
388712,汽油,,12,6002
143721,轿车,,47,18629
172254,国产车,,178,65104
1501817,名爵,,26,4448
2711012,试驾测评,,49,1267
9688412,MG7,,0,395
24255,大鱼,,424,68632
104572,毒贩,,148,7438
15734527,蔚蓝档案,,181,16139
17963045,bluearchive,,8,1127
23127672,下江小春,,5,292
2482476,akb48,,290,8548
2511716,rpg,,298,27249
15752796,碧蓝档案,,1265,67874
421353,我的世界动画,,4349,46814
12893098,使命召唤19,,7,38416
15372068,cod19,,2,16340
22167221,流浪地球二,,0,640
27653394,一股使味,,0,44
1427732,不准说俄语,,4,100
5179804,责任的电话,,7,363
21360483,打开格局,,0,22
305605,涨知识,,3417,200935
72012,省钱,,914,104616
2753401,资产,,31,5999
1280515,四大名著,,515,68001
40319,猪八戒,,95,63621
7488929,四圣试禅心,,0,33
26571781,影视文化漫谈,,0,19342
178862,星海,,151694,314689
233225,朱元璋,,311,54689
11894653,正确率,,0,162
590549,行测,,2142,132443
590548,数量关系,,502,19428
183540,公务员考试,,4954,240908
1620185,省考,,1807,276073
3331704,数量,,2,4401
10346972,猜题技巧,,3,20
44573,超级碗,,333,10344
33436,蕾哈娜,,1393,10712
2492412,Rihanna,,3267,8030
28668338,干饭人的美食记录,,0,27598
315956,高情商,,498,32264
76007,小仙女,,961,400433
638822,大帅哥,,78,24987
1504558,欠钱,,8,2467
73516,寿司,,19696,30863
212885,三文鱼,,451,16439
198472,自助,,96,7836
3628688,无限量,,1,110
7255740,畅吃,,0,8
902215,王一博,王一博，UNIQ成员，1997年8月5日出生于中国河南洛阳，担任组合里主领舞、RAP担当、门面担当。虽为UNIQ中年龄最小的成员，但凭借与生俱来的舞蹈天赋，成为UNIQ首位正式成员。不善言辞的他，却是天生的舞台王者。经历了1400余天的日夜磨练，王一博带着他超乎寻常的精湛舞技，首个亮相在公众视野。,234669,678924
22826623,电影无名,,0,1661
368622,日本网友,,607,10440
1455465,可妮,,2,882
5480528,Koni,,2,312
7859428,油管评论翻译,,4,1219
7960745,VUP,,1551,459727
489979,饭拍,,9176,476840
1794,演唱会,,64170,848922
13510961,狼尾,,17,822
22539660,金秋天,,33,14241
275616,秋天,,128,112411
168073,IVE,,131,70063
1325606,直拍,,1466,354629
2531217,ive,,134,29113
6167022,gaeul,,3,1003
7576,第一次,,117,114330
3346260,重庆大厦,,1,90
89736,挂壁,,38,3949
29317,酒店,,330,81140
3031145,出境,,0,1309
667738,香港,,1195,140640
528400,日本恐怖片,,1024,5441
841,恐怖,,117489,1235984
20958,咒怨,,154,4122
479944,真人解说,,0,100
124331,清水崇,,15,390
5358448,录像带版,,0,8
56033,高中生,,4513,303359
6461360,旋律说唱,,21,3421
6890916,情绪说唱,,22,1050
22068120,丹恒,,12,563
22379154,杰帕德,,3,130
45936,瓦尔特,,52,1433
57401,刃,,0,278
159677,罗刹,,5,621
2485694,桑博,,39,254
8296864,景元,,1,324
324111,卧龙凤雏,,11,4079
5602492,供暖费,,0,14
44353,刀哥,,1623,182163
2602980,杀马特团长,,215,11552
1581913,RE：从零开始的异世界生活,在异世界陷入迷茫的普通高中生菜月昴，邂逅了一位银发的美少女。但想助她一臂之力的昴，却一次次地遭遇敌袭，背叛、暴力，甚至是死亡……“死亡重置”——无力的少年拥有的唯一能力，能将死后时间倒转回一开始。使用了这般力量，便会失去过去的回忆，可为了守护最重要的人们，昴必须抗争到底。“即使你忘却了我，我也不会遗忘你。”,3070,7785
1671408,蕾姆,,31086,75326
16373645,折原露露,,17,2863
29327670,弔歌,,0,13
34329974,大貔貅,,0,991
7620,豆腐,,596,36970
10822108,种草vlog,美妆、购物、爱用品种草！,2864,1706
224804,树哥,,25,1646
33260,朴实,,1,225
3437089,村里,,1,912
9854155,正月剪头发,,0,4
702,蘑菇,,420,21153
22551,漫展,,395936,203481
1775991,可愛,,9,5155
67064,开锁,,83,4696
11148308,高分剧集,,0,95
2795771,热剧,,2,1217
65369,毕业生,,162,30837
161959,快餐,,179,19628
220744,香港理工大学,,31,1667
235086,盒饭,,96,9028
103638,笔记本电脑,,3351,70124
18714693,RTX4080,,0,708
24885472,RTX4050,,0,39
24885470,RTX4060,,1,95
4482354,旷世,,0,105
7614492,中正评测,,222,853
31320894,i9-13900HX,,0,37
1661884,用车知识,,51,5704
2829,二战,第二次世界大战（World War II，简称二战，亦可称世界反法西斯战争）。1939年9月1日—1945年9月2日，以纳粹德国、日本帝国、意大利王国为首的法西斯军国主义国家为轴心国一方，以三巨头美国、英国、苏联为首的反法西斯国家同盟国为另一方，进行的第二次全球规模的战争。,11939,549964
727,卓别林,      从1919年开始，卓别林独立制片，此后一生共出演80余部喜剧片，其中在电影史上著名的影片有《淘金记》、《马戏团》、《城市之光》、《摩登时代》、《大独裁者》、《凡尔杜先生》、《舞台生涯》等。这些影片反映了卓别林从一个普通的人道主义者到一位伟大的批判现实主义艺术大师的过程。卓别林以其精湛的表演艺术，对下层劳动者寄予深切同情，对资本主义社会的种种弊端进行辛辣的讽刺，对法西斯头子希特勒进行了无情的鞭笞。1952年，他受到麦卡锡主义的迫害，被迫离开美国，定居瑞士。在瑞士期间，他拍摄了尖锐讽刺麦卡锡主义的影片《一个国王在纽约》。1972年，美国隆重邀请卓别林回到好莱坞，授予他奥斯卡终身成就奖，称他“在本世纪为电影艺术作出不可磨灭的贡献”。1977年逝世，享年88岁。,2381,8179
308,元首,“元首”一词来源于拉丁文，是首席元老和国家第一公民的意思。在ACG界一般指阿道夫·希特勒。元首的愤怒，是网友对《帝国的毁灭》这部电影片段的多部恶搞作品的总称，用来发泄对某些现象或人物的不满。据不完全统计，迄今为止各种版本已经超过15000个。原电影是一部讲述希特勒自杀身亡前十二天的经历的影片，视频借用希特勒召集其手下开会的一个场景。自从《帝国的毁灭》上映之后，youtube上就已经有元首的愤怒桥段的恶搞视频出现。国内较多的是音mad跟恶搞。其他用做恶搞元首的素材还有1935的纪录片《意志的胜利》《行动目标希特勒》。,104676,65569
728,大独裁者,"影片讲述第一次世界大战，托曼尼亚王国独裁者辛格尔（查理·卓别林饰）上台。他的大肆扩张导致战乱不断民不聊生。并且他大搞阴谋政策，煽动民众对犹太人的敌对与仇恨，让犹太人民陷入水深火热的灾难之中。被征入伍的犹太人理发师查理（查理·卓别林饰）更是在这样的高压政策下难逃一劫。当查理逃出边境时，被驻守在这里的军队误认为是独裁者辛格尔，他趁机做了一场“为自由而战斗”的大演说。 
　　该片是查理·卓别林的第一部有声片，摄于希特勒统治最为黑暗的时期，片中对他辛辣讽刺跟丑化比比皆是。本片荣获第13届（1941）奥斯卡最佳电影、最佳男主角、最佳男配角、最佳编剧、最佳音乐5项提名。",25,501
143751,手机评测,作为最方便的工具，它们代表着日新月异的科技。,348249,24404
25371,生活大爆炸,《生活大爆炸》是由查克·洛尔和比尔·普拉迪创作的一出美国情景喜剧，在2007年9月24日由哥伦比亚广播公司（CBS）推出。此剧由华纳兄弟电视公司和查克·洛尔制片公司共同制作，讲述的是一个美女和四个科学家的故事，2011年续拍第五季。2009年8月，该剧赢得了电视评论协会（TCA）最佳喜剧系列奖，吉姆·帕森斯亦赢得了喜剧类的个人奖项。,20040,93749
16968,神器,,799,67137
12441482,数码好物,,3,1613
30838731,bilibili好物集,,1,23962
34956125,甜蜜好物，为爱助攻,,0,8787
166033,日语翻唱,,712,128908
2510978,LoveLive!,,623,38155
1067896,满怀爱意接近中！,,0,10
2486681,μ's,,3706,21759
2657043,もぎゅっと“love”で接近中!,,2,28
13830561,以工代赈,,0,46
796259,工业机器人,,342,27795
2809660,劳动力,,17,865
32638642,机器人密度,,0,1
204379,欧盟,,195,19512
364229,锂电池,,171,18952
632928,拜登,,529,59266
74432,金莎,,295,10127
22494461,拍摄合拍征集,,0,198
1135392,麦丽素,,9,587
205359,低俗,,55,2794
18161,恶心,,436,40335
1161141,小白测评,,1178,2152
456735,省电,,5,1083
191668,OPPO,,833,69471
854827,省电模式,,0,81
2579476,手机省电,,1,25
97360,爆料,,241,157511
18106167,Apex资讯,,0,25
482931,火烧云,,13,3212
1567545,云南菜,,18,746
7725783,宝剑嫂,,89,2259
21131,小猫,,212,69293
35257344,关于养宠来唠嗑,,0,1806
5283256,情感共鸣,,7,6666
90157,NVIDIA,,2223,41869
413678,装机,,240514,221057
10713,GPU,,119,12518
662325,刘一帆,,113,1186
334056,群青,,65,15213
1034001,大司马,,17157,136153
8179204,鬼屎东,,1,128
203909,贫民窟,,842,7655
60557,文字游戏,,734,68602
23570,重制版,,181,46718
108017,60秒,,2181,6791
8081341,后末日,,0,229
8567,黑道,,88,9920
141896,扫黑,,26,7208
609375,倪大红,,88,23301
11869303,泰叔,,0,96
34761226,年度扫黑大剧《狂飙》你追了吗,,0,1635
737063,0713,,25,20735
26684581,快乐再出发,,13,19397
2825,DC,,53709,198653
21534,闪电侠,"闪电侠（The Flash）由DC漫画出版，是一个名字包括了四个人的超级英雄，由加德纳·福克斯和哈里·兰伯特首创。
第一代：杰·加里克（1940-1956）
第二代：巴里·艾伦（1956-1986）
第三代：沃利·韦斯特（1986-2006）
第四代：巴特·艾伦（2006-现今）
每经过一代，新一代闪电侠的能力也会比上一代增加。
闪电侠是漫画界中著名的首位高速人，也是首位速度能够比超人更快的英雄。",5242,37537
72238,制作人,该剧以电视人聚集地的首尔汝矣岛为背景，围绕电视台综艺部门为舞台而展开，讲述发生在综艺节目制作人之间妙趣横生的的故事。,258,9938
15722,花絮,1,64697,581426
32258400,DNA音乐联盟,,0,64
82506,R&B,,539,46450
968393,厂牌,,11,1000
2522709,Hiphop,,1092,13673
7834,女人,,637,243707
1169300,二胎,,47,20637
830214,家庭纠纷,,3,1256
250216,婆媳矛盾,,2,1354
694508,恶婆婆,,0,380
4717982,东北妈妈,,5,200
67925,树懒,,225,2316
2971768,亚马逊雨林,,3,386
1021498,大圣归来,《西游记之大圣归来》是根据中国传统神话故事进行拓展和演绎的3D动画电影，由高路动画、横店影视、十月动画、微影科技等联合出品。影片讲述了已于五行山下寂寞沉潜五百年的孙悟空被儿时的唐僧——俗名江流儿的小和尚误打误撞地解除了封印，在相互陪伴的冒险之旅中找回初心，完成自我救赎的故事。,2210,8313
11062,国产动漫,中国动画曾无比地辉煌过，这也证明中国动画是有实力的，有适合它发展的艺术规律。对中国动画发展脉络有一个了解，对今天的动画创作是大有裨益的。既可从中借鉴吸收优良传统，又可发现总结中国动画的不足之处，找到一条在新的社会发展时期的发展道路。,2456,107144
1166245,麻辣拌,,83,4481
2080874,无辣不欢,,35,1701
176969,吉林,,50,21824
109533,辽宁,,84,25458
915485,省拟,,582,1145
112974,黑龙江,,97,25190
538653,城拟,,166,436
2540391,oc,,854,72271
2646736,东三省,,16,572
817374,芜湖大司马,,33781,94922
256598,马老师,,2319,61935
3139356,金牌讲师,,283,24313
8182653,鬼史东,,4,150
11484289,金牌厨师,,80,10776
551110,画渣,,470,467734
823754,指绘,,5927,551594
263398,摸鱼,,1513,497280
2511043,apink,,904,7279
17657397,东商变革,,3,804
2582,练习,,552,801540
1204175,硕士,,132,26847
312719,学术,,355,14435
240949,科研,,1249,48873
207281,干货,,9386,400993
612278,夜市,,313,56213
245777,答辩,,109,62513
1348184,特效向,,381,1401
4606924,买瓜,,611,29211
8952481,郝哥,,6,3133
12660798,JoeJoe,,0,25
232991,最贵,,46,543
1441546,最便宜,,1,182
7008,软件,,10573,372817
295811,必应,,0,1115
2518066,Windows,,926,38825
3069089,电脑知识,,155,8821
29304922,软件使用大百科,,0,2913
331479,国人女声,,98376,61260
11444,情书,,1302,26412
2487386,原创pv,,46,1262
1362611,招商银行,,57,2200
8062276,娴娴,,311,768
121143,温情,,425,19760
7710420,最伟大的,,0,1411
1840,国产,,107884,1596501
168195,SAMSUNG,,234,31861
10545,固态硬盘,,829,15462
1238132,固态,,70,4311
682981,降价,,9,9065
6392152,价格跳水,,0,14
6509366,显卡价格,,5,2414
3076359,日语MV,收录日语地区MV,12438,161981
247415,ヒトリエ,"ヒトリエ 
格好の良い、純度の高い音楽を目指す集まり。
vo＆gt：wowaka gr &amp; Choru：シノダ ba：イガラシ dr：ゆーまお
今回バンド初めてとなるアルバム
『ルームシック・ガールズエスケープ』を発表。
現実と空想、その中での少女観と徹底的に向かい合い、
言葉と音に灼き附けた意欲作。

2011年冬，以wowaka为中心建立
最初乐队名为「ひとりアトリエ」（意为：缺一人的乐队）由wowaka、イガラシ、ゆーまお3人进行着活动，之后由于シノダ的加入成为了4个人，所以乐队名改为了「ヒトリエ」
演唱会中表演的是由wowaka担任作词作曲的原创曲目，在演唱会中会翻唱原V家投稿（翻唱的曲子并未发布音源）
",870,1987
20941429,倾听画语,,3,221
1580492,フユノ,,3,66
1131410,赤道,,6,977
120646,漩涡,,36,2998
7349589,地转偏向力,,3,60
579454,RNG,,26709,264585
2959060,Theshy,,272,9899
657610,草地,,4,2904
209224,野生动物,,703,169068
944354,黄鼠狼,,81,2672
13885,司机,,166,125999
35256850,动物的八卦瞬间,,0,914
1809,辅助,,1056,313062
146991,迦娜,,19,1763
752479,削弱,,5,8567
191679,风女,,20,5456
7397894,软辅,,3,2605
1672400,文韬,,1807,41742
35434506,文韬鹅鸭杀,,0,4
139693,成绩,,37,12471
32613,面试,,95596,580575
1592372,复试,,349,151079
1746633,查分,,16,4137
2838352,成绩查询,,1,483
5703706,考研成绩,,40,2338
15062085,23考研,,393,53902
1639,穷开心,,531,4479
5356320,精神状态,,1,17991
5938144,海伊,,1785,6673
300507,本质,,18,5450
589,哲学,"兄贵文化的代表性理念之一.最初来源是因为比利的摔跤视频中常常会有各种不明所里的行为和叫声,总是能引发起观众剧烈的思考: &quot;他们为什么要摔跤!?&quot;&quot;他们为什么要***!?&quot;&quot;为什么要打跟斗!?&quot;&quot;为什么我要看这个视频!?&quot;
随着观众的思考越来越深入,其思考的问题甚至会上升到哲学的地步,所以称为哲♂学.
而兄贵文化发展到现在,哲学这一词汇的含义也在不断发展.在近代日常用语中,哲学可分为名词和形容词.",115813,434715
19277584,整点薯条,,0,109
171069,虚无主义,,199,1180
303596,解构,,5,449
1278350,后现代主义,,59,500
26875023,社会科学原来这么有趣,,2,6902
153238,鬼畜翻唱,,1194,9473
9219121,RingRingRing,,16,196
32703,拉面,,851,31615
2890070,二郎拉面,,1,51
62330,英超,,21512,268306
47081,集锦,1,48616,772834
720084,阿圭罗,,102,4704
67964,曼城,,387,64197
959927,英超联赛,,76,8577
17415,进球,,30,59435
668068,妙招,,358,51657
579737,存钱,,133,5487
1436540,记账,,30,2311
48957,第一天,,1,31478
3314,系列,,21,82879
158158,副业,,1019,250760
