tag_id,标签名,标签描述,订阅数,使用次数
32454,汉服,中华民族传统服饰之一，是华服系统的核心、主流和代表。,507871,470213
20023,国外,,773,114774
24154226,#韩服,,0,7
88127,2001太空漫游,　现在的时间是2001年，为了寻找黑石的根源，人类开展一项木星登陆计划。飞船上有冬眠的三名宇航员，大卫船长、富兰克飞行员，还有一部叫“HAL9000”的高智能电脑。HAL在宇宙飞行过程中发生错乱，令到富兰克和三名冬眠人员相继丧命，剩下波曼和这台电脑作战。 ,37,922
67700,洪金宝,,738,32806
56495,香港电影,,17216,225299
7950,成龙,"成龙，生于香港太平山，祖籍山东汶上，大中华区影坛巨星和国际功夫电影巨星，在华人世界享有极高的声望。他与周星驰、周润发并称“双周一成”，意为香港电影的票房保证。多次获得香港金像奖的最佳动作设计奖，并两度获得台湾电影金马奖最佳男主角奖。成龙以功夫片著称，曾多次打破香港电影票房纪录，其主演的电影全球总票房已经超过200亿元，为华人演员之首。成龙的成名作是《醉拳》；1994年由他主演的《红番区》在美国公映后反响强烈，使其成功打入好莱坞；《尖峰时刻》系列电影亦获得极高的票房，并奠定其国际电影巨星的地位。
广告
　　奇强洗衣粉
成龙 代言佳能EOS(7张) 
　　格力空调（倡议支持国产） 
　　新日电动车 
　　小霸王学习机 
　　爱多vcd（里面有很经典的一个镜头，取自和唐季礼合作的《简单任务》） 
　　劲隆摩托 
　　霸王洗发水　 
　　思念水饺 
　　原叶绿茶 
　　佳能EOS 
　　北方汽修 
　　卡巴斯基 
　　汾煌可乐",32744,185883
16755451,霍格华兹的传承,,0,33
29308670,霍格沃兹之遗,,0,2689
1016941,JK罗琳,,75,936
459453,开放世界,,798,128743
16622776,Hogwarts Legacy,,0,465
1170904,印度美食,,9544,59862
797415,印度料理,,83,1271
216067,炸鱼,,76,10698
1290989,印度小吃,,699,25067
1687188,印度旅游,,15,1729
33239904,演武传心,,0,3298
686062,弹反,,16,8015
671580,剑鬼,,42,8114
1388135,太郎丸,,1,2040
3289985,DIY组装机,,3,62
936836,韭菜,,125,40596
98199,主机,,1769,85896
509822,洋垃圾,,670,9134
253020,游戏主机,,564,7639
1780308,拼多多,,4251,242548
501024,KB呆又呆,B站游戏区UP主KB呆又呆，主要解说英雄联盟，懒癌晚期。主要作品有【英雄联盟小朋友运动会】系列。微博：weibo.com/hengkroeger。直播网址：http://live.bilibili.com/admin/live/1010.html,6652,13551
4151520,刘小怂,,979,23317
7749324,郭文韬,,3517,63120
19837797,Goose Goose Duck,,1,4366
38951,物语系列,日本轻小说「物语系列」是由轻小说作家西尾维新创作，台湾插画家VOFAN(本名戴源亨)负责插画的人气轻小说系列，最先在《讲谈社BOX》上刊载。物语系列据西尾本人称共9部，分别是《伤物语》《化物语》《伪物语》《猫物语黑》《猫物语白》《倾物语》《花物语》《囮物语》《鬼物语》《恋物语》以及预计在12年推出的《凭物语》《终物语》及《续终物语》。目前，物语系列中的《化物语》《伪物语》已动画化，而在4月的消息中，正式发表了物语系列将全部动画化的消息，并将伤物语的发布推迟，使得又一个新的有生之年系列诞生。,4798,20980
2355,恋爱循环,"中文名称：恋爱多一点
日语名称：恋爱サーキュレーション
作词：Meg Rock
作曲/编曲：神前暁
歌：千石抚子（花泽香菜）
　　《化物语》第十集开始的OP。这首歌随着化物语第九集的放送，在acg界掀起一股“萌风暴”，香菜音也因此引起更加广大御宅族的关注。",37609,45853
25028005,给年轻女孩们的一些建议,,0,43
709654,一线城市,,20,2397
14824,救命,,30,7798
103241,HR,,177,14820
1360386,智联招聘,,1,645
290,VOCALOID,VOCALOID是Yamaha所开发的电子音乐制作语音合成软件。输入音调和歌词，便可以合成为人类声音的歌声。,251889,341629
832324,雄之助,,220,591
32498984,这下不得不玩原神了,,0,58
2693991,白嫖,,1123,86646
371923,最好,,1,10241
470666,鞠婧祎,,61167,149445
552722,清清,,75,11105
9647694,恋爱告急,,58,7690
903984,美国大学,,137,8666
8754,听力,,3103,115813
6738152,生活 大学,,0,3
58940,火星哥,,1145,9879
700035,神级现场,,200,15250
2527711,Bruno Mars,,747,4152
2714360,Uptown Funk,,4,256
1664,口技,,1134,14323
28759,BEATBOX,"      BeatBox，通常缩写为B-Box,起源于美国，是一种出现20年以上的Hip-Hop元素。在10年前兴盛起来而形成的一种音乐文化。可以通俗的理解为口技，但不能被称之为口技，一般的beatboxer都不喜欢被别人用口技称呼，用平常的用语解释的话，就是节奏箱子。
      BeatBox是口技的一种形式，主要是涉及用嘴唇、牙齿、舌头、口腔和喉咙的声音来模仿鼓声、节奏以及音乐的一种新型艺术，它也包括：唱歌，用声带模仿打碟，模仿喇叭，琴弦和其他的一些乐器。如今的BeatBox与hip-hop文化息息相关，成为了hip-hop重要的因素之一。另外需要引起我们注意的是，“bbox”或“b-box”这种简称只有在中国才会这样叫，但其实是不规范的，正确的叫法应是“Beatbox”或“Beat box”。",12985,50044
115092,编曲,,67259,256531
2935179,五条人,,582,7740
2971136,创意演奏,,58,94883
28668338,干饭人的美食记录,,0,27688
37127,芭蕾,,77304,66852
101367,芭蕾舞,,4019,23865
112849,优雅,,223,33824
510215,一步之遥,,294,6381
195579,贝拉,,3316,95324
2557717,Por Una Cabeza,,10,140
3354770,女子偶像,,0,97
17532491,贝拉kira,,9317,24772
745352,动画教程,,424,9359
162457,逐帧动画,,239,6468
65543,好吃,,118,77510
1395161,铁锅炖,,8,1403
13175,化妆,,46636,1058991
5740890,韩素希,,461,11673
52570,中性,,192,1699
13987,皮肤,,877,441355
1857966,骚话,,468,7403
34863209,那些深藏于心的爱,,5,3327
47475,长沙,,497,173476
680023,日常记录,,25,23123
25016752,哈娜hanna,,5,803
11910524,苹果tv,,0,27
24529387,苹果电视盒子,,0,11
2520324,Apple,,292,83109
2596891,itv,,9,126
10161209,appletv,,0,126
1504558,欠钱,,8,2475
13263,红楼梦,,22794,117406
18277,曹操,,3136,116181
304072,刘姥姥,,20,1729
4602374,叠甲,,7,602
1730,粤语,本专题收藏与粤语相关的作品。粤语，又名广东话，是一种属汉藏语系汉语族的声调语言。主要应用于我国的广东省、广西省以及港澳特区以及外国华人社区。粤语亦是唯一除普通话外在外国大学有独立研究的中国汉语，且拥有完善文字系统，可以完全使用汉字（粤语字）表达。因其应用人数众多，在国际上拥有一定地位，粤语相关的影视音乐作品亦是层出不穷。不少于20世纪诞生的影视音乐（以香港作品尤为突出）已然成为了两三代人不可磨灭的记忆。,95003,702001
50340,广东,,1081,219759
3350169,粤知一二,,1756,2329
2662,喜剧,,227711,1201334
30950,你丫闭嘴,,24,480
648906,喜剧电影,,378,9637
54419,让·雷诺,,247,633
683080,杰拉尔·德帕迪约,,11,99
67540,马克笔,,13058,39534
126954,插画,,234129,730055
13848,小品,,22067,135442
24839140,XGALX,,1,1170
56194,XG,,38,9125
34388835,音乐安利大赏3.0,,1,27899
35018204,LEFTRIGHT,,0,8
13260456,煮儿果实,,6,154
155772,登月,,81,11877
329723,乔什·卢卡斯,,0,56
108049,韩国综艺,,51533,341320
289990,男团,,350,141566
871463,韩娱,,87,54920
641822,爱豆,,265,564753
148834,舞台,,215,335769
17149,选秀,,427,110220
1624270,喜剧人,,7,15237
2546575,hot,,10,1813
23173724,Boys Planet,,3,564
3023,超级玛丽,,3028,45336
676424,马里奥制造,,3362,36838
1288297,超级马里奥制造,,2933,16863
1356510,超级小桀,,2901,13754
9799665,超级马里奥制造2,,260,10713
9799759,马里奥制造2,,3733,34973
15204,孙悟空,,7651,364342
7544,西游记,《西游记》，又名《西游释厄传》，是一部中国古典神魔小说，为中国“四大名著”之一。书中讲述唐朝玄奘法师西天取经的故事，表现了惩恶扬善的古老主题。《西游记》成书于16世纪明朝中叶，自问世以来在中国及世界各地广为流传，被翻译成多种语言。在中国，乃至亚洲部分地区西游记家喻户晓，其中孙悟空、唐僧、猪八戒、沙僧等人物和《大闹天宫》、《三打白骨精》、《火焰山》等故事尤其为人熟悉。几百年来，西游记被改编成各种地方戏曲、电影、电视剧、动画片、漫画等，版本繁多。,11735,254733
1280515,四大名著,,515,68034
40319,猪八戒,,95,63666
7488929,四圣试禅心,,0,33
26571781,影视文化漫谈,,0,19343
17133,JPOP,J-Pop是Japanese Pop的缩写，是指受到西方影响的日本流行音乐。J-Wave（一个FM广播电台）创造了J-Pop这一个名字，并曾经用它来代表“新音乐”。而后在日本被广泛地用来代表不同类型的音乐，包括了流行音乐、摇滚、舞曲、嘻哈和灵魂音乐。,99,8074
161817,本草纲目,,302,21058
12566157,YOASOBI,,2182,22403
7346426,Ayase,,485,4563
29383165,2023虚拟歌手贺岁纪,,56,10873
144114,武器大师,,163,18071
4371122,虚拟up主,,636,140183
23293754,Vox Akuma,,1307,23166
346993,VOX,,29,1780
10071318,NIJISANJI,,2948,124172
305602,田园,,488,100664
158225,华农,,601,8656
35041,清华,,2632,29718
1920758,乡村生活,,140,63134
7514319,华农兄弟,,7262,14839
6260,化学,物质间的组合与替换，沉溺在这神奇的规律中吧,229884,348024
247144,泄漏,,1,368
508030,买菜车,,0,518
388712,汽油,,12,6002
143721,轿车,,47,18641
172254,国产车,,178,65133
1501817,名爵,,26,4452
2711012,试驾测评,,49,1267
9688412,MG7,,0,400
149120,冰岛,,593,16381
504597,环球旅行,,23820,17493
5922452,腌海雀,,0,69
702651,创造历史,,2,262
488718,游戏日常,,7,249162
364,格斗,,55885,600825
25374,电影推荐,,981,83630
81867,韩国电影,,11340,120046
169510,枪战片,,29,1486
227047,朝鲜半岛,,30,1131
253739,动作大片,,13,1666
11607,暴力美学,,803,15804
87398,CIA,,91,1464
100670,长大,仁华是江城最大的三甲医院，实习医生们受到了以周明为首的导师们“惨无人道”的考验和训练，末位淘汰制的阴影始终盘旋在他们心头，无处不在的激烈竞争时刻挑战着他们体力、智力和意志力，也考验着他们的友情、爱情、和对从医理想的执着。,31,22477
808188,章北海,,220,4554
21113692,三个童话,,0,11
968195,罗辑,,250,11947
564420,程心,,14,1343
417178,云天明,,42,926
375695,死神永生,,14,719
32508967,三体航行企划,,1,20381
32509595,三体迷集结,,0,3730
39107,金融,,22229,983646
29938,人民币,,200,17503
880736,焦裕禄,,11,1959
548772,李雪健,,354,12971
360291,真实故事改编,,25,3004
384050,银河奥特曼,"日本圆谷制作公司为纪念公司成立50周年，将着手制作奥特曼系列最新作品《银河奥特曼》。这将是自2007年播出《赛文奥特曼X》后近6年来首度推出电视新作。
新剧共11集，于2013年7～8月和11月～12月两期在日本荧屏上亮相。新剧主人公根岸拓哉扮演17岁高中生礼堂光，在所有系列中年龄设定最小。礼堂光在获得“银河火花”后，将为正义与怪兽、外星人展开搏斗。随着时间流逝，现代，被命运选择的少年礼堂光取得了光之国的神秘道具——银河火花！同时又突然出现了凶恶怪兽和宇宙人！巨大的黑暗力量开始涌动。于是，银河奥特曼登场了。",539,18671
19539,灰原哀,"现用名：灰原哀
日文：はい(hai)ばら(bara)あい(ai)
原名：宫野志保
日文：みや(miya)の(no)し(shi)ほ(ho)
由来：
“灰”取自女侦探寇蒂莉亚·葛蕾（Cordelia Gray）的“Gray” 
组织代号：Sherry（雪莉）
人物信息
声优：林原惠美，曾秀清（香港TVB版），魏晶琦（台湾版），许云云（台湾版M5、M6），阎萌萌（大陆版）
真人版：柴田杏花（饰灰原哀），香椎由宇（饰宫野志保）
真人版声：张颂欣（香港TVB版本），谢洁丽（香港有线版本）
年龄：7岁，实际18岁
发色：茶色，金色，红棕色
发型：大波浪微卷
眸色：冰蓝色，湖蓝色，绿色
住所：米花町2号街22号。
血统：父亲为日本人，母亲为英国人
喜欢的电影：《爱因斯坦的光荣与苦恼的日子》
喜欢的颜色：玫瑰色
喜欢的食物：花生黄油和蓝莓果酱夹心的三明治
喜欢的球队：BIG大阪队
喜欢的球星：比护隆佑
发明成就：APTX-4869
家人：父亲 宫野厚司、母亲 宫野艾瑞娜、姐姐 宫野明美
生死之交：江户川柯南，即工藤新一
在乎的人：姐姐宫野明美、她的父母、江户川柯南、毛利兰、阿笠博士、侦探团的朋友们。",36554,50365
215533,安室透,,1855,14860
226940,柯南剧场版,,263,5259
9573528,M25,,0,163
22897414,万圣节的新娘,,162,3821
16641385,原神动画,,8,1515
15942,史莱姆,,36281,472885
16548244,草神,,35,60937
11393230,氛围感,,43,37542
171008,甜美,,153,21691
2867694,Ditto,,0,4068
19203325,NewJeans,,15,16912
164696,亲子,,463,583375
98360,开心,,45,221753
754720,育儿,,1181,438388
7609,交警,,897,45701
11698817,真我手机,,11,1844
7262847,realme,,114,10349
12810958,realme真我,,1,121
18980818,真我GT Neo,,43,67
67925,树懒,,225,2316
2971768,亚马逊雨林,,3,388
21514675,倪志翔,,0,158
24445390,东方自然风插花,,0,34
1055922,插花,,705,20374
92697,梅花,,23,8080
1619286,花艺,,1422,44844
15794696,猹泡饭,,5,60
25406564,真原神,,0,80
687515,配音秀,,9245,244640
489200,互换,,19,6042
612246,北方人,,67,5101
612247,南方人,,82,12224
17611,人鱼,,344,15300
865314,安徒生,,53,1878
326636,责任,,14,9178
400922,达芬奇密码,,32,461
10881347,悬疑解说,,3,27
35556124,宗教悬疑,,0,1
311029,天使与魔鬼,,5,219
811005,悬疑小说,,29,3162
784228,悬疑电影,,528,12292
8817101,青蛙刀圣,,139,166
19401110,红魈,,10,82
133696,MEME,,12993,218383
776,俄语,,23341,111448
112739,俄罗斯人,,156,4900
10325,战神,,5858,96893
587,一个,,3,79448
19037,伤感,,1358,289031
577465,不爱,,0,5461
8659,战士,,143,54937
2518669,科学科普,,395,17193
6718638,高敏感,,32,493
35100146,2023情人节快乐,,0,6945
7712,白客,白客本命罗宏明，1988年7月9日出生于山东省泰安市，中国内地男演员、配音员，《搞笑漫画日和》配音团队cucn201的主要成员之一,9662,24136
26293824,女士的品格,,0,1554
26425271,人夫感,,1,251
318397,万茜,,12590,36867
98213,心动,,1331,197222
4978,世界杯,,40658,412135
27937,彩票,,150,63955
434791,民生,,303,118577
1578875,刮刮乐,,118,21853
1692812,欧气,,49,46177
4927,F4,,149,10939
3582,纯爱,"    纯爱作品表达的是人与人之间单纯而美好的感情，也许在当今这个时代纯爱作品并不能够引起足够多的关注。但我们终归向往生活美好的一面，喜欢美好的事物。因此它所给我们带来的感动与体会都是不会被淡忘的，而这个专题也正是希望能为大家整理出治愈人心的纯爱故事~
    无论是正统的恋爱系 还是纠结的后宫系，无论唯美的百合向还是轻松的BL向，只要作品满怀着爱恋与仰慕的心情，便都可视之为纯爱作品。总之希望大家在欣赏纯爱系作品的同时，能够感受到幸福与治愈~
                                                       ",47090,287631
2907,四大天王,,251,20540
12704414,九朝贡胶,,0,2
357266,大宅门,,184,11070
1354881,阿胶,,3,2708
2464,猫娘,"猫化身的年轻女孩子,样似狐仙的情况。拥有猫耳、尾巴、肉球等猫特征的女孩。可能是Cosplay的人类女孩，或是兽人、外星人。又称猫耳、猫女.相关动漫作品人物有：雾谷希《迷途猫》,橙、火焰猫磷《东方project》,桃宫莓《东京猫猫》,爱丽丝《玩伴猫耳娘》,《一起一起这里那里》.还有封面的〖ネコナゾ娘〗.〖ネコナゾ娘〗是同人企画【猫娘计划】 原创的第一只拟人化看板娘。也是一只会聊天，画画，在Party里和玩家一起猜谜的人工智能少女。详细见【猫娘计划】百科或贴吧..立绘by：冰室冰雨",1983,31056
9516,催眠,,97450,762000
24202044,Openai,,0,92
32122477,chatgpt,,16,4270
502154,会计,,2636,180625
684824,赛博,,6,4092
32245036,ChatGPT体验,,0,42
114088,户外,,41136,988772
397891,助眠,,117556,1417414
15088327,施利探店,,51,57
25330469,沙疗养生,,0,10
1427905,泰国旅游,,94,14429
1166245,麻辣拌,,83,4481
2080874,无辣不欢,,35,1704
3546,生命,,36006,500486
452084,分离,,9,3738
12286894,跟着戴博士做实验,,425,18
630046,跨国婚姻,,101,6665
6992,南宁,,250,75524
727,卓别林,      从1919年开始，卓别林独立制片，此后一生共出演80余部喜剧片，其中在电影史上著名的影片有《淘金记》、《马戏团》、《城市之光》、《摩登时代》、《大独裁者》、《凡尔杜先生》、《舞台生涯》等。这些影片反映了卓别林从一个普通的人道主义者到一位伟大的批判现实主义艺术大师的过程。卓别林以其精湛的表演艺术，对下层劳动者寄予深切同情，对资本主义社会的种种弊端进行辛辣的讽刺，对法西斯头子希特勒进行了无情的鞭笞。1952年，他受到麦卡锡主义的迫害，被迫离开美国，定居瑞士。在瑞士期间，他拍摄了尖锐讽刺麦卡锡主义的影片《一个国王在纽约》。1972年，美国隆重邀请卓别林回到好莱坞，授予他奥斯卡终身成就奖，称他“在本世纪为电影艺术作出不可磨灭的贡献”。1977年逝世，享年88岁。,2381,8180
308,元首,“元首”一词来源于拉丁文，是首席元老和国家第一公民的意思。在ACG界一般指阿道夫·希特勒。元首的愤怒，是网友对《帝国的毁灭》这部电影片段的多部恶搞作品的总称，用来发泄对某些现象或人物的不满。据不完全统计，迄今为止各种版本已经超过15000个。原电影是一部讲述希特勒自杀身亡前十二天的经历的影片，视频借用希特勒召集其手下开会的一个场景。自从《帝国的毁灭》上映之后，youtube上就已经有元首的愤怒桥段的恶搞视频出现。国内较多的是音mad跟恶搞。其他用做恶搞元首的素材还有1935的纪录片《意志的胜利》《行动目标希特勒》。,104676,65585
2829,二战,第二次世界大战（World War II，简称二战，亦可称世界反法西斯战争）。1939年9月1日—1945年9月2日，以纳粹德国、日本帝国、意大利王国为首的法西斯军国主义国家为轴心国一方，以三巨头美国、英国、苏联为首的反法西斯国家同盟国为另一方，进行的第二次全球规模的战争。,11939,550147
728,大独裁者,"影片讲述第一次世界大战，托曼尼亚王国独裁者辛格尔（查理·卓别林饰）上台。他的大肆扩张导致战乱不断民不聊生。并且他大搞阴谋政策，煽动民众对犹太人的敌对与仇恨，让犹太人民陷入水深火热的灾难之中。被征入伍的犹太人理发师查理（查理·卓别林饰）更是在这样的高压政策下难逃一劫。当查理逃出边境时，被驻守在这里的军队误认为是独裁者辛格尔，他趁机做了一场“为自由而战斗”的大演说。 
　　该片是查理·卓别林的第一部有声片，摄于希特勒统治最为黑暗的时期，片中对他辛辣讽刺跟丑化比比皆是。本片荣获第13届（1941）奥斯卡最佳电影、最佳男主角、最佳男配角、最佳编剧、最佳音乐5项提名。",25,501
25339,改编,,497,97362
178173,华语乐坛,,71,16454
2527,流行,,23897,484394
1248,妹妹,"不知道是谁说过，如果你无法成为一个诗人，那就活的像一首诗吧！
但是我们太平凡了，平凡的不能活成一首诗，那麽，至少也让我们活的像诗裡的一个字吧...

金钟奖最佳编剧徐誉庭暨《我可能不会爱你》后又一力作

...周繼薇本來應該叫做「周繼偉」，是老媽一雪前恥的希望！ 

但，當她呱呱落地之後，希望幻滅了，她那被賦予獨一無二的「貴子」命運，卻瞬間變成了「周家第三個女兒」。所以她只能穿前頭兩個姊姊的舊衣服、暗暗嚮往著永遠分不到的魚眼睛――因為一隻魚只有兩隻眼睛、一隻雞也只有兩隻腿，因此「第三個」的意思，就是多出來的那個。 

但，多出來的周繼薇，卻深獲鄰居戴奶奶的喜愛，於是，她總是離家出走、直奔戴家的懷抱。在好乾淨、好舒服的戴家，她是一個被愛包圍的小公主，還有一個帥氣的小哥哥「戴耀起」――雖然，戴耀起根本不想有一個妹妹來跟他分食人間美味「魚眼睛」。 

想盡辦法要變成戴耀起的妹妹的周繼薇，終於在17歲那年，發現了一個連自己都不知道的秘密――她不需要永恆、也不需要美麗的愛情樣子，她只想要永遠跟戴耀起「一起」。",5543,121968
41943,铁布衫,,3,193
8656,武道,,263,21336
27930,翻拍,,133,31274
697364,职业规划,,2663,83198
571018,中年危机,,20,2336
22317,乌龟,,14360,235344
113852,吃苹果,,79,1661
2894,阴阳师,,279557,1126353
21755903,SP鬼童丸,,0,44
35440175,修罗鬼童丸,,0,86
15361,KENN,"KENN(1982年3月24日－），日本男性声优、歌手和舞台剧演员。隶属于DREAM WEAVER事务所。东京都出身。东京自由学园毕业。

2003年作为乐队「The NaB's」的主唱和键盘手出道。次年声优、舞台剧演员的工作开始。2006年10月，乐队活动终止。之后多在动画、舞台剧方面出演。在2009年发行了个人名义的首张SOLO单曲CD以后，又在第二年成功开办了个人LIVE，重新开始作为歌手的演艺道路。

在被问到“最近作为声优的工作获得了相当高的评价，那么在歌手、演员还有声优三个身份的转换上会不会因为时期的不同而有不同的倾向？”的时候，本人如是回答，以最初开始的音乐活动作为基础，在发挥自己音乐实力的同时，以绝对平衡的心态（比重各占1/3)将三个身份的自己保持下去。",2218,4490
2084390,网易阴阳师,,561,51244
2594154,阴阳师手游,,5771,282779
6167400,式神鉴赏,,2,34
619093,允星河,关于允星河的作品。,7143,1899
2556751,小猪佩奇,,42913,91724
34516414,我不曾忘记,,1,747
33013021,流浪地球跨越4年的重逢,,0,1244
17237817,徕芬,,2,435
486085,酸菜鱼,,92,10590
3355900,鲢鳙,,1,1072
101914,经典老歌,,1519,315503
339685,齐秦,,33,7871
216474,夜夜夜夜,,0,438
28707,湖南卫视,,728,28703
2214961,华语现场,,29235,620541
9836,重庆,,1956,286416
284857,原创编舞,,98258,277713
146819,沫沫,,6,1613
1603,新春,,10,28342
29829638,参加随机舞蹈的快乐,,0,5769
424331,灵能百分百,,9904,21914
27245382,爱捣蛋的小狗蛋儿,,0,21
71871,龙套,,53,3089
30518838,秽土三代风影,,0,14
5837296,三代目风影,,0,38
7955187,技能爆料,,6,1136
233225,朱元璋,,311,54754
21275672,南翔不爱吃饭,,1,68
25228854,小宇菇菇,,0,27
35536722,小小韩同学,,0,1
35536732,小宇菇菇的男朋友,,0,1
206562,订婚,,1,3464
104572,毒贩,,148,7440
169897,DNA,,315,17186
23275205,Shu Yamino,,462,15597
22270,露脸,,39,13010
12976423,万叶,,325,119596
17075645,原神混剪,,1,1568
19730972,神里绫人,,109,56926
92443,昵称,,4,1353
26822,头像,,3471,218418
934788,卡戴珊,,4103,18939
9600,星座,,32002,280990
413885,欧美明星,1,699,31834
23300627,明星安利官,,1,89488
963820,茶话会,,51,2692
722618,名利场,,16,621
7804674,考特尼·卡戴珊,,0,67
924874,绝体绝命,,100,771
22643,核,,229,8764
204344,人造太阳,,92,563
21155874,英长蓝金渐层,,0,152
24765593,点色,,0,2
361446,踩奶,,99,166010
3345272,吸猫,,23519,290807
4584678,英国长毛猫,,5,1055
8649399,蓝金渐层,,21,5302
1639,穷开心,,531,4481
21131,小猫,,212,69455
35257344,关于养宠来唠嗑,,0,1929
47574,弟弟,,570,90972
2481725,lovelive,,3685,70862
11348712,小孤独,,2,2747
2561575,龚俊,,34454,265833
7576,第一次,,117,114551
3346260,重庆大厦,,1,90
89736,挂壁,,38,3956
3031145,出境,,0,1311
927057,舒芙蕾,,102,3687
150076,刑法,,2322,49478
3473118,法考,,71237,99548
34407075,是老师，也是UP主！,,6,21946
49951,国货,,6949,52545
194645,雨伞,,39,7652
11365166,中国香港警察,,0,13
35423120,UP主警情通报,,0,3
35423129,蓝线旗,,0,3
35423133,中国警察旗,,0,3
143169,美国警察,,1311,31126
1572932,细细的蓝线,,0,14
497221,鬼畜调教,,364218,1012771
1213072,山泥若,,3751,30167
148937,电棍,,10552,110809
8155992,大雨还在下,,0,1257
22419466,云顶S8,,0,3990
2929986,Life Goes On,,4,1172
4612012,怪兽来袭,,0,942
17181811,渣宝,,0,33
23663,新手,,1717,1457523
213413,解析,,319,62733
4486,泰罗奥特曼,东京港突然出现了食油超兽多林卡，青年东光太郎挺身而出，孤身奋战击败了超兽，得到宇宙科学警备队ZAT的重视，成为ZAT的一员。在一次与怪兽的战斗中，献出了生命，这时奥特之母将泰罗的生命给予了东光太郎。奥特之母和奥特兄弟们陆续登场，表现了现代神话故事的魅力所在。,6062,27313
199924,圆谷,,765,76786
78361,佐菲,,205,7088
10603988,整活儿,,8,4730
106141,荒漠屠夫,,57,8154
29634,鳄鱼,,601,70210
394456,朗姆,,28,877
237232,琴酒,,1063,5354
70049,名侦探柯南剧场版,"由日本漫画家青山刚昌创作的同名推理漫画改编的动画《名侦探柯南》的剧场版（电影版）系列，由东宝株式会社制作。自1997年开始至今，固定于每年四月的黄金周在日本上映，截至2014年4月已上映18部。另有一部特别合作剧场版《鲁邦三世VS名侦探柯南THE MOVIE》。
截至2013年6月该系列总票房累计超过470亿日元（未计算通货膨胀），累计超过4000万人次观影。其中第13部《漆黑的追踪者》、第15部《沉默的15分钟》曾引进中国大陆上映。",993,14713
7531147,名侦探柯南主线,,13,44
89163,斯内普,西弗勒斯·斯内普(Severus Snape)(1960-1998)，小说《哈利·波特》系列中的人物，霍格沃茨魔法学校教师（在第一部至第五部中担任魔药课教授，在第六部中担任黑魔法防御术教授，在第七部中成为霍格沃茨魔法学校校长），斯莱特林(Slytherin)学院院长，在邓布利多1997年6月死后出任霍格沃兹魔法学校校长。凤凰社派驻食死徒的间谍。也当过伏地魔的间谍。台湾版的译名是赛佛勒斯·石内卜。霍格沃茨魔法学校魔药课教授，斯莱特林学院院长（很有可能是有史以来最年轻的）；在莉莉死后就成为凤凰社正式成员，并在伏地魔复活的同时重新成为一名食死徒（作为间谍），在第六部中任黑魔法防御术教授；在阿不思·邓布利多去世后，伏地魔掌控了魔法界的大权，他在这时当上了霍格沃茨魔法学校的校长。最后被伏地魔的大蛇纳吉尼杀死。斯内普一直深深爱着莉莉（哈利的母亲），这也是为什么斯内普会用生命保护着哈利的原因，当得知莉莉死讯后，只因为一句“那个孩子的眼睛和莉莉一样”而无怨无悔地保护着哈利，死前看哈利眼睛的神情让人动容。“After all this time ? Always.”关于斯内普的正邪，作者在小说的前几部就已经埋下伏笔：《魔法石》中对抗奇洛，保护哈利，《阿兹卡班的囚徒》中面对狼人，义无反顾的挡在三个孩子面前（电影原创）。,3420,24235
244602,卢修斯,,100,939
91305,伏地魔,,614,31135
1009,任天堂,任天堂（日文：にんてんどう，英文：Nintendo）公司成立于1889年，原为生产纸牌的手工作坊，现是日本最著名的游戏制作公司，其制作的电子游戏及主机、掌机系列在全球范围内深受欢迎。,61947,455584
29533587,赫子ENT,,1,22
1675157,电车难题,,191,1223
2560273,甜品台,,1,231
5397268,订婚宴,,0,172
13570,小学生,,5439,394835
424124,不要笑,,353,8964
4762874,土味视频,,2625,58003
10726,索尼,索尼公司（ソニー株式会社，Sony Corporation）是一家全球知名的电子产品制造商，为横跨数码、生活用品、娱乐领域的世界巨擘，总部设在日本东京。索尼的前身为“东京通信工业株式会社”，创立于1946年5月，由盛田昭夫与井深大共同创办，目前的经营团队由霍华德·斯金格与中钵良治共同领导。索尼公司是世界上民用/专业视听产品、通讯产品和信息技术等领域的先导之一，它在音乐、影视和计算机娱乐运营业务方面的成就，也使其成为全球最大的综合娱乐公司之一。,26731,201703
62424,文艺,,56542,177310
68322,小清新,,31555,120510
10702799,A7M4,,10,3866
370329,电影感,,262,17979
279209,慢慢,,13,6536
8734,耳机,本专题为耳机相关专题，非音乐相关专题,165454,734945
16560420,7pm,,0,347
6400130,bss,,0,756
13413622,尼奈,,2,827
781053,米虫,,0,968
232159,满江红,,102,22304
4086708,550w,,0,318
4088154,小爱同学,,1497,30799
2511279,mmd,,13283,41621
5356320,精神状态,,1,18028
5938144,海伊,,1785,6674
994090,FGO,bilibili独家代理的Fate系列首款正版手游。史上最大的圣杯战争，开幕！,258624,500496
2498756,Fate,,174872,100904
2670271,Fate/GrandOrder,,383,283114
10867228,烟雾镜,,1,717
34571695,跃迁测试,,0,483
2635228,mihoyo,,56,6530
451792,中国舞,,146413,127825
259676,蜘蛛精,,23,1293
85764,异域,,24,4012
3584860,雪薇,,5,37
5790516,紫颜,,199,599
5833316,美欣,,24,78
5888244,盘丝,,11,69
11564,铠甲勇士,,16571,83691
