爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676529206,309114164,998917298,191202506,9-12 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849293,1675849294,161,备考一级建造师,职业职场,209,11,建筑;培训;经济;一级;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;307034;94982;680715;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,2,0,0,2,1,0,无,无,无
1676529207,736583680,998917288,191202506,9-17 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849286,1675849287,161,备考一级建造师,职业职场,209,11,建筑;经济;培训;一级;建筑工程;考证;建造师;二级建造师;一级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;94982;307034;680715;1370065;1571618;2279162;2707313;2707314;28881238;34876775,0,0,0,0,0,0,0,0,4,1,0,无,无,无
1676529208,479122704,998917351,191202506,9-10 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849280,1675849280,161,备考一级建造师,职业职场,209,11,建筑;一级;培训;经济;建筑工程;考证;建造师;二级建造师;一级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;680715;307034;94982;1370065;1571618;2279162;2707313;2707314;28881238;34876775,0,0,0,0,0,1,0,0,2,1,0,无,无,无
1676529210,609033145,998917317,191202506,9-16 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849278,1675849278,161,备考一级建造师,职业职场,209,11,建筑;一级;经济;培训;建筑工程;考证;建造师;二级建造师;一级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;680715;94982;307034;1370065;1571618;2279162;2707313;2707314;28881238;34876775,0,0,0,0,0,1,0,0,4,1,0,无,无,无
1676529211,651566413,998917373,191202506,9-7 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849269,1675849269,161,备考一级建造师,职业职场,209,11,建筑;经济;一级;培训;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;94982;680715;307034;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,0,0,0,4,1,0,无,无,无
1676529212,479017257,998917331,191202506,9-14 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849264,1675849264,161,备考一级建造师,职业职场,209,11,建筑;培训;一级;经济;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;307034;680715;94982;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,0,0,0,2,1,0,无,无,无
1676529214,609064806,998917345,191202506,9-11 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849254,1675849254,161,备考一级建造师,职业职场,209,11,建筑;经济;一级;培训;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;94982;680715;307034;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,0,0,0,11,1,0,无,无,无
1676529215,949102618,998917449,191202506,9-2 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849204,1675849204,161,备考一级建造师,职业职场,209,11,建筑;一级;培训;经济;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;680715;307034;94982;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,0,0,0,90,1,0,无,无,无
1676529217,481588974,998917830,1931610154,被裁员被辞退被离职，谈判时要有底气气势上不能输啊！你该顿悟了,于航的法商职场课,1675849194,1675849194,297,,职业职场,209,11,职场;寻找100位内行人对谈;离职;裁员;绩效考核;纠纷;辞职;工作;气势;公司;分享我的职业故事,47481;33186535;472020;1030823;1212243;28124;116359;21316;45784;172297;32126148,8,0,0,16,0,27,2,7,1070,1,0,无,无,无
1676529219,266514577,998917428,191202506,9-6 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849185,1675849185,161,备考一级建造师,职业职场,209,11,建筑;培训;经济;一级;建筑工程;考证;建造师;一级建造师;二级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;307034;94982;680715;1370065;1571618;2279162;2707314;2707313;28881238;34876775,0,0,0,0,0,1,0,0,8,1,0,无,无,无
1676529221,821527159,998917451,191202506,9-1 技术方案不确定性分析 一建 工程经济,小魔尊哈,1675849138,1675849139,161,备考一级建造师,职业职场,209,11,建筑;经济;一级;培训;建筑工程;考证;建造师;二级建造师;一级建造师;开学的狠人行为;校园星发现·up！开学啦,9269;94982;680715;307034;1370065;1571618;2279162;2707313;2707314;28881238;34876775,2,0,0,0,0,1,0,0,12,1,0,无,无,无
1676529222,481539351,998918818,1780428784,走，带你看看金图省考班模考考场,金图公考,1675849077,1675849077,152,-,职业职场,209,7,考试;公务员;公务员考试;考场;看看;省考;模考,8859;213551;183540;459594;10177;1620185;3076886,0,0,0,0,0,0,0,0,20,1,0,无,无,无
1676529224,609026718,998913649,3493082498599041,工程师职称评审所需材料流程,老张说职称,1675849056,1675849056,110,工程师职称评审所需材料流程,职业职场,209,6,今天也要好好工作;职称评审;工程师;建筑工程;知识分享;工程人,34948831;14589465;67304;1370065;2893192;3939428,0,0,0,0,0,1,0,0,16,1,0,无,无,无
1676529226,949110187,998914153,3493134495385971,25岁，专科毕业，目前稳定1小时 300，但很多人却看不上！,乖乖棒棒鸡,1675849043,1675849043,231,,职业职场,209,3,寻找100位内行人对谈;经验分享;分享我的职业故事,33186535;634574;32126148,12,7,0,46,0,33,41,29,1679,1,0,无,无,无
1676529230,436606374,998917454,1005469716,春招开始了！居然有人说女孩子不适合学前端？,桃桃脆冰,1675849036,1675849036,64,,职业职场,209,3,程序员;前端;春招,14932;476562;3473023,2,0,0,0,0,1,2,0,54,1,0,无,无,无
1676529231,566541100,998445645,1736468798,学校体能测试，有几个学生没有及格，学生家长自行计时发现没有超时，于是要求再考一次，但校方不同意，家长向相关部门进行上访，你作为相关部门的工作人员怎么处理？,金标尺面试观,1675849020,1675827992,164,,职业职场,209,1,结构化面试,1719077,0,1,0,3,0,9,1,0,188,1,0,无,无,无
1676529236,779028599,998869271,478335002,投标文件中的自拟承诺函都怎么写的？自拟承诺函编写教程！,标书制作教学联盈标讯,1675848708,1675848708,67,对于招标文件要求自拟的承诺函，是不是很多标书制作小白都很头疼，90%的承诺函我们是可以在网上搜索到的，就算自拟也难不倒我们，所以投标小白要回会利用搜索引擎。,职业职场,209,4,教程;投标文件;经验分享;承诺,1697;14206139;634574;245959,2,0,0,5,0,10,0,5,335,1,0,无,无,无
1676529237,609087455,998873038,5652815,年轻人失业率高达15%！被“廉价”毁掉的中国打工人,格致君的planB,1675848682,1675848682,234,新的一年，希望大家都能在自己的人生半径中努力耕耘，提升认知，多些勤奋，无论在精神层面还是物质层面，你都会超越很多人。,职业职场,209,1,今天也要好好工作,34948831,50,14,0,260,0,817,381,67,42099,1,0,无,无,无
1676529243,351617887,998887964,442433938,CAD每日一练 CAD技能应用比赛题67,海滨教育,1675848648,1675848648,546,在学习CAD过程中有不懂的欢迎咨询qq:18285663  微信 15270818667（加qq 微信也可以领取学习资料大礼包哦）,职业职场,209,11,CAD制图初学入门教程;CAD制图联系集合一天一张 图贵在坚持;CAD快速入门教程 完整版;CAD教学视频 基础篇;寻找100位内行人对谈;CAD教程;CAD制图;CAD三维;CAD布局;CAD新手课程;分享我的职业故事,18029793;21476021;21476022;21476025;33186535;984360;3886666;5875240;5888648;12051115;32126148,2,0,0,15,0,22,2,0,525,1,0,无,无,无
1676529245,481293152,993112494,373594691,微机原理期末速成大学考试不挂科（C语言版）,期末交个朋友,1675848616,1675511554,1638,完整版见评论区，或者UP简介，微机原理（C语言版）期末复习速成，考试不挂科，朋友们，期末加油冲鸭！！,职业职场,209,5,微型计算机原理;微机原理期末速成;期末复习;大学考试;考试不挂科,12878482;35111223;87836;4051248;5922338,66,0,0,35,0,41,6,3,417,1,0,无,无,无
1676529249,991450784,996847970,1359491713,什么是安全文化？,安科兴安全管理系统,1675848600,1675732311,212,,职业职场,209,11,人文;知识;文化;科普;安全文化;寻找100位内行人对谈;安全;安全工程师;安全生产;安全管理;分享我的职业故事,40737;10009;4541;5417;13504243;33186535;32218;3178767;3590263;4086202;32126148,0,0,0,6,0,6,2,1,230,1,0,无,无,无
1676529251,948992564,995550720,1731597355,万科、旭辉地产公司为何都要用OKR？,金成戏说OKR,1675848600,1675652361,114,,职业职场,209,2,企业管理;OKR,820772;6861652,0,0,0,1,0,1,0,0,50,1,0,无,无,无
1676529253,864098214,998702254,3493110977923547,我的考证之路（二）良师难遇怎么办,机电雷神,1675848600,1675840347,62,建工考试，能遇良师对通关帮助很大！,职业职场,209,10,一造;备考一建;经验分享;一建;咨询;监理;学习心得;一建机电;机电专业;注安,10866768;12848808;634574;898538;414534;3241565;3269802;7895247;10067221;11576043,0,0,0,1,0,2,1,1,262,1,0,无,无,无
1676529257,479033183,998443495,232557804,【辽宁省考】短时间备考技巧，行测选词填空重点词语，这些词经常出现,辽宁中公教育,1675848600,1675827464,197,，行测选词填空重点词语,职业职场,209,9,考试;辽宁省公务员考试;辽宁省考职位表;公考;公务员;公务员考试;行测;省考;辽宁省考,8859;11824033;32865397;1129266;213551;183540;590549;1620185;9087751,0,0,0,6,0,1,0,2,86,1,0,无,无,无
1676529258,309025948,998652789,453907023,注安通过率急剧下降！证书要早拿！,佑森教育,1675848600,1675838529,247,注安证早考下来早拿红利！,职业职场,209,10,考试;建工考试;注册安全工程师考试;佑森教育;闫力齐;中级注安证;考证;注册安全工程师;注安;中级注安考试,8859;13589149;14044086;14810628;26539584;35050877;1571618;4778582;11576043;18040169,0,0,0,5,0,18,0,3,1131,1,0,无,无,无
1676529259,694061407,998896067,3493134193395950,拒绝所有社交，目前月薪4.8w，适合性格内向的人！,一杯黄土,1675848559,1675848559,165,,职业职场,209,10,学习;人生;寻找100位内行人对谈;经验分享;赚钱;上班族;互联网;宝妈;学习心得;分享我的职业故事,13160;3459;33186535;634574;155420;12051;23901;1775099;3269802;32126148,6,15,0,19,0,18,18,15,10,1,0,亚马逊实操教程,,亚马逊实操教程
1676529263,991523014,998435578,1922021647,原来，这就是“大智若愚”啊,易老师说职场,1675848540,1675829382,122,原来，这就是“大智若愚”啊,职业职场,209,2,人情世故;求人办事,1333735;12733337,0,0,0,4,0,3,0,0,96,1,0,无,无,无
1676529264,479030379,998893931,3493109069514891,27专科毕业，目前月薪五位数，却有很多人看不上,j开会啦哥哥哥,1675848528,1675848528,159,,职业职场,209,10,学习;寻找100位内行人对谈;经验分享;赚钱;跨境电商;经验;互联网;宝妈;学习心得;分享我的职业故事,13160;33186535;634574;155420;947366;38296;23901;1775099;3269802;32126148,6,15,0,21,0,21,18,17,130,1,0,亚马逊实操教程,,亚马逊实操教程
1676529268,949023851,998890647,410691969,【免费PPT模板】来啦来啦~高端商业计划书融资PPT模板，免费下！！！,陈西设计之家,1675848455,1675848455,124,免费PPT模版下载：av81228335 承接PPT高端定制，微信：2090298045【陈西】下载免费PPT：http://www.1314ppt.com/,职业职场,209,10,职场加油站;OFFICE;职场;PPT设计;年终总结PPT;大气年会PPT;高端商业计划书PPT;PPT;PPT模板;免费PPT模板,3739010;319242;47481;3175687;17941654;35226427;35284683;27233;1607676;10829281,0,0,0,13,0,5,1,1,116,1,0,av81228335,,【免费PPT】耗时接近100多个小时的10套PPT模版作品集，完全免费分享给大家！！
1676529271,991600214,998893273,3493134585563542,这个300块一小时的工作，居然很多人不知道，新手小白都可以做，分享操作过程,乌龙蕃桃,1675848431,1675848431,231,,职业职场,209,12,文学;野生技术协会;寻找100位内行人对谈;副业;千万;互联网;新媒体;读书分享;自媒体视频教程;自媒体变现;分享我做过的副业;畅聊行业观点,13509;802163;33186535;158158;4151;23901;612287;1593554;3959766;7081050;26079689;33289670,4,26,0,27,0,21,16,11,175,1,0,无,无,无
1676529274,651609315,998892592,3493128946321496,只工作不上班 | 30岁自由职业5年 |我的斜杠人生 一个月4w+ | 经验分享,小莓可可-,1675848416,1675848416,198,,职业职场,209,10,知识分享官;工作;副业;赚钱;互联网;经验分享;上班族;宝妈;tiktok;分享我的职业故事,13241440;21316;158158;155420;23901;634574;12051;1775099;2730271;32126148,2,24,0,22,0,20,10,17,113,1,0,0实操,,0实操
1676529277,651578618,998893349,3493134585564031,只工作不上班 | 28岁自由职业3年 |我的斜杠人生 一个月2w+ | 经验分享,不爱吃酱香饼了,1675848406,1675848406,231,,职业职场,209,9,今天也要好好工作;文学;野生技术协会;奔跑;新媒体;读书分享;自媒体视频教程;自媒体变现;分享我做过的副业,34948831;13509;802163;42857;612287;1593554;3959766;7081050;26079689,4,21,0,25,0,20,11,8,128,1,0,无,无,无
1676529281,351559296,998896589,3493131597122071,求求你们别去 1688 拿货了，80%都是经销商！看看这些拿货的地方,捞起月亮的渔民0hh,1675848401,1675848401,109,,职业职场,209,6,生活;职场;寻找100位内行人对谈;互联网;干货;副业,1742;47481;33186535;23901;207281;158158,0,18,0,19,0,16,13,31,89,1,0,无,无,无
1676529284,906529100,998893185,3493134583466939,失业后宅家无脑抄书，只工作不上班 | 28岁自由职业3年 |我的斜杠人生 一个月2w+ | 分享操作过程,想看烟花想看雪,1675848399,1675848399,232,,职业职场,209,11,文学;自然;科学;我们都爱搞学习·第四期;新媒体;互联网;赚钱;自媒体视频教程;自媒体变现;分享我做过的副业;职场树洞答疑,13509;18278;1364;31600463;612287;23901;155420;3959766;7081050;26079689;32018504,2,20,0,23,0,22,12,9,84,1,0,无,无,无
1676529288,651537891,998892399,3493128919058604,只工作不上班 |  30岁自由职业5年 |我的斜杠人生   一个月4w+ |  经验分享,游上岸的鱼摆摆,1675848381,1675848382,199,,职业职场,209,10,今天也要好好工作;职场;副业;兼职;经验分享;自由;工作;职业;上班族;自由职业,34948831;47481;158158;434606;634574;8875;21316;29538;12051;2939905,2,26,0,29,0,24,11,14,431,1,0,0实操,,0实操
1676529291,566540358,998897692,353898218,广东广州房地产开发企业资质办理指导,资质办理13660313814,1675848381,1675848381,113,广东广州房地产开发企业资质办理指导,职业职场,209,4,广东;房地产;广州;资质办理,50340;70328;6759;17593477,0,0,0,0,0,0,0,0,2,1,0,无,无,无
1676529292,266582654,998892964,3493116281620721,半年收入58w多，全靠一台电脑养活自己，稳定之后每天收入2000多，选择大于努力。,倒立发干获,1675848351,1675848351,139,,职业职场,209,12,数码;半年;创业;选择;电脑;寻找100位内行人对谈;努力;互联网;赚钱;收入;稳定;分享我的职业故事,16906;327226;128384;45687;1339;33186535;8519;23901;155420;313069;24624;32126148,1,2,0,9,0,9,16,0,92,1,0,tiktok入门,,tiktok入门
1676529297,821606986,998899702,3493129363655348,花5元打造无人直播间。一天狂撸2000多，不用出境，轻松躺赚！,台D上的猫,1675848276,1675848276,146,,职业职场,209,10,一天;打造;直播;无人直播;电商;不用;无人;互联网;轻松;出境,29569;8895;22126;12661061;527951;622281;409969;23901;37751;3031145,2,37,0,32,0,23,36,38,837,1,0,TikTok变现,,TikTok变现
1676529300,694015728,998893504,3493130858924598,半年收入58w多，全靠一台电脑养活自己，稳定之后每天收入2000多，选择大于努力。,jj838860302,1675848271,1675848271,147,,职业职场,209,9,数码;创业;电脑;稳定;互联网;努力;经验分享;赚钱;我们都爱搞学习,16906;128384;1339;24624;23901;8519;634574;155420;29142398,2,4,0,8,0,9,18,9,88,1,0,tiktok入门,,tiktok入门
1676529304,651619512,998863327,645446190,金三银四数据分析求职❗ 招聘市场回暖情况下，如何把握好投递节奏？千万不要错失机会！,数据分析黄yellow,1675848245,1675848245,334,选对行业公司，把握投递节奏，Offer向你招手~,职业职场,209,6,招聘市场;求职;找工作;面试;春招;金三银四，你准备好了吗,12489937;121660;49526;32613;3473023;35284753,6,0,0,26,0,43,17,6,975,1,0,学习资料,,学习资料
1676529306,481553299,998893811,3493104619358619,知道开挂的人有多爽吗？亚🐎逊给我发工资了，今天发了1365,羊儿太难受,1675848170,1675848170,114,,职业职场,209,4,创业;熬夜;互联网;打工人,128384;420787;23901;9874696,6,0,0,25,0,23,15,34,230,1,0,无,无,无
1676529310,351443214,997282899,1055038020,新手来北京送外卖，第一个月目标八千，你们觉得他能做到吗,天宇访谈录,1675848120,1675755786,454,从来没送过外卖的新人，第一个月的目标挣八千块钱，你们觉得他能做到吗？,职业职场,209,6,北京;寻找100位内行人对谈;月入过万;北漂;外卖;饿了么,11498;33186535;988934;284793;51679;1317354,17,3,0,5,0,35,50,8,1526,1,0,无,无,无
1676529313,949112309,998376743,1930126253,【PMP考试】对变更请求，评估影响等知识点的考核,慧翔天地-PMP培训,1675848000,1675824809,121,,职业职场,209,10,pmp培训;pmp证书;pmp备考;pmp资料;pmp试题;变更;PMP;pmp考试;pmp认证;pmp证书好考吗,11463909;11881220;12915069;23686438;31710702;181346;325039;9206486;9206487;34757192,0,0,0,1,0,0,0,0,38,1,0,无,无,无
1676529316,736560428,998885511,3493129359460423,删除多余视频，窝在自己的家里啥也不干就做搬砖的人在b站无脑的抄书撰💴，比较适合不喜欢出门的人做，一个月就有1.3萬,奶油可颂超人-,1675847994,1675847994,232,,职业职场,209,5,今天也要好好工作;学习;经验分享;搬砖;抄书,34948831;13160;634574;205350;1451034,0,15,0,18,0,16,8,30,30,1,0,bo,,bo
1676529321,479078405,998875815,1150472191,管理误区：要不要和下属做朋友？很多人都只理解了第一层！,产品老曾,1675847918,1675847918,198,,职业职场,209,7,职场;团队;产品老曾;老板;领导力;管理;升职加薪,47481;92836;33322257;46428;201973;681050;1332043,161,24,0,563,0,886,42,142,50993,1,0,无,无,无
1676529323,481579584,998891051,514859995,着色器入门2：渲染管线,梦幻多DUO,1675847884,1675847885,78,原创免费精品课程~技术美术QQ群：809335960,职业职场,209,10,渲染;课程;UNITY;游戏开发;视频教程;学习;教程;经验分享;Shader;着色器,90649;154551;66731;76079;28310;13160;1697;634574;2702523;3100497,16,0,0,83,0,50,4,1,1476,1,0,无,无,无
1676529325,223887741,995975138,1811311100,教育心理学知识梳理part3,启峰教育,1675847880,1675672093,1699,,职业职场,209,10,教育;知识;心理学;沈阳;梳理;教育心理学;教师招聘;教招;考编;教师编,4149;10009;41917;89883;923268;1661528;2287725;2480478;3511945;4354658,0,0,0,1,0,2,0,0,13,1,0,无,无,无
1676529327,736500398,998882723,4678114,3折发快递？低价快递真暴利,网赚库,1675847806,1675847806,96,网赚库www.wangzhuanku.com,职业职场,209,6,低价快递;低价寄快递;赚钱;副业;发快递;创业项目选择哪个项目好,29008438;30542875;155420;158158;7322055;35284650,2,0,0,3,0,13,7,1,325,1,0,无,无,无
1676529329,223851621,991273414,1810314132,当一个物料有停产之后，如何快速的进行物料变更，提升物料的管理效率,CEO管家,1675847700,1675408700,129,制造业工厂的物料替代，如何快速调整，提升企业管理的效率。,职业职场,209,5,今天也要好好工作;物料;替代料;管理;方法,34948831;3501238;11927693;681050;25554,0,0,0,4,0,1,0,1,49,1,0,无,无,无
1676529331,481599580,998872987,3493116663302997,应届毕业做技术提升，第一份工作收获月薪9000元！,西安IT就业访谈录,1675847688,1675847688,386,,职业职场,209,10,西安找工作;应届找工作;转行;软件测试;月薪;应届毕业生;IT培训;面试经验;职场故事;技术提升,15631316;23577911;243184;1046130;147123;2705766;2735539;2786695;6657432;7058268,0,0,0,0,0,3,0,0,90,1,0,无,无,无
1676529332,524051274,998874228,3493112158619823,知道开挂的人有多爽吗？亚🐎逊给我发工资了，今天发了1365,猫的毛茸茸,1675847614,1675847614,117,,职业职场,209,6,创业;经验分享;熬夜;互联网;压力;打工人,128384;634574;420787;23901;3410;9874696,10,0,0,26,0,24,18,35,180,1,0,无,无,无
1676529336,394059572,998882834,1276779609,(kbby37）李熙墨熙墨爱经熙墨实验室喷泉主义乔老师罗南希nancy全56门,情感心理亲子知识分享,1675847540,1675847540,60,,职业职场,209,1,学习,13160,0,0,0,0,0,0,0,0,101,1,0,无,无,无
1676529340,481611833,998869529,3493134073858567,【快来看看】平时可以宅家的副业，在家搬砖1个月 稳定收入 7.4w+   ，只要你肯 吃苦熬夜嘞，不出两三年你就可以fu起来！,云里有空气-,1675847446,1675847446,196,,职业职场,209,8,创业;寻找100位内行人对谈;副业;赚钱;宝妈;tik tok;吃苦;分享我的职业故事,128384;33186535;158158;155420;1775099;2549003;3040158;32126148,0,5,0,12,0,11,12,8,50,1,0,tk直播,,tk直播
1676529343,949040326,998877974,3493134495385684,穷人一旦开窍，人生就和开挂一样！,吃个小杯子,1675847436,1675847437,158,,职业职场,209,3,寻找100位内行人对谈;外贸;分享我的职业故事,33186535;48959;32126148,7,0,0,30,0,20,23,19,561,1,0,无,无,无
1676529347,524095383,998881589,1080439520,中文教学对外汉语 课件教案,西大博士6425,1675847410,1675847410,67,,职业职场,209,1,对外汉语,806195,0,0,0,0,0,0,1,0,34,1,0,无,无,无
1676529350,436524137,998878713,3493079099115561,在职场上乖孩子老实人只能当大灰狼的猎物,郑春方,1675847410,1675847410,63,-,职业职场,209,8,职场;心理;寻找100位内行人对谈;大灰狼;乖孩子;老实人;猎物;新年快乐好久不见,47481;17126;33186535;259948;914854;417786;363922;33346471,0,0,0,0,0,0,0,0,14,1,0,无,无,无
1676529352,351513862,998876253,600326009,职场自我介绍的四大要素,段香尚礼,1675847328,1675847328,104,,职业职场,209,2,职场;学习,47481;13160,0,0,0,0,0,0,0,0,10,1,0,无,无,无
1676529353,436544869,1010011009,1842024405,李老师上课片段,SBD158,1675847251,1675847251,233,,职业职场,209,3,教学视频;视频;公开课,100035;693;31864,0,0,0,0,0,0,0,0,6,1,0,无,无,无
1676529354,991622771,998870781,1166815930,领导跳槽，我如何继续顺风顺水,风往北吹的大叔,1675847231,1675847231,221,职场小窍门，让你少走弯路,职业职场,209,6,今天也要好好工作;职场;职业;工作;领导;跳槽,34948831;47481;29538;21316;15705;170353,0,0,0,0,0,0,0,0,8,1,0,无,无,无
1676529357,481540853,998860456,65829847,第一视角体验护士夜班vlog，孤独且坚强,柱哥是个男护士,1675847207,1675847207,202,感谢热巴和于晏们的三连,职业职场,209,5,今天也要好好工作;日常;取消夜班费;夜班;护士,34948831;2848;35283351;885956;30301,44,10,0,8,0,174,51,2,3635,1,0,无,无,无
1676529360,524020294,998863708,3493130508699968,很多报价员遇到PLC控制柜比较懵，干货分享该如何报价？,电气成套肖老师,1675847167,1675847168,509,,职业职场,209,1,PLC,179011,0,0,0,44,0,15,2,3,728,1,0,无,无,无
1676529362,479118250,998874459,282811496,ZDM CAD辅助设计软件---天然河道水面线计算1_转,小张工a,1675847167,1675847167,825,ZDM CAD辅助设计软件,职业职场,209,4,课程;教学视频;计算;河道,154551;100035;68533;1128683,0,0,0,2,0,0,0,1,58,1,0,无,无,无
1676529365,651571362,998869478,3493112643061804,如果有一天你失业了，请一定记住这9个网站！坚持半个月东山再起！,狐狸老操心,1675847103,1675847103,166,,职业职场,209,12,趣闻;创业;寻找100位内行人对谈;失业;副业;上班族;互联网;涨知识;赚钱;宝妈;网站工具;分享我的职业故事,6874;128384;33186535;282741;158158;12051;23901;305605;155420;1775099;11873486;32126148,634,182,0,7214,0,1837,83,259,54398,1,0,自媒体实操,,自媒体实操
1676529368,308960820,995496519,3461582862420777,中高管和老板价值观一定要同频,儿童摄影业绩增长专家,1675847100,1675650514,77,儿童摄影门店,职业职场,209,6,儿童拍照;寻找100位内行人对谈;企业管理;儿童摄影;宝宝亲子照;分享我的职业故事,15938308;33186535;820772;1689859;16986993;32126148,0,0,0,0,0,0,0,0,13,1,0,无,无,无
1676529371,351574895,998870783,191202506,一建 工程经济 技术方案经济效果评价4-82,小魔尊哈,1675847002,1675847002,81,备考一级建造师,职业职场,209,11,建筑;培训;经济;一级;建筑工程;考证;建造师;二级建造师;一级建造师;进入魂器学院与早稻叽约会;魂器×早稻叽联动版本视频创作活动,9269;307034;94982;680715;1370065;1571618;2279162;2707313;2707314;35233178;35233179,0,0,0,0,0,0,0,0,10,1,0,无,无,无
1676529373,479063280,998863899,1324531692,2023公考：一起来学申论规范词—完善队伍建设,公考云龙学长,1675846925,1675846925,96,0,职业职场,209,4,2023公考;申论;公务员考试;省考,27005210;1140770;183540;1620185,0,0,0,0,0,2,0,0,19,2,0,无,无,无
1676529374,436502335,997889151,1273833838,事业编-上海市儿童医院工作人员公开招聘公告,公考夏天,1675846844,1675781896,92,"上海人社局
上海市儿童医院工作人员公开招聘公告",职业职场,209,5,上海;公告;招聘;公开;医院,596;1;615422;223100;37711,0,0,0,0,0,0,0,0,9,2,0,无,无,无
1676529375,779097613,998857610,353898218,广东广州地质灾害评估资质办理指导,资质办理13660313814,1675846830,1675846830,102,广东广州地质灾害评估资质办理指导,职业职场,209,3,广东;广州;资质办理,50340;6759;17593477,0,0,0,1,0,0,0,1,8,1,0,无,无,无
1676529377,991405954,996448290,435800723,机械安全防护,生产安全管理网,1675846800,1675693215,794,"感谢您关注，主页查看更多课件；
免费获取更多安全资料，请关注同名公众号（头像也是一个白底黑色“安”字）；
下载更多安全精品资料，请加入知识星球【安全资料合辑】，直达链接https://t.zsxq.com/eiUzZbQ",职业职场,209,10,今天也要好好工作;机械;科学;科普;防护;安全;安全培训;安全管理;hse;新年快乐好久不见,34948831;5152;1364;5417;670982;32218;3776512;4086202;9063834;33346471,4,0,0,6,0,3,0,1,133,1,0,无,无,无
1676529378,948401420,984064494,1252243469,女生到底要不要进国央企体制内？,我是熊处,1675846800,1674977630,95,,职业职场,209,11,社会;事业单位;体制;公务员;国企;单位;体制内;事业编;央企;当代打工人现状;唠嗑区UP主集结令2,47798;802135;725497;213551;308571;117698;1307845;1699103;2489889;32086886;32420969,0,0,0,0,0,1,1,0,62,1,0,无,无,无
1676529380,524122014,998271987,492657988,10秒钟建立30个文件夹,蜗牛昵称被占用,1675846800,1675818578,285,10秒钟建立30个文件夹,职业职场,209,5,今天也要好好工作;EXCEL;EXCEL教程;Office;EXCEL技巧,34948831;20736;1518432;2549589;7383988,0,0,0,0,0,0,0,0,16,1,0,无,无,无
1676529382,481413228,996899602,410051547,科宾双头琴599（4弦+6弦）研发，结构亮点与适用场景，附演奏视频,科宾专业吉他知识,1675846800,1675737262,290,,职业职场,209,10,演奏;民谣吉他;指弹;古典吉他;吉他入门;吉他制作;吉他演奏;吉他保养;吉他知识;吉他维修,373;522809;4252;96136;680526;637702;73195;3640876;3738966;5398478,0,0,0,0,0,4,0,0,111,1,0,无,无,无
1676529384,566563995,998850537,8176959,北京炒家，最大的确定性是盘中的跟随,阳光下的老韭菜,1675846540,1675846540,327,无营销导向，无广告内容,职业职场,209,1,必剪创作,15775524,0,0,0,0,0,2,1,0,32,1,0,https://www.bilibili.com/video/BV1PA411r7XC/?share_source=copy_web&vd_source=6676a2d94a62f60a5bc3570281c9b833,,股票开户万一免五合规吗？
1676529386,524038979,998843644,3493134497483028,失业在家无脑听歌挣钱，一个月2W多，方法简单人人可做！分享过程,-梦里有我嘛,1675846527,1675846528,162,,职业职场,209,8,趣闻;寻找100位内行人对谈;网站;经验分享;上班族;自媒体;宝妈;分享我的职业故事,6874;33186535;179615;634574;12051;444411;1775099;32126148,2,24,0,21,0,21,15,2,114,1,0,无,无,无
1676529388,694082124,999784825,454475252,公务员面试不会说怎么办？,公考上岸老哥,1675846437,1675846437,75,-,职业职场,209,9,公务员考试;上岸;公考;公务员;公务员面试;结构化面试;考公务员;必剪创作;公务员面试怎么学,183540;854070;1129266;213551;1513366;1719077;4496538;15775524;34922852,0,0,0,1,0,0,1,0,16,1,0,无,无,无
