video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
821564538,1676525868,1000456100,某企业对外宣称销量第一，对内却说业绩不达标扣年终奖,1675938801,1675938801,80,职业职场,5,24,20,59,0,1571,104,42,39657,1,0,25.0,21.0,0.0,62.0,1599.0,111.0,47.0,41147.0,5.0,19018.0,167.0,-0.005988023952095809,-0.005988023952095809,0,。,0,6.794756944444444,163.6,0,0,2.111111111111111,13.311111111111112,False,1,0,1,0,1,0,1,0,1,0,0,1
821564775,1676526322,1000256741,当过老师后，我努力让自己成为一束光，却发现始终无法照亮所有人！,1675930221,1675930221,227,职业职场,8,1,0,3,0,12,8,3,615,1,0,1.0,0.0,0.0,3.0,13.0,8.0,3.0,672.0,2.0,43.0,6.0,-0.16666666666666666,-0.16666666666666666,0,！,0,6.89931712962963,565.875,1,0,0.14285714285714285,1.1428571428571428,False,1,0,1,0,1,0,1,0,0,1,0,1
821565342,1676525532,1000659944,PowerMILL二粗，平面区域和层的区别,1675948137,1675948137,201,职业职场,10,3,0,11,0,14,4,0,304,1,0,3.0,0.0,0.0,12.0,14.0,4.0,0.0,318.0,4.0,4018.0,50.0,-0.02,-0.02,1,。,0,6.6828125,7819.9,2,2,1.0,1.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821566426,1676528422,999412563,尽快开始，需求量还在。,1675873697,1675873697,95,职业职场,5,1,0,1,0,4,1,0,46,1,0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,46.0,2.0,5.0,12.0,-0.08333333333333333,-0.08333333333333333,1,。,0,7.577835648148148,27117.6,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821567159,1676528942,999012187,四川定向公务员 考试分析,1675854646,1675854646,850,职业职场,4,0,0,0,0,3,0,0,24,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,2.0,3.0,2.0,-0.5,-0.5,1,。,0,7.804351851851852,1435.75,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821570435,1676525994,999989535,医师资格考试西医外科主治基础知识8,1675936200,1675918646,122,职业职场,8,0,0,0,0,1,0,0,44,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,2.0,2572.0,185.0,-0.005405405405405406,-0.005405405405405406,0,。,0,6.826319444444445,87.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821571872,1676528876,999049178,相信我，没有面试官能拒绝这样的自我介绍！,1675857249,1675857249,197,职业职场,10,405,28,2264,0,1165,55,227,41319,1,0,410.0,28.0,0.0,2311.0,1189.0,55.0,232.0,42239.0,6.0,209731.0,346.0,-0.002890173410404624,-0.002890173410404624,1,！,0,7.7734606481481485,22762.2,0,0,1.4074074074074074,6.777777777777778,False,1,0,1,0,0,1,1,0,0,1,0,1
821573294,1676525455,1000730113,不管脚步有多慢都不要紧，只要你在走，总会看到进步。,1675951690,1675951690,100,职业职场,2,0,0,0,0,0,0,0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,1.0,-1.0,-1.0,1,。,0,6.640798611111111,0.5,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821573478,1676525761,999681622,新打68米水井钻孔坍塌实录，视频声音无合成，声音听起来心里发慌,1675942200,1675903371,172,职业职场,11,26,10,18,0,232,21,2,6588,1,0,26.0,10.0,0.0,21.0,250.0,23.0,2.0,7015.0,4.0,3268.0,454.0,-0.0022026431718061676,-0.0022026431718061676,1,。,0,6.754178240740741,157454.0909090909,8,8,1.1,7.8,False,1,0,1,0,0,1,1,0,1,0,0,1
821574103,1676523866,998695265,如何不再為老闆工作！實現財務自由,1676021400,1675839956,537,职业职场,7,0,0,1,0,0,0,0,11,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0,4.0,14.0,-0.07142857142857142,-0.07142857142857142,1,！,0,5.815578703703704,251788.85714285713,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
821574251,1676528553,999310501,2023年度江苏省宿迁市选聘应届紧缺专业毕业生公开课,1675866827,1675866827,963,职业职场,10,6,1,33,0,21,23,30,1994,1,0,6.0,1.0,0.0,33.0,22.0,23.0,30.0,2055.0,3.0,13590.0,516.0,-0.001937984496124031,-0.001937984496124031,0,。,0,7.65886574074074,436.9,1,0,7.666666666666667,1.3333333333333333,False,1,0,1,0,1,0,1,0,1,0,0,1
821575055,1676526699,1000135971,1-2 前言VDA6.3过程审核 质量管理,1675924810,1675924810,548,职业职场,3,0,0,1,0,2,0,0,49,1,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,51.0,2.0,6432.0,544.0,-0.001838235294117647,-0.001838235294117647,1,。,0,6.96630787037037,14.333333333333334,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821576453,1676526079,1000373983,体制内摸鱼10年，最大的感受是什么？,1675934973,1675934973,254,职业职场,7,185,29,1314,0,1466,64,263,38191,1,0,197.0,31.0,0.0,1373.0,1563.0,66.0,277.0,40534.0,2.0,3035.0,15.0,-0.06666666666666667,-0.06666666666666667,1,？,0,6.84150462962963,23113.0,0,0,1.4375,5.75,False,1,0,1,0,0,1,1,0,0,0,1,1
821577271,1676526366,998850555,不确定性表现方式,1675929600,1675852511,95,职业职场,3,0,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,128.0,301.0,-0.0033222591362126247,-0.0033222591362126247,1,。,0,6.907013888888889,103.33333333333333,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821577520,1676525211,1001142637,青鸟火灾报警控制器手动允许设置操作,1675988453,1675988453,75,职业职场,6,7,2,10,0,7,12,3,230,1,0,7.0,2.0,0.0,12.0,9.0,12.0,3.0,245.0,4.0,3736.0,72.0,-0.013888888888888888,-0.013888888888888888,1,。,0,6.212476851851852,12684.5,5,5,1.4,1.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821578177,1676525717,1000543340,Pandas学习笔记  103 属性,1675943159,1675943159,438,职业职场,1,0,0,1,0,10,2,0,92,2,0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,97.0,5.0,4443.0,133.0,-0.007518796992481203,-0.007518796992481203,1,。,0,6.742569444444444,26.0,0,0,0.0,0.5,False,0,1,1,0,0,1,1,0,1,0,0,1
821578656,1676528261,997931232,人生不设限的美丽法务之路 | 美图法务刘心敬论在法律行业中选择做法务的机缘,1675900800,1675819311,74,职业职场,11,0,0,2,0,1,0,2,16,1,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,19.0,2.0,990.0,199.0,-0.005025125628140704,-0.005025125628140704,0,。,0,7.262280092592593,22737.18181818182,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821579105,1676523373,1000866065,专真的一定好吗 从程序员职业生涯角度,1676037600,1675959088,455,职业职场,6,4,1,9,0,19,3,0,612,1,0,4.0,1.0,0.0,9.0,19.0,3.0,0.0,645.0,4.0,9397.0,169.0,-0.005917159763313609,-0.005917159763313609,1,。,0,5.622372685185185,16.5,0,1,0.0,1.3333333333333333,False,1,0,1,0,0,1,1,0,1,0,0,1
821582199,1676529548,998769769,半年收 入56W，代价是能吃苦熬夜，适合性格内向的人，稳定后每天收 入 3Q 多.,1675843048,1675843048,209,职业职场,10,6,17,31,0,28,18,6,258,1,0,8.0,18.0,0.0,33.0,29.0,19.0,6.0,292.0,2.0,16.0,4.0,-0.25,-0.25,0,。,0,7.945601851851852,170230.6,5,0,0.7,0.1,False,1,0,1,0,1,0,1,0,1,0,0,1
821583973,1676527392,999322768,2023年2月8日吉林省白城市基层专干面试题参考答案,1675915200,1675868454,74,职业职场,6,0,0,1,0,1,0,0,125,1,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,133.0,3.0,4690.0,651.0,-0.0015360983102918587,-0.0015360983102918587,0,。,0,7.085555555555556,16137.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821585710,1676528139,999710431,10-1 技术方案不确定性分析 一建 工程经济,1675905848,1675905848,161,职业职场,11,2,0,0,0,3,0,0,15,1,0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.202442129629629,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821585780,1676528150,999200214,张雪峰，助产学专业，接待一个用户20万，很赚钱的，而且还可以……,1675905480,1675862053,293,职业职场,8,0,0,2,0,6,0,0,427,1,0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,446.0,4.0,5059.0,407.0,-0.002457002457002457,-0.002457002457002457,0,。,0,7.206828703703704,285247.25,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821586556,1676528168,998372889,家装客户到店后围绕客户这几点做体验感打造，签单很简单,1675904400,1675832282,64,职业职场,4,0,0,1,0,1,0,0,16,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,2.0,780.0,446.0,-0.002242152466367713,-0.002242152466367713,1,。,0,7.219537037037037,1.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821586734,1676525738,1000540880,麻醉学（347）解题攻略课-麻醉药理学,1675942522,1675942522,201,职业职场,4,0,0,0,0,1,0,0,21,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,18.0,14.0,-0.07142857142857142,-0.07142857142857142,1,。,0,6.7501851851851855,3477.75,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821588519,1676523717,1001197095,快速访问工具栏让效率翻倍！,1676025000,1675992872,140,职业职场,3,0,0,3,0,5,0,0,129,1,0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,129.0,4.0,12907.0,212.0,-0.0047169811320754715,-0.0047169811320754715,1,！,0,5.7721875,300.3333333333333,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
821588952,1676525497,1000701123,什么叫真正的专家,1675949949,1675949949,72,职业职场,8,2,0,3,0,24,1,0,332,1,0,2.0,0.0,0.0,4.0,25.0,1.0,0.0,344.0,6.0,6373.0,575.0,-0.0017391304347826088,-0.0017391304347826088,0,。,0,6.661435185185185,451467.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821591240,1676525622,1000223068,101销售攻略：销售高手实战技巧之如何让客户尽快交全款？,1675945800,1675928965,84,职业职场,6,0,0,1,0,0,0,0,11,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,388.0,205.0,-0.004878048780487805,-0.004878048780487805,1,？,0,6.710902777777778,17096.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
821593403,1676526989,999939217,万能满分开头，人民日报金句引用式,1675916364,1675916364,61,职业职场,6,0,0,1,0,3,2,0,37,1,0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,37.0,3.0,12.0,11.0,-0.09090909090909091,-0.09090909090909091,0,。,0,7.067418981481482,88.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821597325,1676529472,998804445,2023省考笔试真要被自己蠢哭了😂，重点无非就这187页纸，行测申论总结精华新大纲187页够了，好背到哭😭 23省考笔试新疆河南河北山东海南广东福建江西重庆,1675844312,1675844312,87,职业职场,9,36,10,18,0,26,38,0,524,1,0,36.0,10.0,0.0,18.0,26.0,38.0,0.0,528.0,2.0,1093.0,12.0,-0.08333333333333333,-0.08333333333333333,0,。,0,7.930092592592593,1166.7777777777778,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821597374,1676527470,999867605,深圳定向港澳选拔职位的其他条件,1675913792,1675913792,114,职业职场,2,0,0,0,0,0,0,0,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,32.0,13.0,-0.07692307692307693,-0.07692307692307693,0,。,0,7.102754629629629,15569.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821597427,1676525966,1000407125,医学影像超干货视频课程，12分钟，详解为什么颈椎反弓及处理方法,1675936705,1675936706,714,职业职场,11,7,0,24,0,20,1,5,1126,1,0,7.0,0.0,0.0,26.0,20.0,1.0,5.0,1149.0,4.0,31605.0,484.0,-0.002066115702479339,-0.002066115702479339,1,。,0,6.820150462962963,88.54545454545455,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821598443,1676524533,1000156521,【酒店OTA运营】【从入门到实战课程】第31课：携程金字塔,1676001000,1675926087,436,职业职场,7,0,0,1,0,3,0,1,58,1,0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,70.0,2.0,196.0,31.0,-0.03225806451612903,-0.03225806451612903,0,。,0,6.059409722222222,19081.428571428572,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821599440,1676528102,999710386,10-9 技术方案不确定性分析 一建 工程经济,1675906687,1675906687,161,职业职场,11,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.192303240740741,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821599450,1676521418,1000257072,品质战略是核心,1676116800,1675948646,90,职业职场,5,0,0,0,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,-0.2,-0.2,1,。,0,4.683078703703703,3596.4,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821602368,1676527880,999851445,20-7 技术方案现金流量表的编制 一建 工程经济,1675912559,1675912559,137,职业职场,11,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.121770833333334,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821603955,1676525673,1000570356,如何会说话，情商高持续更新,1675944386,1675944386,113,职业职场,5,0,0,1,0,0,0,0,29,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,2.0,0.0,3.0,-0.3333333333333333,-0.3333333333333333,1,。,0,6.727858796296296,564.2,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821606005,1676527655,999161042,教资科目二7.1 教学与教学过程,1675913400,1675860319,1672,职业职场,10,4,1,7,0,4,0,0,70,1,0,4.0,1.0,0.0,9.0,4.0,0.0,0.0,80.0,4.0,551.0,4.0,-0.25,-0.25,1,。,0,7.10943287037037,544.8,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821606842,1676528366,999602213,广联达市政算（量软件自）学视频课程-在线收看,1675890565,1675890565,1221,职业职场,3,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.0,2927.0,-0.00034164673727365904,-0.00034164673727365904,0,。,0,7.381956018518519,61721.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821606986,1676529297,998899702,花5元打造无人直播间。一天狂撸2000多，不用出境，轻松躺赚！,1675848276,1675848276,146,职业职场,10,2,37,32,0,23,36,38,837,1,0,2.0,37.0,0.0,32.0,23.0,36.0,38.0,838.0,2.0,58.0,2.0,-0.5,-0.5,0,！,0,7.8821875,2490.1,14,0,1.4666666666666666,0.4666666666666667,False,1,0,1,0,1,0,1,0,0,1,0,1
821607138,1676526440,1000216128,新手如何写小说？,1675928172,1675928172,109,职业职场,6,4,1,46,0,44,6,2,855,1,0,4.0,1.0,0.0,47.0,45.0,6.0,2.0,904.0,4.0,21075.0,420.0,-0.002380952380952381,-0.002380952380952381,1,？,0,6.924398148148148,284259.3333333333,0,0,1.0,1.0,False,1,0,1,0,0,1,1,0,0,0,1,1
821607419,1676525086,1001235778,什么是兴趣消费？,1675995386,1675995386,209,职业职场,3,0,0,0,0,0,0,0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,179.0,230.0,-0.004347826086956522,-0.004347826086956522,0,？,0,6.130787037037037,113.66666666666667,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
821609058,1676528107,999734701,4.3 柱案例识图及建模争议解析,1675906506,1675906506,661,职业职场,3,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,152.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,7.194456018518519,230.33333333333334,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821609530,1676528156,999283059,制作工资条小妙招,1675905162,1675865621,157,职业职场,6,0,0,4,0,3,0,0,57,1,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,57.0,2.0,362.0,18.0,-0.05555555555555555,-0.05555555555555555,1,。,0,7.210578703703704,6786.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821611109,1676526113,1000358607,985和211北航MEM和北理工MEM如何选择？,1675934350,1675934350,299,职业职场,8,0,0,0,0,0,1,0,43,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63.0,3.0,1265.0,1244.0,-0.0008038585209003215,-0.0008038585209003215,1,？,0,6.849108796296297,8.875,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
821611714,1676528690,997963289,INFJ钟意的理想伴侣有哪些标准？,1675863000,1675807983,130,职业职场,5,18,4,111,0,155,26,10,5306,1,0,18.0,4.0,0.0,114.0,161.0,29.0,10.0,5605.0,2.0,610.0,23.0,-0.043478260869565216,-0.043478260869565216,0,？,0,7.704745370370371,101.4,0,0,0.625,8.8125,False,1,0,1,0,1,0,1,0,0,0,1,1
821611791,1676525349,1000904445,超赞！小学英语基本功大赛！无生试讲示范！,1675960454,1675960455,179,职业职场,7,0,0,9,0,6,0,1,553,1,0,0.0,0.0,0.0,9.0,7.0,0.0,1.0,603.0,4.0,29092.0,165.0,-0.006060606060606061,-0.006060606060606061,1,！,0,6.538136574074074,0.14285714285714285,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
821611805,1676528375,999582351,广联达市政算（量软件视）频教程-标清,1675887575,1675887575,1221,职业职场,6,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,230.0,2927.0,-0.00034164673727365904,-0.00034164673727365904,0,。,0,7.416666666666667,10711.166666666666,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821612176,1676529631,998716773,一建 工程经济 技术方案经济效果评价4-6,1675840693,1675840693,161,职业职场,11,0,0,0,0,1,0,0,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.973819444444445,15561.272727272728,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821614790,1676525615,1000611372,C++ QT 类函数实现,1675945967,1675945967,179,职业职场,5,1,0,0,0,1,0,0,11,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,276.0,341.0,-0.002932551319648094,-0.002932551319648094,1,。,0,6.708888888888889,585.8,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821615078,1676525097,999439654,123名正式编制工作人员，事业单位，大专学历起报,1675994760,1675879741,178,职业职场,10,0,0,14,0,9,14,1,713,1,0,0.0,0.0,0.0,14.0,9.0,15.0,1.0,756.0,3.0,1643.0,317.0,-0.0031545741324921135,-0.0031545741324921135,0,。,0,6.138159722222222,11700.7,6,0,0.75,0.125,False,1,0,1,0,1,0,1,0,1,0,0,1
821618112,1676526861,1000032689,2021年5月认证通用基础真题解析2,1675920469,1675920469,816,职业职场,1,0,0,0,0,0,0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,16.0,41.0,-0.024390243902439025,-0.024390243902439025,1,。,0,7.018425925925926,115.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821618971,1676526963,998162356,初入ERP实施顾问-晋升,1675916820,1675808898,183,职业职场,7,2,0,3,0,5,0,2,190,1,0,2.0,0.0,0.0,3.0,6.0,0.0,2.0,212.0,3.0,693.0,252.0,-0.003968253968253968,-0.003968253968253968,0,。,0,7.061840277777778,1171.7142857142858,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821620120,1676526756,1000101911,跨部门沟通与协作企业培训PPT模板,1675923310,1675923310,176,职业职场,10,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3954.0,4559.0,-0.00021934634788330776,-0.00021934634788330776,1,。,0,6.984328703703704,13092.8,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821620249,1676527643,999876232,【季裕棠解析】季式十法增加版本01,1675913486,1675913486,464,职业职场,6,0,0,8,0,6,0,0,193,1,0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,201.0,5.0,14121.0,287.0,-0.003484320557491289,-0.003484320557491289,0,。,0,7.1082986111111115,18330.666666666668,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821621935,1676529604,998725476,一建 工程经济 技术方案经济效果评价5-6,1675840938,1675840938,161,职业职场,11,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.970671296296296,15560.545454545454,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821622050,1676525997,1000400514,丛台区注册银行对公账户开户流程是什么,1675936125,1675936125,82,职业职场,4,0,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,43.0,-0.023255813953488372,-0.023255813953488372,1,。,0,6.827222222222222,2.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821624734,1676522746,998343892,改命其实很简单,1676080800,1675832724,99,职业职场,3,0,0,0,0,0,0,0,36,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,44.0,21.0,-0.047619047619047616,-0.047619047619047616,1,。,0,5.115115740740741,11.666666666666666,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821625208,1676521413,1003473242,北京线下工作坊圆满完成,1676116901,1676116901,93,职业职场,2,0,0,0,0,12,0,0,181,1,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,183.0,3.0,26873.0,170.0,-0.0058823529411764705,-0.0058823529411764705,0,。,0,4.681851851851852,815.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821626400,1676523640,1001971320,免费赠送保险轻松获客PPT保险学习课件,1676027896,1676027896,82,职业职场,3,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,81.0,-0.012345679012345678,-0.012345679012345678,0,。,0,5.737777777777778,570.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821626938,1676524448,1001383313,三种让人不能忍受的面试环节,1676002037,1676002037,121,职业职场,11,0,0,3,0,6,0,0,176,1,0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,181.0,0.0,1100.0,15.0,-0.06666666666666667,-0.06666666666666667,1,。,0,6.046423611111111,22151.18181818182,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821628094,1676522584,1002756436,失业在家搬砖，每个月稳定五位数，适合不爱社交的人！,1676084715,1676084715,114,职业职场,4,8,20,24,0,21,18,22,194,1,0,8.0,20.0,0.0,25.0,22.0,18.0,22.0,200.0,2.0,46.0,4.0,-0.25,-0.25,0,！,0,5.06792824074074,1635.25,0,0,1.375,0.25,False,1,0,1,0,1,0,1,0,0,1,0,1
821628264,1676524353,1001428447,"失业在家，拒绝所有社交，目前月薪4.8w,适合性格内向的人!",1676004185,1676004185,164,职业职场,10,2,27,27,0,27,15,27,203,1,0,2.0,27.0,0.0,27.0,27.0,15.0,27.0,204.0,2.0,4.0,1.0,-1.0,-1.0,0,。,0,6.020462962962963,7650.3,6,3,1.8333333333333333,1.6666666666666667,False,1,0,1,0,1,0,1,0,1,0,0,1
821630400,1676523527,1001858193,聊天三步法,1676031000,1676023122,188,职业职场,6,5,0,73,0,59,2,3,1090,1,0,9.0,0.0,0.0,109.0,83.0,2.0,3.0,1440.0,0.0,1651.0,10.0,-0.1,-0.1,0,。,0,5.700543981481482,2424.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821631055,1676520234,1003714460,java毕业设计项目ssm安家儿童福利院管理系统springboot+jsp_1zk4p,1676127330,1676127331,619,职业职场,3,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.0,953.0,-0.001049317943336831,-0.001049317943336831,1,。,0,4.5475,960.6666666666666,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
821631551,1676519099,1004298000,✓（钩）定义（213）（八秒杀）,1676173746,1676173746,97,职业职场,2,0,0,0,0,0,0,0,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,3036.0,1538.0,-0.0006501950585175553,-0.0006501950585175553,0,。,0,3.9971412037037037,298.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821632078,1676524248,1001558193,129 劳动合同基础理论13,1676010457,1676010457,238,职业职场,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1232.0,2356.0,-0.00042444821731748726,-0.00042444821731748726,0,。,0,5.946655092592593,1635975.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
821632420,1676523678,1001918352,毕业生自救指南,1676026542,1676026542,856,职业职场,8,1543,456,1556,0,5649,628,757,51103,1,0,1599.0,484.0,0.0,1668.0,5971.0,648.0,805.0,54059.0,4.0,51622.0,16.0,-0.0625,-0.0625,1,。,0,5.753888888888889,217099.0,17,4,1.398576512455516,12.886120996441282,False,1,0,1,0,0,1,1,0,1,0,0,1
821632934,1676523321,1002222774,大学生如何选择就业城市？程序员就业城市选择,1676040016,1676040016,176,职业职场,11,0,2,2,0,2,2,0,116,1,0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,117.0,5.0,146.0,12.0,-0.08333333333333333,-0.08333333333333333,1,？,0,5.59380787037037,4340.909090909091,1,0,1.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
