video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
821702395,1676455591,1003635948,【原神】3.5角色卡池和3.5前瞻直播以及300原石兑换码别忘领！,1676124442,1676124442,107,手机游戏,13,2343,771,3917,0,19532,874,2464,560937,1,0,2388.0,780.0,0.0,3945.0,19699.0,882.0,2479.0,570483.0,6,1519637,1235,-0.0008097165991902834,-0.0008097165991902834,1,！,0,3.8327430555555555,271488.8461538461,2,0,1.7470588235294118,9.888235294117647,False,1,0,1,0,0,1,1,0,0,1,0,1
821703531,1676447806,1001882439,【狂飙】⚡好听，就是好头！,1676024605,1676024606,62,鬼畜调教,7,5983,411,15650,0,105188,438,6728,1307774,1,0,6765.0,444.0,0.0,17392.0,115284.0,479.0,7505.0,1444510.0,6,706112,327,-0.0030581039755351682,-0.0030581039755351682,1,！,0,4.898159722222222,435348.5714285714,2,0,0.3588957055214724,21.993865030674847,False,1,0,1,0,0,1,1,0,0,1,0,1
821704831,1676452866,1004503823,耗时十年！全世界首发！中国JO厨独立制作《JOJO的奇妙冒险》1-6部所有OP中文版 完结纪念,1676186059,1676186060,1088,翻唱,10,80800,4484,52084,13,92058,2002,11630,678674,1,0,85077.0,4692.0,0.0,55422.0,96901.0,2056.0,12216.0,722779.0,6,310086,332,-0.0030120481927710845,-0.0030120481927710845,1,！,0,3.0880439814814813,83748.1,21,10,1.1182364729458918,30.76753507014028,False,1,0,1,0,0,1,1,0,0,1,0,1
821708227,1676447935,1001839658,9.98万起步，比亚迪秦PLUS油电同价！合资品牌的好日子真的到头了,1676022298,1676022298,392,新能源车,4,17869,4669,5881,0,48983,7074,21296,1239467,1,0,18138.0,4718.0,0.0,5989.0,49864.0,7154.0,21640.0,1265688.0,6,133261,688,-0.0014534883720930232,-0.0014534883720930232,1,！,0,4.926354166666667,133135.75,3,7,7.038076152304609,105.07615230460922,False,1,0,1,0,0,1,1,0,0,1,0,1
821729871,1676452934,1004404397,游戏史上最强二月？80万同时在线的霍格沃茨仅仅只是序幕！【Steam2月新游戏推荐】,1676179817,1676179817,477,单机游戏,9,2080,1549,5604,0,26165,1558,2642,631035,1,0,2508.0,1696.0,0.0,7083.0,31727.0,1651.0,3067.0,726008.0,6,568940,666,-0.0015015015015015015,-0.0015015015015015015,1,？,0,3.161076388888889,152184.88888888888,3,44,2.4276985743380854,19.574338085539715,False,1,0,1,0,0,1,1,0,0,0,1,1
821730592,1676455586,1002059444,从来不会去感动自己，但我永远都不会放弃,1676086200,1676032417,172,电子竞技,7,2167,332,2913,0,51770,524,508,527729,1,0,2235.0,339.0,0.0,3098.0,53946.0,532.0,523.0,550567.0,6,697854,1183,-0.0008453085376162299,-0.0008453085376162299,1,。,0,4.275300925925926,563892.0,0,0,1.421276595744681,41.251063829787235,False,1,0,1,0,0,1,1,0,1,0,0,1
821737487,1676449084,1004308332,《无    铲    阶    级》,1676175539,1676175539,231,单机游戏,6,902,986,2425,0,29863,116,547,390762,1,0,1017.0,1078.0,0.0,2688.0,33023.0,127.0,654.0,438615.0,6,141289,199,-0.005025125628140704,-0.005025125628140704,1,。,0,3.1660300925925924,475770.3333333333,15,33,0.44047619047619047,10.666666666666666,False,1,0,1,0,0,1,1,0,1,0,0,1
821741012,1676447110,1001678482,拒绝答辩，吃点好的！漫威零差评佳作《马面雷神》,1676027100,1676016036,1004,动漫杂谈,8,34022,1951,17077,17,143494,1470,1153,1401362,1,0,34479.0,1981.0,0.0,17311.0,145253.0,1477.0,1170.0,1427966.0,6,4438858,540,-0.001851851851851852,-0.001851851851851852,0,！,0,4.8612268518518515,124879.25,0,0,1.456,54.26,False,1,0,1,0,1,0,1,0,0,1,0,1
821749833,1676455382,1003429397,美国神偷：抢墨西哥领土还要标榜正义，美国宣传不服不行,1676163600,1676115932,1369,人文历史,7,19270,5250,8953,56,66706,1126,1206,875662,1,0,19900.0,5354.0,0.0,9031.0,68392.0,1160.0,1248.0,912754.0,6,2302201,112,-0.008928571428571428,-0.008928571428571428,1,。,0,3.3771064814814813,41031.42857142857,0,0,1.792,36.31,False,1,0,1,0,0,1,1,0,1,0,0,1
821751460,1676455339,1006178125,【挑战系列Ⅱ】挑战从零开始用互联网三天赚一万元（第一天）,1676296800,1676287982,403,财经商业,10,1263,156,4270,0,4429,352,821,270089,1,0,1553.0,172.0,0.0,5546.0,5609.0,416.0,1052.0,342618.0,6,47425,35,-0.02857142857142857,-0.02857142857142857,0,。,0,1.8349421296296295,202162.2,15,146,1.1411764705882352,11.858823529411765,False,1,0,1,0,1,0,1,0,1,0,0,1
821752540,1676457050,1008110408,荣耀满身背后的黑暗：为什么说河道英是衣冠禽兽呢？他怎么露出一丝残酷，让人窥见的？人与人之间的冲突本质是什么？,1676432400,1676389179,1290,影视杂谈,11,1287,677,592,0,2610,133,99,27577,1,0,5012.0,1448.0,0.0,2471.0,10383.0,302.0,738.0,159306.0,6,108702,79,-0.012658227848101266,-0.012658227848101266,1,？,0,0.28530092592592593,36603.63636363636,0,0,1.0136986301369864,25.863013698630137,False,1,0,1,0,0,1,1,0,0,0,1,1
821754231,1676451225,1007300058,【酔いどれ知らず（不知醉）】初音未来布料解算,1676353999,1676353999,139,MMD·3D,11,2937,55,6589,0,8028,322,567,76972,1,0,8702.0,103.0,0.0,17054.0,22416.0,631.0,1724.0,188614.0,6,762,52,-0.019230769230769232,-0.019230769230769232,1,。,0,1.125300925925926,39230.63636363636,9,21,0.49333333333333335,7.3244444444444445,False,1,0,1,0,0,1,1,0,1,0,0,1
821754894,1676453322,1007696975,自信小tips,1676370274,1676370274,139,搞笑,1,1375,169,1488,0,18003,249,304,88346,1,0,2405.0,236.0,0.0,2967.0,32463.0,340.0,570.0,188172.0,6,1048458,185,-0.005405405405405406,-0.005405405405405406,0,。,0,0.9612037037037037,2646958.0,0,0,0.6967741935483871,25.6,False,1,0,1,0,1,0,1,0,1,0,0,1
821764578,1676453482,1006025849,我是如此相信，在背后支撑的是你。,1676274059,1676274059,127,小剧场,8,2519,189,1050,0,19740,254,281,154437,1,0,3092.0,248.0,0.0,1358.0,25452.0,325.0,339.0,204311.0,6,56563,19,-0.05263157894736842,-0.05263157894736842,1,。,0,2.0766550925925924,57566.875,0,0,0.6981132075471698,9.90566037735849,False,1,0,1,0,0,1,1,0,1,0,0,1
821765299,1676456875,1006420620,“这就是吸毒艺人不能复出的理由！”,1676292199,1676292199,141,影视剪辑,9,7408,1500,4914,71,83623,1249,676,1047038,1,0,11128.0,1965.0,0.0,7129.0,103419.0,1581.0,1039.0,1452681.0,6,133527,102,-0.00980392156862745,-0.00980392156862745,0,！,0,1.9059722222222222,19658.11111111111,0,7,1.412,143.28,False,1,0,1,0,1,0,1,0,0,1,0,1
821766165,1676446909,1005315765,红警田忌赛马团战4v4！不知对面是何等马得抓紧带走支援队友！,1676246400,1676222710,681,单机游戏,11,2998,1317,627,0,22295,486,183,324032,1,0,3076.0,1337.0,0.0,637.0,22963.0,491.0,188.0,338742.0,6,1296844,1827,-0.0005473453749315818,-0.0005473453749315818,0,！,0,2.3207060185185187,35384.454545454544,7,0,1.1794871794871795,6.952991452991453,False,1,0,1,0,1,0,1,0,0,1,0,1
821768707,1676454250,1005805698,女王回归炸场！蕾哈娜Rihanna2023超级碗中场秀表演！,1676264937,1676264937,798,音乐现场,10,753,1180,1971,0,8410,694,2747,347994,2,0,822.0,1267.0,0.0,2201.0,9227.0,727.0,2908.0,389732.0,6,1002615,3685,-0.000271370420624152,-0.000271370420624152,1,！,0,2.191122685185185,61303.2,0,0,1.317507418397626,36.99406528189911,False,0,1,1,0,0,1,1,0,0,1,0,1
821773542,1676446567,1006350228,抓不住爱情的我 总是眼睁睁看它溜走～,1676304000,1676289000,137,MAD·AMV,5,4819,244,2164,0,17194,1534,1939,254001,1,0,4942.0,254.0,0.0,2288.0,18043.0,1584.0,1979.0,267955.0,6,890285,441,-0.0022675736961451248,-0.0022675736961451248,1,。,0,1.6500810185185186,77520.0,1,1,1.474,18.102,False,1,0,1,0,0,1,1,0,1,0,0,1
821777934,1676456431,1006010452,我给俄罗斯岳父5万彩礼，他大吃一惊：“爱情为什么用金钱衡量？”,1676275775,1676275775,684,日常,12,804,873,1545,0,8159,2090,1120,226645,1,0,874.0,926.0,0.0,1613.0,8631.0,2210.0,1218.0,240420.0,6,1665434,440,-0.0022727272727272726,-0.0022727272727272726,1,？,0,2.090925925925926,71063.75,0,0,5.2,25.396,False,1,0,1,0,0,1,1,0,0,0,1,1
821794013,1676451166,1006102650,唯@W和海猫2小时回顾方舟三年——机核网访谈节目摘要,1676278455,1676278455,478,手机游戏,12,4819,871,10673,0,24792,1264,4270,309810,1,0,5104.0,900.0,0.0,11753.0,28418.0,1298.0,4431.0,335990.0,6,59950,209,-0.004784688995215311,-0.004784688995215311,1,。,0,1.9989699074074074,70962.83333333333,4,9,2.763925729442971,114.9840848806366,False,1,0,1,0,0,1,1,0,1,0,0,1
821796572,1676450275,1007200580,情 人 节 特 辑,1676348061,1676348061,98,短片·手书·配音,7,930,244,1852,0,22923,188,173,165509,1,0,1091.0,275.0,0.0,2616.0,29055.0,200.0,232.0,229158.0,6,2812277,165,-0.006060606060606061,-0.006060606060606061,1,。,0,1.1830324074074074,13891.0,0,0,0.25,8.894736842105264,False,1,0,1,0,0,1,1,0,1,0,0,1
821797654,1676454206,1004785372,99%人不知道！资产百亿富豪的省钱大法！,1676196169,1676196169,289,搞笑,13,722,423,3896,0,50258,249,823,451220,1,0,771.0,445.0,0.0,4268.0,53900.0,259.0,876.0,487726.0,6,3462594,851,-0.0011750881316098707,-0.0011750881316098707,1,！,0,2.9865393518518517,264449.23076923075,0,0,1.3125,47.640625,False,1,0,1,0,0,1,1,0,0,1,0,1
821798043,1676451582,1007369108,【技能展示】全新祝类式神「垢尝」登场！,1676356362,1676356362,259,手机游戏,4,956,891,526,0,5359,1690,3738,109107,1,0,1030.0,941.0,0.0,566.0,5841.0,1768.0,3964.0,124002.0,6,856567,2806,-0.0003563791874554526,-0.0003563791874554526,1,！,0,1.1020833333333333,50565.75,0,0,1.398,28.524,False,1,0,1,0,0,1,1,0,0,1,0,1
821800629,1676449428,1006789854,【战双武器制作】宿命的囚笼，由我斩断！！！露西亚·深红囚影专武——封刃太刀·夜煌1：1模型还原制作,1676333585,1676333585,451,手工,11,4629,311,2231,0,9145,460,615,70169,1,0,6141.0,345.0,0.0,3030.0,12136.0,543.0,800.0,94243.0,6,5311,5,-0.2,-0.2,1,！,0,1.340775462962963,79519.81818181818,37,76,0.46774193548387094,8.0,False,1,0,1,0,0,1,1,0,0,1,0,1
821804090,1676457196,1006345160,？？？这么毁歌真抱歉,1676288676,1676288676,71,搞笑,1,1893,294,1094,0,6791,523,576,46174,1,0,2078.0,328.0,0.0,1563.0,8765.0,551.0,705.0,67801.0,6,1262332,276,-0.0036231884057971015,-0.0036231884057971015,1,？,0,1.950462962962963,2646958.0,0,0,0.06924643584521385,6.839103869653768,False,1,0,1,0,0,1,1,0,0,0,1,1
821804585,1676452278,1007674585,告诉老默，我想坐摇摇车了,1676368971,1676368971,155,搞笑,12,3093,539,2441,0,21697,232,1665,224346,1,0,4079.0,664.0,0.0,3667.0,29902.0,297.0,2503.0,328084.0,6,597211,136,-0.007352941176470588,-0.007352941176470588,1,。,0,0.9642013888888888,438983.5833333333,0,0,0.26737967914438504,22.288770053475936,False,1,0,1,0,0,1,1,0,1,0,0,1
821809909,1676452774,1004698916,当你把植物学加到极致 |霍格沃茨之遗 |Hogwarts Legacy,1676193013,1676193013,259,单机游戏,7,929,713,2764,0,10781,868,10882,509603,1,0,1079.0,777.0,0.0,3212.0,12297.0,951.0,12131.0,565591.0,6,38992,391,-0.0025575447570332483,-0.0025575447570332483,0,。,0,3.0064930555555556,17135.714285714286,1,11,0.8128772635814889,44.458752515090545,False,1,0,1,0,1,0,1,0,1,0,0,1
821810966,1676452823,1005834132,【时代少年团】《浅炸一下吧！》12：拍卖大会兑换时刻,1676282400,1676266496,1707,明星综合,1,22194,41502,12153,43,54663,3443,2306,837154,1,0,23346.0,42536.0,0.0,12918.0,58088.0,3576.0,2511.0,947496.0,6,5834763,1537,-0.0006506180871828237,-0.0006506180871828237,0,！,0,1.9724884259259259,739264.0,0,0,1.28,63.592,False,1,0,1,0,1,0,1,0,0,1,0,1
821814800,1676452881,1005151577,有一个爱做饭的室友家里有多热闹？,1676260800,1676213273,100,美食记录,11,741,219,1272,0,47177,325,514,520019,1,0,794.0,231.0,0.0,1410.0,50925.0,336.0,584.0,583197.0,6,761102,73,-0.0136986301369863,-0.0136986301369863,0,？,0,2.2231597222222224,257373.0,0,0,0.49107142857142855,24.316964285714285,False,1,0,1,0,1,0,1,0,0,0,1,1
821818130,1676448468,1007830006,干掉每位前任 ｜情人节必听小情歌,1676377541,1676377541,190,翻唱,7,6658,372,2976,0,10770,590,2628,95109,1,0,8464.0,421.0,0.0,4054.0,14282.0,654.0,3513.0,143686.0,6,410709,126,-0.007936507936507936,-0.007936507936507936,1,。,0,0.8209143518518518,69409.28571428571,0,0,0.28725701943844495,14.289416846652268,False,1,0,1,0,0,1,1,0,1,0,0,1
821819420,1676446623,1007828072,当我想在情人节做个白色恋人,1676376969,1676376969,414,美食制作,11,5797,2349,1525,0,41837,884,1091,303221,1,0,6935.0,2695.0,0.0,1940.0,52309.0,943.0,1375.0,416127.0,6,1808975,207,-0.004830917874396135,-0.004830917874396135,1,。,0,0.8061805555555556,467194.8181818182,5,3,0.5791583166332666,28.404809619238478,False,1,0,1,0,0,1,1,0,1,0,0,1
821820115,1676450992,1005262154,名字虽索然无味！但做的菜却十里飘香！,1676253600,1676218717,174,手机游戏,11,328,257,436,0,15267,137,194,297287,1,0,334.0,265.0,0.0,445.0,15851.0,140.0,207.0,312078.0,6,166448,68,-0.014705882352941176,-0.014705882352941176,1,！,0,2.2846296296296296,585525.5454545454,19,5,1.1857142857142857,13.142857142857142,False,1,0,1,0,0,1,1,0,0,1,0,1
821822873,1676446144,1006168298,陈翔六点半：一堵隔音差的墙,1676283046,1676283046,436,小剧场,11,2536,3142,748,0,21826,1062,409,426551,1,0,2649.0,3250.0,0.0,848.0,22718.0,1079.0,423.0,471254.0,6,2184712,1848,-0.0005411255411255411,-0.0005411255411255411,1,。,0,1.8877083333333333,51678.454545454544,4,0,0.94,11.25,False,1,0,1,0,0,1,1,0,1,0,0,1
821830779,1676451953,1007201078,终于来了！张艺兴 弹壳 GALI 万妮达 单依纯 王子异 马伯骞《D.N.A》Cypher,1676348407,1676348407,390,音乐综合,11,3971,6217,5482,0,21118,3209,7525,470079,2,0,4730.0,6924.0,0.0,6644.0,24935.0,3481.0,9059.0,596005.0,6,1002615,3685,-0.000271370420624152,-0.000271370420624152,1,！,0,1.198449074074074,70500.09090909091,0,0,2.5390781563126255,98.74549098196393,False,0,1,1,0,0,1,1,0,0,1,0,1
821831871,1676457052,1007689737,牛郎织女在LA终于见上了 feat.胖丁wenning 阳光下的brunch 酒店roomtour｜Renasteps,1676370732,1676370732,1224,日常,11,2376,594,1067,0,7584,241,79,115124,1,0,2954.0,684.0,0.0,1173.0,9226.0,256.0,107.0,155836.0,6,715154,445,-0.0022471910112359553,-0.0022471910112359553,1,。,0,0.9990740740740741,204049.45454545456,0,0,0.49382716049382713,7.777777777777778,False,1,0,1,0,0,1,1,0,1,0,0,1
821833583,1676451732,1005122686,游戏到底是怎么凉的？,1676212330,1676212331,931,电子竞技,8,4768,3772,1942,0,13864,5371,1736,352025,1,0,7506.0,4885.0,0.0,3080.0,20795.0,7108.0,2927.0,517670.0,6,3013,356,-0.0028089887640449437,-0.0028089887640449437,0,？,0,2.7708564814814816,246869.875,0,1,3.8,26.294,False,1,0,1,0,1,0,1,0,0,0,1,1
821834555,1676450269,1004861099,“国人皆如此，倭寇何敢”,1676199639,1676199639,67,影视剪辑,1,3734,66,4815,0,14729,214,97,157850,1,0,6279.0,90.0,0.0,14267.0,24479.0,269.0,141.0,305310.0,6,18569,81,-0.012345679012345678,-0.012345679012345678,0,。,0,2.9008101851851853,495554.0,0,0,2.0606060606060606,23.343434343434343,False,1,0,1,0,1,0,1,0,1,0,0,1
821835851,1676455101,1007730525,【省城拟手书】东三省大家族,1676222297,1676222297,120,短片·手书·配音,9,1777,254,1985,0,5214,709,322,41210,1,0,2816.0,541.0,0.0,2914.0,7694.0,1010.0,465.0,57276.0,5,532,6,-0.16666666666666666,-0.16666666666666666,1,。,0,2.694490740740741,32840.88888888889,13,23,0.3306613226452906,3.6673346693386772,False,1,0,1,0,0,1,1,0,1,0,0,1
821842502,1676456917,1006141345,猫：我讨厌没有边界感的人！,1676280160,1676280160,230,动物二创,11,3262,919,7810,0,33469,356,6137,911917,1,0,5143.0,1314.0,0.0,11156.0,47392.0,490.0,8936.0,1234095.0,6,16122,37,-0.02702702702702703,-0.02702702702702703,1,！,0,2.045798611111111,355440.45454545453,0,0,1.1451612903225807,37.306451612903224,False,1,0,1,0,0,1,1,0,0,1,0,1
821843236,1676449114,1006113478,打卡杭州超火土豆牛腩饭+白切猪猪，超惊艳小店！人均20r便宜又好吃！,1676281764,1676281764,527,美食侦探,10,2060,814,853,0,12288,210,566,168318,1,0,2297.0,845.0,0.0,900.0,13460.0,215.0,644.0,193444.0,6,1461572,368,-0.002717391304347826,-0.002717391304347826,1,！,0,1.9369212962962963,263868.7,6,3,0.34265734265734266,4.748251748251748,False,1,0,1,0,0,1,1,0,0,1,0,1
821844232,1676454032,1006785986,我让朋友掏290万买它，还觉得超值？【MC20】,1676345666,1676313517,981,购车攻略,10,1988,1035,870,0,4600,272,157,58544,1,0,2422.0,1211.0,0.0,1379.0,6645.0,329.0,212.0,90263.0,6,190285,471,-0.0021231422505307855,-0.0021231422505307855,1,？,0,1.254236111111111,60367.3,13,3,0.4421052631578947,3.126315789473684,False,1,0,1,0,0,1,1,0,0,0,1,1
821847658,1676448813,1004711201,中式龙吟千层蜜枣酥震惊全场！芬兰家人被荷花酥枣花酥美到迷糊！眼花缭乱！新旗袍长衫拍照停不下来！,1676198929,1676198523,1415,美食记录,11,90826,7208,10149,16,130349,1547,1047,925480,1,0,94540.0,7360.0,0.0,10530.0,135754.0,1580.0,1098.0,996181.0,6,1430875,243,-0.00411522633744856,-0.00411522633744856,1,！,1,2.892175925925926,186601.72727272726,12,11,0.5050100200400801,24.4188376753507,False,1,0,1,0,0,1,0,1,0,1,0,1
821847751,1676447292,1006870795,情人节，我在约会途中摔了个大跤…,1676347200,1676323244,770,出行,12,49334,2117,11629,56,47718,1655,7014,518807,1,0,57723.0,2383.0,0.0,13642.0,55648.0,1805.0,8450.0,613911.0,6,321940,22,-0.045454545454545456,-0.045454545454545456,1,。,0,1.1584722222222221,481705.8333333333,9,3,0.668,27.356,False,1,0,1,0,0,1,1,0,1,0,0,1
821848553,1676450221,1007668641,情人节8.0｜音乐，是世界上最通用的情书。,1676354338,1676354339,448,影视剪辑,7,11400,625,5958,0,12274,778,5176,118646,1,0,14233.0,707.0,0.0,7837.0,15425.0,858.0,6027.0,151395.0,6,196566,102,-0.00980392156862745,-0.00980392156862745,1,。,0,1.1097569444444444,72350.28571428571,19,26,0.35070140280561124,5.937875751503006,False,1,0,1,0,0,1,1,0,1,0,0,1
863898244,1676452624,997748501,我给自己的免费游戏做了个外挂！,1676021400,1675782893,312,单机游戏,10,66529,3018,14085,27,120654,3387,1585,1473586,1,0,68992.0,3113.0,0.0,14803.0,126516.0,3505.0,1682.0,1562146.0,6,767761,217,-0.004608294930875576,-0.004608294930875576,1,！,0,4.991018518518518,141495.2,28,31,1.8336673346693386,62.50901803607214,False,1,0,1,0,0,1,1,0,0,1,0,1
864013365,1676453141,1001230403,谁来救救我......,1675995336,1675995336,77,小剧场,11,2857,1056,13772,0,154386,1106,6531,2181177,1,0,3068.0,1098.0,0.0,14867.0,162795.0,1148.0,6941.0,2289177.0,6,154305,54,-0.018518518518518517,-0.018518518518518517,0,。,0,5.298668981481481,282544.0909090909,1,3,0.3967935871743487,20.448897795591183,False,1,0,1,0,1,0,1,0,1,0,0,1
864026566,1676446824,1000808579,娜塔莎2023国际指弹吉他大赛-《Memories》 翻弹 谢嘉荣,1675956332,1675956333,325,音乐综合,1,30932,1284,14790,0,50099,1830,11044,628428,1,0,39763.0,1606.0,0.0,19057.0,62222.0,2093.0,13703.0,767286.0,4,4102,29,-0.034482758620689655,-0.034482758620689655,1,。,0,5.676990740740741,0.0,1,1,1.012,34.266,False,1,0,1,0,0,1,1,0,1,0,0,1
864043812,1676453329,1000597074,品尝酸甜苦辣，尽享人生滋味,1675945874,1675945874,248,美食测评,3,10922,3618,5895,61,123020,1260,4144,1113902,1,0,11362.0,3714.0,0.0,6145.0,127098.0,1291.0,4289.0,1167473.0,6,608922,38,-0.02631578947368421,-0.02631578947368421,0,。,0,5.87332175925926,679969.6666666666,0,0,0.468,28.542,False,1,0,1,0,1,0,1,0,1,0,0,1
864049802,1676452170,999047352,一场饭局带你经略什么叫不懂事！！,1675854942,1675854942,166,职业职场,11,4235,1316,39484,69,174024,4463,7792,2539777,1,0,4803.0,1385.0,0.0,43432.0,191034.0,4763.0,8631.0,2781050.0,6,341413,225,-0.0044444444444444444,-0.0044444444444444444,0,！,0,6.912361111111111,14632.818181818182,0,0,6.664,240.0,False,1,0,1,0,1,0,1,0,0,1,0,1
864057062,1676449163,999014028,哎…真不该看狂飙！,1675854737,1675854738,89,综合,12,12830,385,4451,0,64910,465,922,703384,1,0,13250.0,389.0,0.0,4608.0,66654.0,477.0,935.0,727714.0,6,3472955,480,-0.0020833333333333333,-0.0020833333333333333,1,！,0,6.879930555555555,242116.41666666666,0,0,1.0897435897435896,20.123931623931625,False,1,0,1,0,0,1,1,0,0,1,0,1
864066299,1676455828,1000541339,【原神】提前备战！原神3.5前瞻直播、原石汇总、角色卡池、活动介绍,1675942790,1675942790,105,手机游戏,11,3718,1771,2530,0,34552,1404,1051,696484,1,0,3820.0,1820.0,0.0,2627.0,35437.0,1423.0,1085.0,726446.0,4,32030,40,-0.025,-0.025,1,！,0,5.937939814814815,118605.54545454546,77,73,1.3186372745490982,20.33266533066132,False,1,0,1,0,0,1,1,0,0,1,0,1
864082513,1676446335,1000503673,想通了这些，我不再道德绑架自己,1675942088,1675942088,253,搞笑,10,11619,1912,2559,0,56615,1386,2576,621802,1,0,11760.0,1935.0,0.0,2591.0,57365.0,1389.0,2622.0,637912.0,6,2089029,250,-0.004,-0.004,1,。,0,5.836192129629629,294454.7,4,2,1.098,25.922,False,1,0,1,0,0,1,1,0,1,0,0,1
864089963,1676447412,999861387,刻进DNA里的名场面是吧？全给你干碎了！,1675912845,1675912845,152,影视剪辑,11,3093,509,2279,0,16642,142,392,192996,1,0,3205.0,512.0,0.0,2386.0,17267.0,142.0,413.0,205019.0,6,467054,115,-0.008695652173913044,-0.008695652173913044,1,？,0,6.187118055555556,322566.2727272727,5,2,0.2032520325203252,7.195121951219512,False,1,0,1,0,0,1,1,0,0,0,1,1
864095765,1676450755,1003863353,【冰糖x爱哥】疯狂的沉浸在蜜糖里吧！《主播女孩重度依赖》主题曲中文live版,1676025000,1675946821,230,翻唱,10,11647,727,8285,0,44888,2362,3720,282895,1,1,12802.0,779.0,0.0,11112.0,59320.0,2454.0,4170.0,342732.0,6,1060562,390,-0.002564102564102564,-0.002564102564102564,1,！,0,4.927719907407408,92550.6,2,3,1.503006012024048,56.170340681362724,False,1,0,0,1,0,1,1,0,0,1,0,1
864096097,1676453500,999860068,耗时432小时，我终于零氪通关了造梦西游3！,1675913618,1675913618,1133,网络游戏,10,50729,2392,11599,56,76552,1724,2921,1277483,1,0,53388.0,2474.0,0.0,12277.0,80726.0,1812.0,3091.0,1344254.0,5,7535,25,-0.04,-0.04,1,！,0,6.248634259259259,294310.2,188,232,1.5711422845691383,16.04809619238477,False,1,0,1,0,0,1,1,0,0,1,0,1
864102491,1676453854,999972258,那一晚后，天下谁人不识君！,1675918637,1675918638,192,明星综合,11,544,233,1607,0,17465,749,110,450802,1,0,926.0,373.0,0.0,2291.0,28177.0,1130.0,208.0,666568.0,6,303632,759,-0.0013175230566534915,-0.0013175230566534915,1,！,0,6.1946412037037035,99798.63636363637,0,6,2.1715328467153285,87.54014598540147,False,1,0,1,0,0,1,1,0,0,1,0,1
864147260,1676446543,1002853387,新活动？！没错！送你两只胡桃或夜兰！！,1676089061,1676089061,94,手机游戏,6,19831,646,9709,0,30870,9710,837,663540,1,0,20412.0,666.0,0.0,9963.0,32000.0,9812.0,873.0,687573.0,5,175043,26,-0.038461538461538464,-0.038461538461538464,0,？,0,4.137523148148148,33910.833333333336,4,4,0.1062124248496994,2.975951903807615,False,1,0,1,0,1,0,1,0,0,0,1,1
864149749,1676453580,1003211469,【一次说清】如何攻击一国货币？,1676110955,1676110955,1015,财经商业,6,37344,2622,22024,54,62271,1130,1882,636792,1,0,39124.0,2706.0,0.0,23282.0,65178.0,1168.0,1999.0,668282.0,6,69273,2,-0.5,-0.5,1,？,0,3.9655671296296298,304415.3333333333,0,125,0.782,8.952,False,1,0,1,0,0,1,1,0,0,0,1,1
864176671,1676455493,1002818598,有的人月薪两万，只敢在老乡鸡点两个菜,1676087821,1676087822,523,财经商业,11,2402,4497,4463,0,18706,3455,3545,1004179,1,0,2613.0,4764.0,0.0,4848.0,19974.0,3656.0,3743.0,1080701.0,6,204225,64,-0.015625,-0.015625,1,。,0,4.255462962962963,210353.72727272726,4,1,3.344,27.24,False,1,0,1,0,0,1,1,0,1,0,0,1
864189693,1676450480,1002954389,用元素周期表演绎《冬之花》,1676093979,1676093979,121,搞笑,6,3416,301,5294,0,13881,365,5433,187830,1,0,3912.0,325.0,0.0,6104.0,15796.0,377.0,5992.0,209657.0,2,319,13,-0.07692307692307693,-0.07692307692307693,1,。,0,4.126168981481482,828004.5,0,0,0.2846975088967972,10.145907473309608,False,1,0,1,0,0,1,1,0,1,0,0,1
864208523,1676452725,1004323389,12年前山村孩子吃饭视频让人心疼，你更应该关注孩子们现在吃得咋样！,1676175194,1676175194,186,三农,6,11069,3089,4668,34,131303,3765,1377,894170,1,0,12417.0,3351.0,0.0,5210.0,146593.0,3997.0,1529.0,995319.0,6,1726430,611,-0.0016366612111292963,-0.0016366612111292963,0,！,0,3.2121643518518517,125.33333333333333,0,0,3.2044088176352705,80.8056112224449,False,1,0,1,0,1,0,1,0,0,1,0,1
864209939,1676451299,1003218797,【赛尔号情人节破防】“我只是现实里的怪物，却擅自把你当成了女主角”,1676107062,1676107062,946,网络游戏,11,1167,356,1409,0,4423,1213,2234,109852,1,0,1558.0,441.0,0.0,2032.0,7307.0,1449.0,2743.0,146649.0,5,315,17,-0.058823529411764705,-0.058823529411764705,1,。,0,3.984224537037037,6665.090909090909,20,172,1.404809619238477,16.274549098196392,False,1,0,1,0,0,1,1,0,1,0,0,1
