video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？
779342300,1676475207,1006371688,【喜羊羊手书/描改】喜儿们只是在跳舞而已！（画不动了！）,1676290103,1676290103,101,短片·手书·配音,7,1214,206,4459,0,10458,167,520,63882,1,0,1603.0,224.0,0.0,5926.0,13781.0,194.0,691.0,87614.0,6,8594,21,-0.047619047619047616,-0.047619047619047616,1,！,0,2.1424074074074073,51510.142857142855,1,2,0.328125,21.953125,1,0,1,0,0,1,1,0,0,1,0
779342398,1676476247,1007413503,2023.2.14 福建特摄婚礼法爷火龙主题婚礼路人视角（无剪辑）,1676362488,1676362488,1222,特摄,11,777,76,681,0,2210,653,1818,53708,1,0,1075.0,110.0,0.0,979.0,3103.0,842.0,2856.0,79987.0,6,5220,284,-0.0035211267605633804,-0.0035211267605633804,1,。,0,1.3166550925925926,16115.818181818182,259,10,1.3501805054151625,5.635379061371841,1,0,1,0,0,1,1,0,1,0,0
779351750,1676481946,1006875957,看过流浪地球2的人跟DNF玩家看完都沉默了,1676348100,1676326142,496,网络游戏,11,4908,390,1151,0,7901,956,3984,186341,1,0,5903.0,457.0,0.0,1429.0,9777.0,1089.0,4961.0,236963.0,5,147,19,-0.05263157894736842,-0.05263157894736842,1,。,0,1.5491435185185185,275101.63636363635,280,312,1.3814180929095354,8.1760391198044,1,0,1,0,0,1,1,0,1,0,0
779352909,1676475736,1005404311,非，非礼啊！,1676260800,1676232343,142,电子竞技,8,868,241,814,0,23342,362,113,443377,1,0,912.0,246.0,0.0,902.0,24711.0,370.0,119.0,490137.0,6,605579,210,-0.004761904761904762,-0.004761904761904762,0,！,0,2.4876851851851853,56356.5,2,0,0.25170068027210885,5.799319727891157,1,0,1,0,1,0,1,0,0,1,0
779355107,1676483175,1007214729,全员轰炸！张艺兴厂牌DNA Cypher！万妮达、GALI、弹壳、马伯骞、王子异、单依纯！,1676349319,1676349319,381,MV,12,908,1970,1754,0,7491,1108,3084,213791,2,0,1058.0,2090.0,0.0,2121.0,8689.0,1226.0,3588.0,250271.0,6,365774,4205,-0.00023781212841854935,-0.00023781212841854935,1,！,0,1.5492592592592593,72561.5,0,0,1.8043956043956044,44.956043956043956,0,1,1,0,0,1,1,0,0,1,0
779355716,1676480366,1006628274,当你打破规则时 你将凌驾于规则之上,1676300922,1676300923,63,小剧场,3,8860,1652,7420,69,135374,2073,3916,1717778,1,0,9369.0,1743.0,0.0,8595.0,144566.0,2133.0,4371.0,1984504.0,6,1048702,220,-0.004545454545454545,-0.004545454545454545,0,。,0,2.0768981481481483,48.333333333333336,0,0,0.802,62.928,1,0,1,0,1,0,1,0,1,0,0
779357445,1676475211,1006919200,《柯南》高启盛冻鱼杀人动画版,1676345400,1676332182,644,动漫杂谈,13,1172,852,1421,0,15604,391,289,224293,1,0,1425.0,1009.0,0.0,1780.0,19091.0,453.0,415.0,312379.0,6,862835,607,-0.0016474464579901153,-0.0016474464579901153,1,。,0,1.5024421296296295,266239.46153846156,1,0,0.6812749003984063,14.270916334661354,1,0,1,0,0,1,1,0,1,0,0
779358664,1676478916,1005735822,【卢克文工作室】访谈：时隔多年，做了近视手术的人现在都怎样了？,1676268600,1676261409,1223,综合,8,1209,1105,4239,0,16361,176,2418,549325,1,0,1295.0,1141.0,0.0,4358.0,16921.0,176.0,2570.0,584601.0,6,3232944,739,-0.0013531799729364006,-0.0013531799729364006,0,？,0,2.4342129629629627,1157.625,0,0,11.089108910891088,118.64356435643565,1,0,1,0,1,0,1,0,0,0,1
779361917,1676485985,1008147084,【汉人小传】一场自由恋爱下的婚姻，最终女的被判刑，男的差点变阉人,1676377581,1676377582,918,人文历史,10,1247,289,1068,0,3803,339,495,45831,1,0,1383.0,324.0,0.0,1269.0,4229.0,409.0,546.0,54351.0,6,358987,187,-0.0053475935828877,-0.0053475935828877,0,。,0,1.254675925925926,9020.5,0,0,2.1319444444444446,26.88888888888889,1,0,1,0,1,0,1,0,1,0,0
779380051,1676486633,1009309728,【大家测】实测8999元嘎子手机飞利浦旗 舰S706内置华为HMS？（上篇）原神测试,1676461432,1676461432,905,数码,11,2736,6691,1440,0,17236,1373,2283,437741,1,0,8799.0,19624.0,0.0,4681.0,55603.0,4040.0,8192.0,1735513.0,6,749403,724,-0.0013812154696132596,-0.0013812154696132596,1,？,0,0.2916782407407407,129754.45454545454,0,2,1.248496993987976,19.799599198396795,1,0,1,0,0,1,1,0,0,0,1
779380370,1676479499,1009223349,《阳光开朗杨玉环》完整版,1676463900,1676459982,145,电子竞技,4,6918,234,4831,0,17593,511,4292,170445,1,1,23384.0,736.0,0.0,19586.0,65459.0,1007.0,13073.0,718143.0,6,84428,48,-0.020833333333333332,-0.020833333333333332,1,。,0,0.18054398148148149,291290.25,6,1,0.36363636363636365,12.232620320855615,1,0,0,1,0,1,1,0,1,0,0
779386916,1676482214,1008707336,【星际老男孩】谐星语录之追梦人,1676433538,1676433538,243,搞笑,11,3564,687,1149,0,8793,463,900,142128,1,0,3988.0,751.0,0.0,1275.0,9942.0,491.0,1002.0,175057.0,6,540018,4969,-0.0002012477359629704,-0.0002012477359629704,1,。,0,0.5633796296296296,257386.18181818182,0,0,1.4734299516908214,43.5024154589372,1,0,1,0,0,1,1,0,1,0,0
779422245,1676480270,1009199274,【狂飙·阿如那】看谁不爽就是怼，记住我叫李宏伟,1676456012,1676456012,599,影视杂谈,10,1399,962,1080,0,17445,513,295,255683,1,0,2080.0,1538.0,0.0,1385.0,24464.0,719.0,462.0,422455.0,6,4627554,794,-0.0012594458438287153,-0.0012594458438287153,1,。,0,0.28076388888888887,7637.5,0,0,0.8850174216027874,30.529616724738677,1,0,1,0,0,1,1,0,1,0,0
779473649,1676479574,1008989164,谢谢两位同学的宝贵建议…,1676446675,1676446676,97,搞笑,2,1670,590,1936,0,83510,618,494,513574,1,0,2198.0,724.0,0.0,2662.0,116063.0,751.0,644.0,758743.0,6,861518,62,-0.016129032258064516,-0.016129032258064516,0,。,0,0.38077546296296294,8.0,1,1,0.5686274509803921,64.92647058823529,1,0,1,0,1,0,1,0,1,0,0
779489728,1676483340,1008195700,进厂打螺丝4年，情人节第一次收到鲜花，和男友在租房过21岁生日,1676457340,1676392018,208,日常,5,4225,446,287,0,6250,495,236,64521,1,0,6032.0,619.0,0.0,411.0,8919.0,639.0,344.0,101217.0,6,82351,189,-0.005291005291005291,-0.005291005291005291,0,。,0,0.30092592592592593,11583.6,0,0,0.38337801608579086,6.227882037533512,1,0,1,0,1,0,1,0,1,0,0
821502228,1676479026,1000340739,之前的求婚视频忘了发了 明天结婚今天发出来看看,1675935976,1675935976,183,日常,5,23910,514,4310,0,85876,635,1298,545786,1,0,24471.0,518.0,0.0,4413.0,87807.0,645.0,1328.0,562068.0,6,294484,100,-0.01,-0.01,0,。,0,6.285300925925926,51492.0,0,0,0.332,21.98,1,0,1,0,1,0,1,0,1,0,0
821529167,1676476732,998527927,进厂，跳楼，流水线上的天才诗人【寻找·许立志】,1676026800,1675844985,1450,人文历史,10,31416,2598,19890,96,44115,2385,11087,624388,1,0,32516.0,2662.0,0.0,20612.0,45558.0,2435.0,11593.0,647625.0,6,3251424,255,-0.00392156862745098,-0.00392156862745098,1,。,0,5.207546296296297,75273.9,0,1,4.468,60.882,1,0,1,0,0,1,1,0,1,0,0
821534750,1676485069,1000211092,地转偏向力：北半球水盆的漩涡逆时针，南半球顺时针？,1675929952,1675929952,215,科学科普,4,1536,527,5835,0,66915,1000,824,1295130,1,0,1574.0,538.0,0.0,5968.0,68103.0,1031.0,841.0,1329388.0,6,486464,512,-0.001953125,-0.001953125,0,？,0,6.424965277777778,433007.75,0,0,1.7382716049382716,30.520987654320987,1,0,1,0,1,0,1,0,0,0,1
821583415,1676476859,999827408,给孩子累完了，谁出的主意，你敢不敢站出来。,1675911244,1675911245,135,美食测评,4,5167,487,1210,0,48734,514,287,391046,1,0,5771.0,570.0,0.0,1439.0,53832.0,552.0,339.0,431198.0,5,113906,115,-0.008695652173913044,-0.008695652173913044,0,。,0,6.546469907407407,659751.0,1,1,0.4444444444444444,36.15989159891599,1,0,1,0,1,0,1,0,1,0,0
821590139,1676477509,1000678098,【狂飙】GTA：京海狂想曲限时发售,1675949053,1675949054,149,搞笑,5,7011,643,7317,0,22008,464,5155,421839,1,0,7539.0,675.0,0.0,8021.0,23819.0,488.0,5638.0,458754.0,5,1545,18,-0.05555555555555555,-0.05555555555555555,1,。,0,6.116388888888889,161481.6,11,1,0.7147766323024055,18.553264604810998,1,0,1,0,0,1,1,0,1,0,0
821622398,1676478523,999959449,“阅读理解”是最荒谬的考题！它会扼杀下一代的创造力,1675913233,1675913233,325,社科·法律·心理,8,22454,2844,20727,72,67336,5406,6334,559220,1,0,23117.0,2911.0,0.0,21334.0,68873.0,5550.0,6481.0,575347.0,6,2635390,55,-0.01818181818181818,-0.01818181818181818,1,！,0,6.542708333333334,213544.375,0,3,5.92,89.778,1,0,1,0,0,1,1,0,0,1,0
821626379,1676476188,1003063458,好日子2.0，全员阵容。没点才艺，谁跟你飙啊。,1676098977,1676098977,96,影视剪辑,3,4708,287,3607,0,14615,282,5821,272613,1,0,5717.0,337.0,0.0,4850.0,19912.0,327.0,6847.0,321816.0,4,1184,6,-0.16666666666666666,-0.16666666666666666,1,。,0,4.365868055555556,165191.0,14,6,0.25630252100840334,6.30672268907563,1,0,1,0,0,1,1,0,1,0,0
821626863,1676476231,1002269343,植物分类歌！20个植物类群，133种植物，想学怎样认植物，听这首歌就对了！独家科普弹唱『植物分类二十样杂耍』视频版【天冬博物日志】,1676111400,1676042647,1276,科学科普,11,15707,1737,14716,0,18700,1122,2864,191405,1,0,16600.0,1827.0,0.0,15660.0,19755.0,1157.0,3067.0,204026.0,6,251041,164,-0.006097560975609756,-0.006097560975609756,1,！,0,4.222581018518518,748.4545454545455,11,2,0.4168336673346693,11.496993987975952,1,0,1,0,0,1,1,0,0,1,0
821626948,1676484455,1001369309,"雷神: "" 都不敢吃？都怕shi是吧！？""",1676019600,1676003021,306,搞笑,9,11126,1504,12127,0,54076,724,7727,509377,1,1,11720.0,1562.0,0.0,12928.0,56850.0,749.0,8092.0,531982.0,6,621889,173,-0.005780346820809248,-0.005780346820809248,1,？,0,5.3802662037037035,458978.6666666667,3,6,0.24649298597194388,13.769539078156313,1,0,0,1,0,1,1,0,0,0,1
821636306,1676477727,1003205842,让你手抓饭，谁让你把命也抓着了！,1676118000,1676105705,179,美食侦探,10,3807,1533,1843,0,54627,1218,1829,700625,1,0,3870.0,1571.0,0.0,1873.0,55685.0,1230.0,1889.0,729771.0,6,1193258,204,-0.004901960784313725,-0.004901960784313725,1,！,0,4.163506944444444,248554.8,0,1,1.116,20.436,1,0,1,0,0,1,1,0,0,1,0
821638142,1676476490,1001697763,太空电梯？有手就行,1676018316,1676018316,149,手工,13,3619,149,2317,0,11749,189,518,56132,1,0,3924.0,150.0,0.0,2665.0,13396.0,198.0,572.0,62509.0,6,133233,39,-0.02564102564102564,-0.02564102564102564,1,？,0,5.302939814814815,104671.0,4,0,0.14619883040935672,10.497076023391813,1,0,1,0,0,1,1,0,0,0,1
821639655,1676485560,1001944810,3D打印悬浮指针时钟 结构巧妙 思路清奇,1676026975,1676026975,135,极客DIY,10,3741,356,19550,0,31349,825,2844,542703,1,0,3924.0,362.0,0.0,20688.0,33302.0,856.0,3006.0,568858.0,5,26083,39,-0.02564102564102564,-0.02564102564102564,1,。,0,5.307696759259259,265538.5,0,0,1.4258760107816713,15.293800539083557,1,0,1,0,0,1,1,0,1,0,0
821647761,1676486054,1003726274,【原神】3.5角色卡池和3.5前瞻直播以及300原石兑换码别忘领！,1676127923,1676127923,136,手机游戏,13,3505,442,2472,0,13216,476,275,395999,1,0,3553.0,443.0,0.0,2546.0,13336.0,482.0,281.0,402527.0,6,1425514,396,-0.0025252525252525255,-0.0025252525252525255,1,！,0,4.145034722222222,271491.6923076923,0,0,2.2955974842767297,7.628930817610063,1,0,1,0,0,1,1,0,0,1,0
821649652,1676481344,1004292420,"""我今年24岁 当爱豆已经超过了10年 几乎一半的人生都献给了我爱的职业"" 【宫脇咲良】",1676174714,1676174714,234,粉丝创作,10,7657,376,12530,0,38322,1023,2222,584428,1,0,8791.0,436.0,0.0,14133.0,42382.0,1106.0,2509.0,645780.0,6,6841,52,-0.019230769230769232,-0.019230769230769232,1,。,0,3.548958333333333,86287.9,1,4,0.71,94.644,1,0,1,0,0,1,1,0,1,0,0
821652087,1676477183,1002444416,【原神剧场】空的恋爱摇摆~！,1676084400,1676054454,159,短片·手书·配音,10,36806,1635,42063,35,92995,1275,9383,551943,1,0,37519.0,1656.0,0.0,43028.0,94393.0,1285.0,9548.0,565884.0,6,2029881,419,-0.002386634844868735,-0.002386634844868735,1,！,0,4.546099537037037,143269.4,0,4,0.83,34.466,1,0,1,0,0,1,1,0,0,1,0
821658525,1676478814,1001974077,[论文工具] 智能删除空行空格乱码+英语语法检测,1676028672,1676028672,109,计算机技术,6,11733,44,44718,0,24396,440,3078,263923,1,0,12889.0,46.0,0.0,48704.0,26506.0,478.0,3372.0,285977.0,6,4214,17,-0.058823529411764705,-0.058823529411764705,1,。,0,5.209976851851851,276286.1666666667,83,228,0.5848375451263538,3.631768953068592,1,0,1,0,0,1,1,0,1,0,0
821668396,1676479071,1002870302,加拿大每个人都逃不过被速冻的宿命，打雪仗吗进ICU的那种,1676090187,1676090188,91,出行,8,725,587,7089,97,125295,1167,1190,1656572,1,0,740.0,595.0,0.0,7250.0,127652.0,1176.0,1207.0,1688337.0,6,606820,326,-0.003067484662576687,-0.003067484662576687,0,。,0,4.500972222222222,29924.25,0,0,1.212,20.632,1,0,1,0,1,0,1,0,1,0,0
821679469,1676482305,1004300961,1比1还原林娜琏《POP！》 时隔半年的大制作终于出来啦！天津摄影天花板 应该不会有人反驳吧～,1676174489,1676174489,122,明星舞蹈,8,19667,273,5685,0,55428,889,1003,363489,1,0,21132.0,293.0,0.0,6329.0,62034.0,910.0,1086.0,396511.0,2,1343,1,-1.0,-1.0,1,！,0,3.562685185185185,81741.5,19,4,0.218436873747495,30.422845691382765,1,0,1,0,0,1,1,0,0,1,0
821686971,1676481568,1001946124,建太空电梯有多难？出微微薄的力量~,1676085000,1676028260,86,科学科普,8,545,207,1729,0,35069,418,201,432843,1,0,635.0,227.0,0.0,2060.0,40021.0,454.0,230.0,496091.0,6,1271419,300,-0.0033333333333333335,-0.0033333333333333335,0,？,0,4.5899074074074075,227251.125,0,0,1.3963963963963963,21.144144144144143,1,0,1,0,1,0,1,0,0,0,1
821687526,1676476589,1001407240,人生很大一部分快乐 是给予。,1676025000,1676010463,217,搞笑,10,7064,315,2324,0,21932,456,787,146940,1,0,8140.0,345.0,0.0,2823.0,26966.0,490.0,922.0,166366.0,3,11385,19,-0.05263157894736842,-0.05263157894736842,0,。,0,5.226724537037037,351800.8,50,97,0.8532818532818532,26.07335907335907,1,0,1,0,1,0,1,0,1,0,0
821691487,1676479642,1004267445,变形金刚3无限月读【离谱配音】,1676175202,1676175202,147,影视杂谈,5,30169,1711,79386,3,306454,1290,21201,2578152,1,0,33815.0,1824.0,0.0,87675.0,333229.0,1371.0,23108.0,2805584.0,6,254994,20,-0.05,-0.05,1,。,0,3.5236111111111112,43126.2,65,431,0.6032064128256514,22.160320641282564,1,0,1,0,0,1,1,0,1,0,0
821693128,1676484223,1002891346,送亚马逊老树懒回家,1676091670,1676091671,266,野生动物,4,7768,2060,2516,0,45983,1172,621,691066,1,0,7999.0,2117.0,0.0,2611.0,47335.0,1209.0,636.0,710633.0,6,33325,68,-0.014705882352941176,-0.014705882352941176,0,。,0,4.5434375,326.0,0,0,0.884,10.446,1,0,1,0,1,0,1,0,1,0,0
821693723,1676481646,1002462903,他带着超越自我使命感，游走在死亡边缘，拯救无数生命。,1676108700,1676078286,67,人文历史,3,18725,1441,32860,30,217326,1558,1895,854448,1,0,20037.0,1500.0,0.0,35026.0,229142.0,1596.0,2019.0,903340.0,6,75475,18,-0.05555555555555555,-0.05555555555555555,1,。,0,4.316504629629629,33035.666666666664,0,1,1.35,79.332,1,0,1,0,0,1,1,0,1,0,0
821694362,1676483967,1002697619,中国小伙震碎韩娱？我从来没看过这么好笑的综艺！,1676081863,1676081863,506,娱乐杂谈,12,9308,9542,6947,58,112889,3484,19253,1587477,1,0,9655.0,9775.0,0.0,7268.0,115563.0,3498.0,20092.0,1653983.0,6,6190536,198,-0.005050505050505051,-0.005050505050505051,1,？,0,4.653981481481481,224987.16666666666,3,0,2.954,179.51,1,0,1,0,0,1,1,0,0,0,1
821702395,1676485864,1003635948,【原神】3.5角色卡池和3.5前瞻直播以及300原石兑换码别忘领！,1676124442,1676124442,107,手机游戏,13,2365,776,3936,0,19634,878,2475,566577,1,0,2407.0,784.0,0.0,3956.0,19765.0,883.0,2480.0,574064.0,6,1520644,1236,-0.0008090614886731392,-0.0008090614886731392,1,！,0,4.183125,271491.6923076923,2,0,1.7529411764705882,9.905882352941177,1,0,1,0,0,1,1,0,0,1,0
821703531,1676480757,1001882439,【狂飙】⚡好听，就是好头！,1676024605,1676024606,62,鬼畜调教,7,6515,436,16890,0,112649,466,7316,1410911,1,0,7011.0,457.0,0.0,17983.0,118327.0,487.0,7820.0,1484331.0,6,706302,327,-0.0030581039755351682,-0.0030581039755351682,1,！,0,5.279537037037037,435351.0,2,0,0.3485714285714286,22.62,1,0,1,0,0,1,1,0,0,1,0
821704831,1676482067,1004503823,耗时十年！全世界首发！中国JO厨独立制作《JOJO的奇妙冒险》1-6部所有OP中文版 完结纪念,1676186059,1676186060,1088,翻唱,10,83631,4648,54352,13,95312,2043,12020,706255,1,0,87200.0,4823.0,0.0,57135.0,99402.0,2082.0,12453.0,741657.0,6,310417,332,-0.0030120481927710845,-0.0030120481927710845,1,！,0,3.4260185185185184,83748.0,21,10,1.1342685370741483,31.609218436873746,1,0,1,0,0,1,1,0,0,1,0
821729871,1676481852,1004404397,游戏史上最强二月？80万同时在线的霍格沃茨仅仅只是序幕！【Steam2月新游戏推荐】,1676179817,1676179817,477,单机游戏,9,2290,1625,6386,0,29229,1605,2875,682558,1,0,2622.0,1743.0,0.0,7466.0,33117.0,1677.0,3183.0,748841.0,6,569498,666,-0.0015015015015015015,-0.0015015015015015015,1,？,0,3.495775462962963,152186.55555555556,3,44,2.3486973947895793,21.022044088176354,1,0,1,0,0,1,1,0,0,0,1
821730592,1676479005,1002059444,从来不会去感动自己，但我永远都不会放弃,1676086200,1676032417,172,电子竞技,7,2201,335,3041,0,52783,530,512,538450,1,0,2262.0,339.0,0.0,3163.0,54654.0,534.0,528.0,557157.0,6,698343,1183,-0.0008453085376162299,-0.0008453085376162299,1,。,0,4.546354166666666,563888.4285714285,0,0,1.4303797468354431,41.64978902953587,1,0,1,0,0,1,1,0,1,0,0
821737487,1676476630,1004308332,《无    铲    阶    级》,1676175539,1676175539,231,单机游戏,6,988,997,2604,0,32002,122,619,420333,1,0,1085.0,1096.0,0.0,2931.0,34894.0,129.0,730.0,471440.0,6,141492,199,-0.005025125628140704,-0.005025125628140704,1,。,0,3.484849537037037,475767.8333333333,15,38,0.4111111111111111,11.066666666666666,1,0,1,0,0,1,1,0,1,0,0
821741012,1676478660,1001678482,拒绝答辩，吃点好的！漫威零差评佳作《马面雷神》,1676027100,1676016036,1004,动漫杂谈,8,34259,1968,17186,17,144474,1471,1159,1414620,1,0,34661.0,1991.0,0.0,17396.0,146003.0,1481.0,1179.0,1439865.0,6,4439013,540,-0.001851851851851852,-0.001851851851851852,0,！,0,5.226388888888889,124878.875,0,0,1.456,54.964,1,0,1,0,1,0,1,0,0,1,0
821749833,1676476796,1003429397,美国神偷：抢墨西哥领土还要标榜正义，美国宣传不服不行,1676163600,1676115932,1369,人文历史,7,19596,5291,8987,56,67463,1145,1224,890315,1,0,20070.0,5389.0,0.0,9054.0,68926.0,1165.0,1263.0,924058.0,6,2302531,112,-0.008928571428571428,-0.008928571428571428,1,。,0,3.624953703703704,41031.42857142857,0,0,1.826,36.864,1,0,1,0,0,1,1,0,1,0,0
821751460,1676478013,1006178125,【挑战系列Ⅱ】挑战从零开始用互联网三天赚一万元（第一天）,1676296800,1676287982,403,财经商业,10,1407,161,4939,0,5108,369,943,308917,1,0,1566.0,172.0,0.0,5612.0,5687.0,425.0,1070.0,347702.0,6,48746,35,-0.02857142857142857,-0.02857142857142857,0,。,0,2.097372685185185,202161.9,15,146,1.1933701657458564,14.12707182320442,1,0,1,0,1,0,1,0,1,0,0
821752540,1676476289,1008110408,荣耀满身背后的黑暗：为什么说河道英是衣冠禽兽呢？他怎么露出一丝残酷，让人窥见的？人与人之间的冲突本质是什么？,1676432400,1676389179,1290,影视杂谈,11,3012,1052,1457,0,6348,226,400,86027,1,0,6087.0,1597.0,0.0,2923.0,12397.0,347.0,888.0,195741.0,6,111081,79,-0.012658227848101266,-0.012658227848101266,1,？,0,0.507974537037037,36603.545454545456,0,0,1.1652173913043478,43.78260869565217,1,0,1,0,0,1,1,0,0,0,1
821754231,1676480667,1007300058,【酔いどれ知らず（不知醉）】初音未来布料解算,1676353999,1676353999,139,MMD·3D,11,6626,92,13450,0,17521,527,1314,148451,1,0,10920.0,133.0,0.0,20385.0,27078.0,711.0,2174.0,222885.0,6,1097,52,-0.019230769230769232,-0.019230769230769232,1,。,0,1.4660648148148148,39235.90909090909,15,26,0.49728260869565216,9.991847826086957,1,0,1,0,0,1,1,0,1,0,0
821754894,1676481333,1007696975,自信小tips,1676370274,1676370274,139,搞笑,1,2142,215,2619,0,29124,296,511,162754,1,0,2554.0,238.0,0.0,3139.0,33868.0,349.0,600.0,197239.0,6,1049320,185,-0.005405405405405406,-0.005405405405405406,0,。,0,1.2854050925925926,2646944.0,0,0,0.6881720430107527,37.5,1,0,1,0,1,0,1,0,1,0,0
821762136,1676483844,1008055490,Apple TV 使用指南（超详细）,1676433600,1676386575,1069,数码,6,833,61,1585,0,1195,158,176,28180,1,0,1257.0,147.0,0.0,2621.0,1795.0,224.0,261.0,49828.0,6,97385,111,-0.009009009009009009,-0.009009009009009009,1,。,0,0.5815277777777778,47575.0,15,0,1.048780487804878,2.5853658536585367,1,0,1,0,0,1,1,0,1,0,0
821764578,1676482887,1006025849,我是如此相信，在背后支撑的是你。,1676274059,1676274059,127,小剧场,8,3003,238,1321,0,24704,302,323,195658,1,0,3223.0,275.0,0.0,1403.0,26278.0,357.0,355.0,214255.0,6,57285,19,-0.05263157894736842,-0.05263157894736842,1,。,0,2.416990740740741,57566.625,0,0,0.6632124352331606,11.015544041450777,1,0,1,0,0,1,1,0,1,0,0
821765299,1676479689,1006420620,“这就是吸毒艺人不能复出的理由！”,1676292199,1676292199,141,影视剪辑,9,9338,1740,6228,59,95017,1431,874,1270262,1,0,12753.0,2113.0,0.0,8064.0,111430.0,1688.0,1170.0,1606329.0,6,133697,102,-0.00980392156862745,-0.00980392156862745,0,！,0,2.170023148148148,19658.11111111111,0,7,1.61,173.816,1,0,1,0,1,0,1,0,0,1,0
821768707,1676485026,1005805698,女王回归炸场！蕾哈娜Rihanna2023超级碗中场秀表演！,1676264937,1676264937,798,音乐现场,10,795,1230,2131,0,8962,716,2867,376273,2,0,848.0,1301.0,0.0,2302.0,9611.0,744.0,2946.0,404203.0,6,1003178,3687,-0.00027122321670735016,-0.00027122321670735016,1,！,0,2.547326388888889,61303.1,0,0,1.2962962962962963,37.75783475783476,0,1,1,0,0,1,1,0,0,1,0
821769481,1676483733,1007733864,YOU / カンザキイオリ×雄之助 feat.可不,1676457000,1676371910,192,VOCALOID·UTAU,3,1769,45,2448,0,3531,195,747,12307,1,0,2706.0,85.0,0.0,3985.0,5363.0,236.0,1034.0,22806.0,6,119524,70,-0.014285714285714285,-0.014285714285714285,1,。,0,0.30940972222222224,94157.66666666667,0,0,0.15976331360946747,5.491124260355029,1,0,1,0,0,1,1,0,1,0,0
821784845,1676478557,1007587174,[STATION] 俞永镇 X D.O.《Tell ME (What is Love)》Epilogue,1676426400,1676364648,199,MV,5,1107,271,787,0,3395,504,239,19853,1,0,1382.0,326.0,0.0,1025.0,4132.0,574.0,289.0,27079.0,6,452495,110,-0.00909090909090909,-0.00909090909090909,0,。,0,0.6036689814814815,931.6,0,0,0.17579908675799086,13.748858447488585,1,0,1,0,1,0,1,0,1,0,0
821794013,1676475925,1006102650,唯@W和海猫2小时回顾方舟三年——机核网访谈节目摘要,1676278455,1676278455,478,手机游戏,12,4976,882,11280,0,26904,1278,4360,323106,1,0,5147.0,903.0,0.0,11908.0,28867.0,1302.0,4448.0,340312.0,6,60012,209,-0.004784688995215311,-0.004784688995215311,1,。,0,2.2855324074074073,70962.0,4,9,2.7710526315789474,117.47105263157894,1,0,1,0,0,1,1,0,1,0,0
821796572,1676484494,1007200580,情 人 节 特 辑,1676348061,1676348061,98,短片·手书·配音,7,1049,270,2362,0,26843,196,204,206362,1,0,1155.0,288.0,0.0,2863.0,31040.0,207.0,252.0,257368.0,6,2812985,165,-0.006060606060606061,-0.006060606060606061,1,。,0,1.5790856481481481,13891.142857142857,0,0,0.27741935483870966,10.148387096774194,1,0,1,0,0,1,1,0,1,0,0
821797654,1676477959,1004785372,99%人不知道！资产百亿富豪的省钱大法！,1676196169,1676196169,289,搞笑,13,742,435,4123,0,52405,255,854,473041,1,0,799.0,455.0,0.0,4436.0,55652.0,261.0,900.0,504172.0,6,3462828,852,-0.0011737089201877935,-0.0011737089201877935,1,！,0,3.261458333333333,264448.3076923077,0,0,1.3307692307692307,49.815384615384616,1,0,1,0,0,1,1,0,0,1,0
821799212,1676475513,1006879223,《史上最佳室友》,1676347200,1676324029,428,单机游戏,10,2322,591,938,0,9026,245,123,53525,1,0,2525.0,609.0,0.0,1059.0,9876.0,251.0,207.0,61917.0,6,226106,46,-0.021739130434782608,-0.021739130434782608,1,。,0,1.4851041666666667,322631.5,0,109,0.21243523316062177,9.191709844559586,1,0,1,0,0,1,1,0,1,0,0
821800629,1676475937,1006789854,【战双武器制作】宿命的囚笼，由我斩断！！！露西亚·深红囚影专武——封刃太刀·夜煌1：1模型还原制作,1676333585,1676333585,451,手工,11,5805,341,2782,0,11372,520,754,87966,1,0,6357.0,351.0,0.0,3234.0,12687.0,546.0,827.0,98374.0,6,5565,5,-0.2,-0.2,1,！,0,1.6475925925925925,79520.27272727272,39,84,0.4341736694677871,6.848739495798319,1,0,1,0,0,1,1,0,0,1,0
821804090,1676477661,1006345160,？？？这么毁歌真抱歉,1676288676,1676288676,71,搞笑,1,1976,308,1376,0,7930,536,661,58776,1,0,2122.0,336.0,0.0,1774.0,9601.0,558.0,748.0,77185.0,6,1262378,276,-0.0036231884057971015,-0.0036231884057971015,1,？,0,2.1873263888888888,2646944.0,0,0,0.072,8.37,1,0,1,0,0,1,1,0,0,0,1
