video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,日均播放,日均点赞,日均硬币,日均评论,日均弹幕,日均分享,日均收藏,y,24h后播放增量,发布时间星期,发布时间
737183524,1677117255,1016597691,公务员面试考场：怎么看待有人质疑农村直播无法长久,1676863937,1676863937,4.983606621708336,职业职场,9,6,1,45,0,235,16,21,4295,1,0,6.0,1.0,0.0,47.0,237.0,16.0,21.0,4440.0,6.0,14.269236166185102,3.970291913552122,1565322.7547169812,51389.49056603773,1,。,0,2.9319212962962964,8.460716897820545,0.0,0.0,0.31015492830383945,1.8067973465925955,7.28954889376368,4.3839275734894825,1.113973581853189,1.865191514202166,0.29347024522856807,2.099555246228904,2.794123757177604,4.976733742420574,145.0,1,2023-02-20 11:32:17
737194218,1677114079,1018389403,下属是老油条，为什不建议你直接开除？,1676972400,1676963208,5.6937321388027,职业职场,7,130,41,426,0,625,41,162,32347,1,0,143.0,45.0,0.0,476.0,697.0,52.0,189.0,38737.0,5.0,11.658038283231855,5.225746673713202,38950.62903225807,1132.9247311827958,0,？,0,1.6398032407407408,10.334680741597973,0.0,0.0,1.1394342831883648,2.515678308454754,9.889700300445153,5.943175390255974,4.385493169916755,3.258211905937358,3.258211905937358,4.603091431189072,5.5637050005598665,8.762489547371581,6390.0,2,2023-02-21 17:40:00
737230094,1677116733,1016952530,别瞎努力，没用。,1676880134,1676880134,6.513230110912307,职业职场,10,1310,413,2399,0,5068,424,860,90135,1,0,2118.0,577.0,0.0,4305.0,8714.0,564.0,1350.0,142841.0,4.0,11.174960114208679,3.044522437723423,109632.90476190476,9465.857142857143,0,。,0,2.738414351851852,12.269865889017337,2.3978952727983707,0.6931471805599453,0.6172132797187591,2.258133330423212,10.401684776253482,7.523322492258373,6.172491577816917,5.048792163562971,5.022677201639439,5.752732483962145,6.776569044259542,10.872484580041217,52706.0,1,2023-02-20 16:02:14
737236270,1677115800,1017184533,countif(s)单(多)条件计数-Excel函数入门到实战制作自动化报表模板之(六),1676905689,1676905689,5.308267697401205,职业职场,10,3,0,10,0,19,0,0,276,1,0,3.0,0.0,0.0,12.0,19.0,0.0,0.0,297.0,5.0,11.424214462617174,6.361302477572996,2457.20725388601,67.67012089810017,1,。,0,2.431840277777778,8.678154909088782,0.0,0.0,0.0,0.0,4.731752579025791,2.0557906924750817,0.803629699189024,0.0,0.0,0.0,1.6316126591823032,3.044522437723423,21.0,1,2023-02-20 23:08:09
737293030,1677112054,1018450906,公务员职务职级并行后，任职年限已经足够了，为什么迟迟没得晋升？,1677050940,1676964928,4.74493212836325,职业职场,7,0,0,7,0,21,0,0,979,1,0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,1100.0,4.0,10.589207217267276,4.997212273764115,19574.364864864863,643.4459459459459,0,？,0,0.7073379629629629,10.023572698207422,0.0,0.0,0.0,0.0,7.232778345840271,3.390769141033183,0.0,0.0,0.0,0.0,2.3884195605731264,4.795790545596741,121.0,3,2023-02-22 15:29:00
737306750,1677111166,1020672659,跟强哥学人情世故#狂飙 #,1677076049,1677076049,4.127134385045092,职业职场,11,4,0,27,0,51,0,8,1685,1,0,7.0,0.0,0.0,48.0,82.0,0.0,12.0,2357.0,6.0,12.777300748793763,5.497168225293202,324807.65573770495,13214.860655737704,0,。,0,0.4064467592592592,9.898228292294716,0.0,0.0,0.0,0.0,8.329823174890473,4.832127964828337,2.3833709732691286,0.0,0.0,3.029301214938135,4.211080601007933,6.51025834052315,672.0,3,2023-02-22 22:27:29
737308987,1677114007,1018658927,“为什么相信我”，还有什么比实战成绩更有说服力呢？———花生十三实战成绩汇总,1676973487,1676973487,5.480638923341991,职业职场,8,149,54,223,0,796,314,335,43576,1,0,176.0,60.0,0.0,275.0,891.0,352.0,372.0,53671.0,6.0,13.656879355570146,4.787491742782046,113807.0,1958.1166666666663,0,？,0,1.6263888888888889,8.864693678433763,1.9459101490553132,1.9459101490553132,0.6961913229411734,2.1109520256480216,10.195899667475894,6.193237034256767,4.528440373453888,5.26819704887237,3.5322955573760866,5.332611525458811,4.928076376641738,9.219795530746937,10095.0,2,2023-02-21 17:58:07
737335673,1677111690,1019590287,12颗米其林的中式餐饮创始人有这三个特质,1677060000,1677030816,5.1647859739235145,职业职场,7,2,1,2,0,14,6,0,357,1,0,4.0,1.0,0.0,4.0,18.0,6.0,0.0,462.0,5.0,11.086869819246054,5.003946305945459,33200.30201342282,1130.758389261745,0,。,0,0.5982638888888889,9.90720919007258,0.0,0.0,0.1823215567939546,0.5877866649021191,6.391459118381701,3.152780666217321,1.468566823552429,2.400529903893428,0.9826413072893118,0.0,1.468566823552429,4.653960350157523,105.0,3,2023-02-22 18:00:00
779401039,1677121971,1009037840,《县委大院》不真实的5个场面,1676639160,1676462199,4.584967478670572,职业职场,4,8,1,11,0,63,9,3,1279,1,0,8.0,1.0,0.0,13.0,65.0,9.0,3.0,1328.0,4.0,10.589207217267276,4.997212273764115,19574.364864864863,643.4459459459459,1,。,0,5.588090277777778,10.000046951740885,0.0,0.0,0.6061358035703156,0.9162907318741551,5.433196204663631,2.4224971294763202,0.8885560972952447,0.9595678645079445,0.1646259186726812,0.4297387951301155,1.0880473878086931,3.8918202981106265,49.0,5,2023-02-17 21:06:00
779438156,1677120503,1010190097,《狂飙》张颂文一句话，缓解了我的焦虑,1676717100,1676519879,5.220355825078324,职业职场,5,289,15,1166,0,2569,30,228,34426,1,0,304.0,15.0,0.0,1229.0,2678.0,33.0,247.0,35878.0,5.0,11.624323716760284,4.948759890378168,57971.624113475176,4454.560283687943,0,。,0,4.669016203703704,8.990840175576771,0.0,0.0,0.2657031657330057,2.4442356100570723,8.905618985361695,6.310323610640127,4.1415049514599644,2.0048979968137153,1.438096229617056,3.9086685258702394,5.5243822866228465,7.280697195384741,1452.0,6,2023-02-18 18:45:00
779500470,1677120501,1013423651,35岁的人失踪了？不，他们还在！,1676717100,1676694988,5.6240175061873385,职业职场,4,80,11,680,0,2120,94,130,35427,1,0,88.0,16.0,0.0,800.0,2417.0,107.0,150.0,40574.0,6.0,11.838798874795941,4.3694478524670215,83065.64556962025,6592.367088607595,0,？,0,4.668993055555555,10.362801437004585,0.0,0.0,0.853920401147697,2.9146231059412857,8.93428609163326,6.118227939029927,2.8978060263709295,3.050827315007622,1.2107403662896383,3.3618764356727113,4.987992071020099,8.546169299652755,5147.0,6,2023-02-18 18:45:00
779680418,1677113404,1018082688,为什么你的手淘推荐流量，转化率那么低？,1676986200,1676947823,5.220355825078324,职业职场,10,8,0,12,0,33,3,2,1284,1,0,8.0,0.0,0.0,13.0,36.0,3.0,2.0,1435.0,5.0,10.922027966438678,6.214608098422191,5455.296,117.466,1,？,0,1.4722685185185185,5.149817358229593,0.6931471805599453,0.0,0.4054651081081644,0.0,6.770931063107446,3.10970314032402,1.8615640052585352,1.1110913572991852,0.0,0.8580037109481761,2.213828967759125,5.017279836814924,151.0,2,2023-02-21 21:30:00
779705213,1677115041,1018180322,【闲聊】游戏开发来谈谈高中有辍学做游戏的必要吗,1676953500,1676953500,5.783825182329737,职业职场,7,1556,272,1020,0,7330,539,445,102333,1,0,1666.0,300.0,0.0,1119.0,7927.0,563.0,480.0,113715.0,6.0,13.926038002027424,4.248495242049359,840861.7142857143,58312.17142857143,1,。,0,1.8696875,12.435645200726007,1.3862943611198906,1.791759469228055,0.6190392084062235,3.2625062942884897,10.910216175964715,8.273959490278484,6.725303277444635,5.66740707184699,4.9868810955899106,5.476495720663506,6.303617950693132,9.339788439163069,11382.0,2,2023-02-21 12:25:00
779718305,1677115531,1017969587,初级会计职称题库每日刷一题|对啊网名师 经济法基础内容,1676941544,1676941545,4.394449154672439,职业职场,10,1,2,2,0,21,1,4,351,1,0,1.0,2.0,0.0,2.0,22.0,1.0,4.0,366.0,6.0,13.821547300115554,6.842683282238422,46466.3628601921,764.2027748132338,1,。,0,2.013738425925926,5.018603463745433,0.0,0.0,0.0,0.0,5.160793315496154,2.3445295297537108,0.4031884021134031,0.4031884021134031,0.6897301748415942,1.094053681458162,0.6897301748415942,2.70805020110221,15.0,2,2023-02-21 09:05:44
779733484,1677118289,1015705096,Excel多数据统计重复次数,1676806559,1676806559,4.290459441148391,职业职场,6,2,0,17,0,21,0,0,194,1,0,2.0,0.0,0.0,17.0,21.0,0.0,0.0,205.0,4.0,11.05794442939015,6.792344427470809,2463.038159371493,89.97979797979798,0,。,0,3.607986111111111,7.294377299288821,0.0,0.0,0.0,0.0,3.984708406340673,1.761372685000768,0.4410419203858665,0.0,0.0,0.0,1.7425289232428842,2.3978952727983707,11.0,7,2023-02-19 19:35:59
779735233,1677113844,1018355583,23年找运营工作不想被坑？这4类垃圾公司千万别去,1676976000,1676963230,5.713732805509369,职业职场,10,3,8,35,0,42,2,5,757,1,0,3.0,10.0,0.0,47.0,51.0,3.0,6.0,1014.0,6.0,11.095666076979352,5.159055299214529,16430.994252873563,523.0689655172414,1,？,0,1.5954166666666667,10.551700126702192,0.0,0.6931471805599453,0.0,0.6931471805599453,6.162228318296191,3.270534683142111,1.0579244948288524,0.8125249510310129,1.7941506187707215,1.4192400282084439,3.1327880697377184,5.54907608489522,257.0,2,2023-02-21 18:40:00
779769160,1677111348,1020490061,储能丨光伏发电丨新能源丨大型储能电站讲解丨光伏发电设计丨王老师,1677069403,1677069404,7.1569563646156364,职业职场,11,1,0,8,0,3,0,0,61,1,0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,132.0,4.0,10.889733359497507,6.240275845170769,958.187134502924,27.058479532163744,1,。,0,0.485474537037037,4.065134184122299,0.0,0.0,0.0,0.0,4.833502303685063,1.8212407281798617,1.1183627142803447,0.0,0.0,0.0,2.860984263214785,4.2626798770413155,71.0,3,2023-02-22 20:36:43
779812810,1677113854,1018298383,旧的学历观念，已经不适合新的你了～,1676975633,1676975634,5.099866427824199,职业职场,5,98,48,401,0,1355,64,77,18469,1,0,120.0,62.0,0.0,572.0,1833.0,107.0,107.0,25308.0,6.0,11.838798874795941,4.3694478524670215,83065.64556962025,6592.367088607595,0,。,0,1.599780092592593,6.770330603070465,0.0,0.0,0.6505875661411493,3.4446824936018943,9.353982752205841,6.74169055564373,4.131293779012347,3.7137061660272894,3.434120222433897,3.8945027239570105,5.52807678931737,8.830396801098097,6839.0,2,2023-02-21 18:33:53
779841231,1677113400,1018960452,五种小人领导，如何相处 #张燚伟 #智斗小人24策,1676986281,1676986281,5.111987788356544,职业职场,10,4,0,11,0,15,0,0,565,1,0,4.0,0.0,0.0,11.0,15.0,0.0,0.0,589.0,5.0,10.55396206880912,6.583409222158765,6124.264177040111,167.64038727524203,1,。,0,1.4712847222222225,10.586506111350028,0.0,0.0,0.0,0.0,5.950689751341688,2.3219142212974573,1.3133774760032588,0.0,0.0,0.0,2.1372927996183466,3.1780538303479458,24.0,2,2023-02-21 21:31:21
779849542,1677111789,1019973254,团队要淘汰这三种人,1677058200,1677047829,4.59511985013459,职业职场,5,1,0,10,0,18,5,2,1013,1,0,1.0,0.0,0.0,13.0,23.0,7.0,4.0,1372.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,0.6202430555555556,11.222204111914019,0.0,0.0,0.4054651081081644,0.0,7.3983153569238365,3.3680156105713173,0.9602200249589794,2.204018763965065,0.0,1.440910935441367,2.8404057548142037,5.883322388488279,359.0,3,2023-02-22 17:30:00
821848167,1677116402,1006251005,02.20遴选申论 | 彻底解决1.对策太空、不具体2.做题没思路思路的问题！！,1676887200,1676287547,6.478509642208569,职业职场,6,23,9,56,0,75,14,9,2370,1,0,23.0,9.0,0.0,56.0,81.0,14.0,10.0,2738.0,5.0,11.052555284692732,5.594711379601839,6939.085501858736,210.60594795539035,0,！,0,2.6528009259259258,8.659849491817761,1.791759469228055,0.0,0.5596157879354227,0.22314355131420976,6.795029199133183,3.341872078540317,2.269036728550978,1.836962391061761,1.4799305389450397,1.4799305389450397,3.0960192955859576,5.908082938168931,368.0,1,2023-02-20 18:00:00
822007778,1677119797,1014943035,【对啊网】Excel小技巧——Text的用法（一）,1676773558,1676773558,4.875197323201151,职业职场,10,1,0,5,0,14,0,1,1219,1,0,1.0,0.0,0.0,5.0,14.0,0.0,1.0,1222.0,6.0,13.821547300115554,6.842683282238422,46466.3628601921,764.2027748132338,1,。,0,4.007395833333334,6.2426122948317895,0.0,0.0,0.0,0.0,5.717644517247446,1.2509157173814327,0.2227743739775049,0.0,0.0,0.2227743739775049,0.8099043869023735,1.0986122886681098,3.0,7,2023-02-19 10:25:58
822027374,1677120577,1013949497,面试搞懂「面试五要素」，你就是面试官的“梦中情人”！,1676714458,1676714458,5.003946305945459,职业职场,11,18,0,83,0,114,2,5,1559,1,0,18.0,0.0,0.0,92.0,119.0,2.0,5.0,1692.0,6.0,12.258033966738115,5.869296913133774,35247.627118644064,1114.8898305084747,1,！,0,4.700451388888889,9.938951216811697,0.0,0.0,0.0,0.0,5.804141324764202,3.188539904100921,1.5747262649691578,0.3545163513099435,0.0,0.7245138750700447,2.926268502036983,4.890349128221754,133.0,6,2023-02-18 18:00:58
822044888,1677123257,1011677552,体制内什么人提拔得比较快？,1676601461,1676601461,5.0689042022202315,职业职场,6,2,2,28,0,195,49,15,6447,1,0,2.0,2.0,0.0,28.0,199.0,51.0,15.0,6583.0,6.0,14.269236166185102,3.970291913552122,1565322.7547169812,51389.49056603773,1,？,0,6.039305555555556,8.868436745357762,0.0,0.0,0.6567795363890705,2.2323158971474895,6.97308115421971,3.4747105274728374,0.286053674682424,2.2097585453680195,0.286053674682424,1.2481033503192325,1.7292268715705459,4.912654885736052,136.0,5,2023-02-17 10:37:41
822049689,1677122262,1012347292,一排文字快速转为一列，必须还得是Excel转置粘贴！！,1676630685,1676630685,4.110873864173311,职业职场,7,1,1,21,0,113,3,3,1203,1,0,1.0,1.0,0.0,21.0,113.0,3.0,3.0,1216.0,6.0,13.234400157132,5.342334251964811,186487.07655502396,7395.100478468899,0,！,0,5.689548611111111,9.85102816499231,0.0,0.0,0.0,0.0,5.35394280119219,2.988756903929852,0.16191548490059773,0.42349007966021474,0.16191548490059773,0.42349007966021474,1.545641136205846,2.5649493574615367,13.0,5,2023-02-17 18:44:45
822080633,1677122903,1011764295,vlookup函数常见的错误-Excel函数入门到实战制作自动化报表模板之(三),1676612738,1676612738,6.1675164908883415,职业职场,9,3,0,16,0,21,2,1,331,1,0,3.0,0.0,0.0,17.0,21.0,2.0,1.0,356.0,5.0,11.424214462617174,6.361302477572996,2457.20725388601,67.67012089810017,1,。,0,5.9046875,6.5533000917817175,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.026371848381292,1.2687759107276515,0.41083129648551064,0.2917094109424471,0.0,0.15645400178125102,1.3109541280190469,3.2188758248682006,25.0,5,2023-02-17 13:45:38
822109199,1677121541,1012326265,老板管理者让自己格局变大的唯一方式就是学习,1676679300,1676629212,5.0238805208462765,职业职场,10,0,0,12,0,28,2,5,896,1,0,0.0,0.0,0.0,13.0,30.0,2.0,6.0,975.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,5.118530092592593,9.515270340587517,0.0,0.0,0.0,0.4054651081081644,5.165073106432617,1.6993372036328904,0.0,0.3298339498987376,0.0,0.6815010989999972,1.2072942014076455,4.3694478524670215,79.0,6,2023-02-18 08:15:00
822128400,1677116600,1016841495,有个人英勇救人，严重负伤，单位为其组织了一场募捐活动，在募捐现场来的人很多，但是真正捐款的人不多。请你针对这种境况，做一个现场演讲？,1676883840,1676875095,5.220355825078324,职业职场,1,2,0,2,0,10,0,0,161,1,0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,163.0,4.0,10.555291769561691,6.371611847231857,3430.931623931624,94.64102564102564,0,？,0,2.6939814814814813,6.943122422819428,0.0,0.0,0.0,0.0,4.090384161006003,1.3115648890155864,0.5552609482959099,0.0,0.0,0.0,0.5552609482959099,0.6931471805599453,2.0,1,2023-02-20 17:04:00
822171732,1677114110,1018345594,管理层如何避免自己被裁,1676971800,1676960472,4.736198448394496,职业职场,6,0,0,20,0,27,1,4,996,1,0,0.0,0.0,0.0,23.0,32.0,1.0,5.0,1209.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,1.6471064814814815,10.00734443830892,0.0,0.0,0.0,1.6094379124341003,6.40472715669904,2.7968167651187703,0.0,0.47444704878169924,0.0,1.2321231859194621,2.5758516948149097,5.3612921657094255,213.0,2,2023-02-21 17:30:00
822192879,1677115088,1018185362,粉笔选B，华图选C，猫哥选D，你选哪个？,1676952637,1676952638,5.225746673713202,职业职场,1,0,0,0,0,12,17,3,862,1,0,1.0,0.0,0.0,1.0,14.0,18.0,3.0,952.0,6.0,11.032984624785259,5.793013608384144,8114.731707317073,177.8810975609756,0,？,0,1.8802199074074075,8.507748732588238,1.0986122886681098,0.0,0.1941560144409574,0.251314428280906,6.127866528637313,1.8535179077616197,0.0,2.306726066261245,0.0,0.9538015398166901,0.0,4.499809670330265,90.0,2,2023-02-21 12:10:37
822202162,1677118699,1015643750,120-职场中溜须拍马的人都是谄上欺下的，要和他保持距离。,1676803929,1676803929,4.276666119016055,职业职场,6,2,1,84,0,286,6,33,11004,1,0,3.0,5.0,0.0,145.0,422.0,7.0,47.0,13978.0,5.0,11.252118986523802,4.976733742420574,50829.855172413794,2184.6758620689657,1,。,0,3.643171296296296,9.958606851757207,0.0,0.0,0.5108256237659906,1.6739764335716716,8.013159584454714,4.363137273230102,0.43759165647371046,0.9733954895779116,0.24254306421919875,2.308372551317212,3.180419161972296,7.9976631270201,2974.0,7,2023-02-19 18:52:09
822213360,1677115555,1017964157,【对啊网】Excel小技巧——Text的用法（三）,1676941066,1676941066,4.418840607796598,职业职场,10,0,0,4,0,7,0,0,321,1,0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,344.0,6.0,13.821547300115554,6.842683282238422,46466.3628601921,764.2027748132338,1,。,0,2.019548611111111,6.2426122948317895,0.0,0.0,0.0,0.0,5.068567096533759,1.243036122459056,0.0,0.0,0.0,0.0,1.0921382483702111,3.1354942159291497,23.0,2,2023-02-21 08:57:46
822213558,1677116797,1016443809,多报表链接，用Excel高级技能做数据汇报就是爽！,1676878200,1676856863,4.955827057601261,职业职场,5,14,0,178,0,53,5,6,1773,1,0,17.0,0.0,0.0,219.0,65.0,6.0,9.0,2225.0,5.0,10.89075851312733,4.394449154672439,19723.58024691358,459.5432098765432,0,！,0,2.761539351851852,7.078004254541822,1.0986122886681098,0.0,0.9162907318741551,0.0,6.464640045643956,2.9545036531218707,1.8032986771752333,1.0333924241761343,0.0,1.154583354177446,4.181390440074862,6.113682179832232,452.0,1,2023-02-20 15:30:00
822230348,1677118704,1015638452,116-公务员和国企该如何选择 给你一点建议。,1676803794,1676803794,4.454347296253507,职业职场,11,15,4,76,0,845,46,11,48721,1,0,15.0,4.0,0.0,83.0,883.0,49.0,12.0,51630.0,5.0,11.252118986523802,4.976733742420574,50829.855172413794,2184.6758620689657,1,。,0,3.644791666666667,8.209209458080817,0.0,0.0,1.6582280766035324,2.5585184671312464,9.500566219718888,5.446037419451367,1.6322676319788119,2.6115942761094026,0.7407253801773748,1.3907855467122194,3.0842774360632097,7.975564658495202,2909.0,7,2023-02-19 18:49:54
822238328,1677116811,1016916507,有钱真的会更开心吗？,1676877695,1676877695,5.762051382780177,职业职场,7,2587,804,1978,0,10199,725,954,132732,1,0,2726.0,865.0,0.0,2165.0,10738.0,778.0,1030.0,148395.0,6.0,13.841466762130352,4.787491742782046,903796.4416666668,69518.44166666667,0,？,0,2.767546296296296,11.103824469312242,0.0,1.3862943611198906,0.38862402297735754,3.1433918486470276,10.778126222667174,8.212083841227438,6.8413622861779375,5.572020578647002,5.67507446603262,5.845599349593317,6.573278584193383,9.659056522078663,15663.0,1,2023-02-20 15:21:35
822243697,1677119256,1015415688,【公务员事业单位面试】我当面试考官经历,1676795021,1676795021,5.739792912179234,职业职场,10,597,296,1625,0,2019,139,197,33280,1,0,699.0,309.0,0.0,1951.0,2384.0,183.0,227.0,39309.0,5.0,11.303869712973636,4.1588830833596715,17248.46875,820.984375,1,。,0,3.752719907407408,9.522307656969033,3.9318256327243257,3.784189633918261,0.9019019944220555,2.116685714852207,9.090231009220044,6.287876732597737,5.075702516410841,3.6386330162815836,4.380476982070979,3.979593015749289,6.0730889126580365,8.704336438489406,6029.0,7,2023-02-19 16:23:41
822249209,1677114255,1018367153,多文字PPT原来可以这么解决吗？！【PPT改稿】,1676969100,1676961615,5.209486152841421,职业职场,10,6,19,20,0,50,3,4,1928,1,0,6.0,19.0,0.0,20.0,54.0,3.0,4.0,2061.0,6.0,13.000503040842203,5.356586274672012,39049.8537735849,1522.5330188679245,1,？,0,1.6800347222222225,12.148217341860082,0.0,0.0,0.0,0.5108256237659906,7.045424013979485,3.3932085442371402,1.51980960708104,1.0244910679892796,2.510354267472098,1.2181428845906621,2.5575773169576728,4.890349128221754,133.0,2,2023-02-21 16:45:00
822309831,1677111533,1020184463,异地初中女教师，月薪4600，工作辛苦经常被PUA,1677063601,1677057712,5.4116460518550396,职业职场,11,24,5,16,0,142,49,8,4599,1,0,31.0,7.0,0.0,24.0,198.0,69.0,14.0,6936.0,6.0,11.379702596175905,5.429345628954441,55448.90350877193,1314.9298245614036,1,。,0,0.5547685185185185,6.499787040655854,0.0,0.0,0.9694005571881036,1.9328380674879606,9.022798503529664,5.5450313935910005,3.790110408375569,4.4922828286341625,2.30386108737933,2.73569318493375,3.39587852431907,7.756623334538858,2337.0,3,2023-02-22 19:00:01
822327450,1677113779,1018714514,发财小电容！这种故障来多少干多少。显示屏不亮，轻松搞定！,1676977933,1676977933,5.924255797414532,职业职场,4,1,0,6,0,20,3,0,307,1,0,1.0,0.0,0.0,7.0,24.0,4.0,0.0,374.0,5.0,11.077701934697789,6.124683390894205,6410.792122538293,345.2144420131291,1,！,0,1.5722916666666666,3.6951100038645723,0.6931471805599453,0.0,0.4054651081081644,0.0,5.274313532198311,2.543198058165105,0.4922629852828752,1.0674803226179903,0.0,0.0,1.5719615363218251,4.204692619390966,67.0,2,2023-02-21 19:12:13
864492906,1677120223,1009131457,春晚小品《坑》里郝主任，如果在现实中，会被开除吗,1676727600,1676462597,4.997212273764115,职业职场,5,8,2,9,0,70,3,0,1636,1,0,8.0,2.0,0.0,9.0,71.0,3.0,0.0,1675.0,4.0,10.589207217267276,4.997212273764115,19574.364864864863,643.4459459459459,1,。,0,4.544247685185185,9.2822144222119,0.0,0.0,0.0,1.466337068793427,5.886147329046,2.7346330539326664,1.0154000206077423,0.506923188752012,0.36472425967060534,0.0,1.092099743994151,3.6635616461296463,39.0,6,2023-02-18 21:40:00
864520504,1677118243,1015030498,职场生存指南：打工人不想被卷了！同事假装加班我被骂了？？？,1676809200,1676777824,5.062595033026967,职业职场,10,29,18,71,0,327,19,55,14421,1,0,31.0,18.0,0.0,72.0,342.0,23.0,61.0,15506.0,5.0,11.658038283231855,5.225746673713202,38950.62903225807,1132.9247311827958,0,？,0,3.576886574074074,9.469067259972542,0.0,0.0,0.43078291609245417,2.5530444549552187,8.30194800657994,4.515467420915122,2.2091102861353296,1.842433915001926,1.7971299257635096,2.7958474417304395,3.0373378777731768,6.98933526597456,1085.0,7,2023-02-19 20:20:00
864566308,1677121867,1012626090,在体制内，升官的性价比，到底有多高？,1676641790,1676641790,5.645446897643238,职业职场,11,8,1,38,0,83,0,6,1343,1,0,8.0,1.0,0.0,38.0,83.0,0.0,6.0,1381.0,6.0,11.4558364604861,5.572154032177765,117574.01901140684,4279.836501901141,0,？,0,5.556446759259259,10.490465809956872,0.0,0.0,0.0,0.0,5.487702364630022,2.7038817759033824,0.8919033778782632,0.0,0.1654899717641033,0.7322846103355172,2.0590988916612214,3.6375861597263857,38.0,5,2023-02-17 21:49:50
864581802,1677120587,1012131415,普通人如何练习大佬气场,1676714400,1676621478,5.638354669333745,职业职场,7,80,6,140,0,234,9,16,3730,1,0,83.0,6.0,0.0,160.0,257.0,10.0,17.0,4317.0,5.0,11.086869819246054,5.003946305945459,33200.30201342282,1130.758389261745,0,。,0,4.701238425925926,12.437681408480604,0.0,1.3862943611198906,0.0,0.6931471805599453,6.676337543752671,3.9074951464725105,2.8913042539873666,1.0696602559163986,0.8225335066259674,1.4823675569359651,3.4268452232914757,6.375024819828097,587.0,6,2023-02-18 18:00:00
864594876,1677120163,1014332294,Excel分段式绩效如何计算奖金,1676730178,1676730178,5.723585101952381,职业职场,4,16,0,78,0,124,3,4,1197,1,0,16.0,0.0,0.0,83.0,126.0,3.0,5.0,1237.0,6.0,12.735756332985504,6.648984550024776,16208.34585492228,831.4481865284974,0,。,0,4.513715277777778,6.848005274576363,0.0,0.0,0.0,0.28768207245178085,5.580453104522416,3.31316096456948,1.5139730993430753,0.5096094531674931,0.0,0.6345578241595607,2.905843924279024,3.6888794541139363,40.0,6,2023-02-18 22:22:58
864630599,1677116628,1015309447,省考87的申论学法，真想申论写的好，需要怎么学，申论慢成视频。,1676883503,1676790331,5.993961427306569,职业职场,5,60,2,295,0,188,45,21,6260,1,0,64.0,4.0,0.0,328.0,209.0,54.0,26.0,7070.0,6.0,12.177621729356158,5.796057750765372,37202.74164133739,1099.9392097264438,0,。,0,2.6982060185185186,8.974212893103678,0.0,2.302585092994046,0.3726752852851735,1.3451362886263831,7.749348349506074,4.243854848241879,3.1457457204966297,2.8723066729243,0.5545936230750981,2.1728122352668127,4.703493127276835,6.697034247666484,810.0,1,2023-02-20 16:58:23
864685511,1677116339,1017177717,辛莱德也有吃瘪的时候哦，一招合并单元格填序号~,1676889048,1676889048,4.574710978503383,职业职场,6,10,0,52,0,157,1,9,2436,1,0,10.0,0.0,0.0,54.0,161.0,1.0,9.0,2481.0,6.0,13.234400157132,5.342334251964811,186487.07655502396,7395.100478468899,0,。,0,2.63068287037037,9.989756987688304,0.0,0.0,0.0,0.6931471805599453,6.8308691698137824,4.089002346332303,1.5688855432142133,0.3221772901280079,0.0,1.4864032220737557,3.033352223228753,3.8066624897703196,45.0,1,2023-02-20 18:30:48
864712101,1677116176,1016731099,做到这十点，就可以迈向人生巅峰,1676894400,1676872352,4.276666119016055,职业职场,6,12,0,25,0,80,0,2,1569,1,0,12.0,0.0,0.0,29.0,87.0,0.0,2.0,1632.0,6.0,11.525713350313504,5.093750200806762,31412.20245398773,2951.613496932516,1,。,0,2.566851851851852,3.905334017277349,0.0,0.0,0.0,0.0,6.415513565072045,3.4393464470128943,1.7360683386334135,0.0,0.0,0.5761439071831979,2.373933843399334,4.143134726391533,63.0,1,2023-02-20 20:00:00
