video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False,日均播放,日均点赞,日均硬币,日均评论,日均弹幕,日均分享,日均收藏,y,24h后播放增量,发布时间星期,发布时间
821988517,1676511245,1008566177,警监、警督、警司……警衔级别到底是怎么划分的？,1676428958,1676428959,5.924255797414532,职业职场,9,1092,218,2901,0,19000,356,375,205436,1,0,1627.0,299.0,0.0,5382.0,34447.0,453.0,601.0,402888.0,6.0,14.578558730877903,6.628041376179533,-0.0013227513227513,-0.0013227513227513,1,？,0,0.9523958333333332,12.174975204635485,0.0,0.0,1.1131807044964002,3.377222540762146,False,1,0,1,0,0,1,1,0,0,0,1,1,12.2816643681807,9.901018922280299,7.04541247284465,5.926376967175236,5.437628874855535,5.978237067839834,8.02191356868425,12.1932558603193,197452.0,3,2023-02-15 10:42:38
864041409,1676525684,1000078368,【行业揭秘】23年小白转行做运营还有前途么？找工作不想踩坑速看！！,1675944034,1675944034,5.820082930352362,职业职场,10,6,4,21,0,23,7,8,763,1,0,8.0,4.0,0.0,26.0,25.0,7.0,8.0,803.0,6.0,11.09248884093192,5.147494476813453,-0.005813953488372,-0.005813953488372,1,？,0,6.732060185185185,10.14977715527762,1.0986122886681098,0.0,0.8472978603872034,0.28768207245178085,False,1,0,1,0,0,1,1,0,0,0,1,1,4.730376814831692,1.4853447146644276,0.6372420200361145,0.7128520419749912,0.46635432410692473,0.7831448674587423,1.415707934868351,3.713572066704308,40.0,4,2023-02-09 20:00:34
864049802,1676528931,999047352,一场饭局带你经略什么叫不懂事！！,1675854942,1675854942,5.111987788356544,职业职场,11,4778,1381,43222,69,190331,4750,8587,2771772,1,0,4934.0,1401.0,0.0,44396.0,194411.0,4829.0,8821.0,2835588.0,6.0,12.748332980822052,5.424950017481403,-0.0044052863436123,-0.0044052863436123,0,！,0,7.800798611111111,9.591146351781855,0.0,0.0,2.0921109447804986,5.571925869268458,False,1,0,1,0,1,0,1,0,0,1,0,1,12.780771270332535,10.102334810800134,6.419182531421837,6.4133147088698355,5.181969804448383,7.00468662662717,8.620059255213421,11.06377489151959,63816.0,3,2023-02-08 19:15:42
864108716,1676526842,1000023017,女生声音中性 如何有效改善,1675921290,1675921290,6.068425588244111,职业职场,8,14,0,34,0,37,11,6,605,1,0,14.0,0.0,0.0,39.0,39.0,11.0,6.0,645.0,6.0,10.653298580213615,4.624972813284271,-0.0098039215686274,-0.0098039215686274,1,。,0,7.008703703703704,6.640692493733092,1.6094379124341003,0.0,0.7884573603642703,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,4.458075695096651,1.8372346628697782,1.0977840510046781,0.943702417189269,0.0,0.6184658861712338,1.7666315666969368,3.713572066704308,40.0,4,2023-02-09 13:41:30
864116273,1676529528,998358527,工作中时常听到“我不会干”这样的话语，对于这种现象，你认为应该如何解决？,1675843200,1675830449,4.990432586778736,职业职场,2,0,0,5,0,7,0,0,233,1,0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,249.0,4.0,10.55297016060981,6.354370040797351,-0.0017391304347826,-0.0017391304347826,0,？,0,7.943611111111111,10.785580137030307,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,3.3786704818087294,0.6319158863121561,0.0,0.0,0.0,0.0,0.48823434415782935,2.833213344056216,16.0,3,2023-02-08 16:00:00
864127426,1676517888,1004368326,喝酒的七重境界，你在哪一重？,1676203200,1676178126,4.727387818712341,职业职场,6,5,1,21,0,53,4,3,889,1,0,5.0,1.0,0.0,21.0,55.0,4.0,3.0,939.0,6.0,11.504701742670255,5.049856007249537,-0.0064102564102564,-0.0064102564102564,1,？,0,3.6422222222222222,3.5165082281731497,0.0,0.0,0.0,0.22314355131420976,False,1,0,1,0,0,1,1,0,0,0,1,1,5.49750323953444,2.7441606867857646,0.8640657554119174,0.7410944316884365,0.24259918281273607,0.6008525835401081,1.9118673262093862,3.9318256327243257,50.0,7,2023-02-12 20:00:00
864130142,1676523354,1002199117,ps物体封入冰块之谜,1676038290,1676038290,4.605170185988092,职业职场,5,40,2,40,0,108,9,2,692,1,0,40.0,2.0,0.0,43.0,109.0,9.0,2.0,718.0,4.0,10.683202261599535,3.713572066704308,-0.024390243902439,-0.024390243902439,0,。,0,5.614166666666667,11.408932902127052,0.6931471805599453,0.6931471805599453,0.11778303565638346,0.7537718023763802,False,1,0,1,0,1,0,1,0,1,0,0,1,4.814292790433101,3.0075150399000345,2.0949251756016793,0.9566982127086329,0.3047173820379607,0.3047173820379607,2.0949251756016793,3.295836866004329,26.0,5,2023-02-10 22:11:30
864151060,1676519661,1003851814,这么想当老师，挤破头也要考过教师资格证！,1676171860,1676171860,4.859812404361672,职业职场,8,31,1,98,0,175,31,18,3068,1,0,31.0,1.0,0.0,104.0,181.0,31.0,18.0,3305.0,6.0,11.943200251986967,5.318119993844216,-0.0049019607843137,-0.0049019607843137,1,！,0,4.025474537037037,8.64896679002568,2.302585092994046,1.0986122886681098,0.7308875085427922,0.8362480242006185,False,1,0,1,0,0,1,1,0,0,1,0,1,6.636138361165466,3.7948853102425035,2.1634328393331512,2.1634328393331512,0.2218770833959843,1.6995569156503956,3.2325797311432685,5.472270673671475,237.0,7,2023-02-12 11:17:40
864169046,1676521727,1002977625,制造业如何给员工做考核,1676107500,1676095056,5.056245805348308,职业职场,8,2,0,9,0,15,0,1,337,1,0,2.0,0.0,0.0,9.0,16.0,0.0,2.0,362.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,4.794293981481482,9.710524576142179,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,4.2526564734248655,1.4179672564869032,0.3486566826256241,0.0,0.0,0.1894471800833795,1.0568285701266094,3.258096538021482,25.0,6,2023-02-11 17:25:00
864194004,1676523788,1001566033,当人工智能学会说谎，会发生什么？,1676023200,1676011188,5.241747015059643,职业职场,6,8,1,20,0,88,1,6,1188,1,0,8.0,1.0,0.0,20.0,88.0,1.0,7.0,1221.0,6.0,12.253581036197867,5.846438775057725,-0.0028901734104046,-0.0028901734104046,1,？,0,5.7938425925925925,9.63453999902948,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1,5.323230768256759,2.784303478189475,0.8674265719828567,0.1592209692131429,0.1592209692131429,0.710781849426317,1.4933400725762642,3.5263605246161616,33.0,5,2023-02-10 18:00:00
864210029,1676518633,1003431963,Creo/proe高质量曲面改进，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,1676188200,1676114856,4.605170185988092,职业职场,10,0,1,15,0,23,2,0,1005,1,0,0.0,1.0,0.0,16.0,26.0,2.0,1.0,1128.0,5.0,10.756518944771091,6.184148890937483,-0.002061855670103,-0.002061855670103,1,。,0,3.8244560185185184,5.021904886354487,0.0,0.0,0.0,0.4054651081081644,False,1,0,1,0,0,1,1,0,1,0,0,1,5.571326580709307,1.9478977696276842,0.0,0.4206493679282273,0.23228174637523744,0.0,1.5937406367259244,4.820281565605037,123.0,7,2023-02-12 15:50:00
864230344,1676518477,1001843425,领导想给你调岗，但你不想去怎么说？,1676194200,1676022330,5.3612921657094255,职业职场,7,29,5,103,0,176,9,23,3750,1,0,29.0,5.0,0.0,107.0,180.0,9.0,25.0,3977.0,5.0,11.08047962853029,4.962844630259907,-0.0069930069930069,-0.0069930069930069,0,？,0,3.7532060185185183,9.824227871550496,0.0,0.0,0.251314428280906,1.8152899666382492,False,1,0,1,0,1,0,1,0,0,0,1,1,6.906900705962093,3.868974419425928,2.166390437982844,1.223172279426032,0.8468096223746981,1.964043904317646,3.347909271615751,5.429345628954441,227.0,7,2023-02-12 17:30:00
864232087,1676523719,1001892598,二本计算机应届生，真实的工作和薪资情况，这可能才是真正的大多数,1676024952,1676024952,4.897839799950911,职业职场,10,154,60,310,0,2048,819,295,63076,1,0,154.0,64.0,0.0,320.0,2134.0,847.0,302.0,66064.0,6.0,12.81870096340611,5.627621113690637,-0.0035971223021582,-0.0035971223021582,1,。,0,5.772766203703704,11.259955238039606,0.0,0.0,2.182716550846641,3.258808535203572,False,1,0,1,0,0,1,1,0,1,0,0,1,9.29894425049927,5.8742823774512685,3.3206012175249286,4.961956536464711,2.4330544881482923,3.9532036730640514,4.001871483596313,8.002694162283937,2988.0,5,2023-02-10 18:29:12
864236229,1676522302,1002934711,2.14遴选申论｜遴选上岸，必须要知道的背后秘密！,1676093431,1676093431,5.19295685089021,职业职场,6,13,2,31,0,48,11,2,1958,1,0,13.0,2.0,0.0,34.0,52.0,12.0,2.0,2202.0,5.0,10.99854352500146,5.583496308781699,-0.0037593984962406,-0.0037593984962406,0,！,0,4.963784722222222,6.361878017157228,1.6094379124341003,0.0,0.4519851237430572,0.9444616088408513,False,1,0,1,0,1,0,1,0,0,1,0,1,5.977510324492248,2.367439874265314,1.2861892727112452,1.168154203294536,0.3385546098807845,0.3385546098807845,1.9803439535822072,5.501258210544727,244.0,6,2023-02-11 13:30:31
864244959,1676523929,1001573004,【公务员遴选笔试热点】爆火的chatGPT让人类感到恐慌,1676019600,1676011028,4.812184355372417,职业职场,7,2,0,2,0,19,0,3,328,1,0,2.0,0.0,0.0,2.0,19.0,0.0,3.0,333.0,5.0,11.91365939870249,7.052721049232323,-0.0008650519031141,-0.0008650519031141,1,。,0,5.837141203703704,9.221591129891873,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,4.028772451311746,1.4480990049519749,0.2946329684069869,0.0,0.0,0.4147222740280945,0.2946329684069869,1.791759469228055,5.0,5,2023-02-10 17:00:00
864311113,1676518128,1004809684,用这个方法和房东砍价 每年省出一部新手机！和房东谈降低房租的技巧 跟房东砍价的技巧,1676197455,1676197456,5.579729825986222,职业职场,8,25,14,375,0,681,24,33,10556,1,0,26.0,15.0,0.0,390.0,709.0,24.0,35.0,11045.0,6.0,12.69057996097829,5.318119993844216,-0.0049019607843137,-0.0049019607843137,1,！,0,3.711493055555556,9.266744334622722,1.0986122886681098,0.0,0.2336148511815051,2.4400560836226486,False,1,0,1,0,0,1,1,0,0,1,0,1,7.953015461110916,5.217563335008465,2.0458632609900205,2.010413002381823,1.5627795175197376,2.2916556317998733,4.625340446642505,6.194405391104672,489.0,7,2023-02-12 18:24:15
864313482,1676510591,1007175836,医院张贴出“高层次人才优先就诊”的公告，引起了群众投诉，,1676448000,1676346944,4.912654885736052,职业职场,2,0,0,1,0,8,0,1,103,1,0,0.0,1.0,0.0,2.0,10.0,0.0,1.0,149.0,4.0,10.55297016060981,6.354370040797351,-0.0017391304347826,-0.0017391304347826,0,。,0,0.7244328703703704,10.785580137030307,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,4.957095166237536,2.488493643453149,0.0,0.0,0.0,0.8672644036344707,0.8672644036344707,3.8501476017100584,46.0,3,2023-02-15 16:00:00
864321076,1676512453,1007928403,我是这么去给学生找“奖品”的,1676380053,1676380053,4.927253685157205,职业职场,11,125,8,574,0,535,33,34,9812,1,0,149.0,8.0,0.0,682.0,607.0,36.0,43.0,12240.0,6.0,11.666092804333832,6.091309882077698,-0.002262443438914,-0.002262443438914,0,。,0,1.5324074074074074,9.24000508211326,0.0,0.0,1.0296194171811581,2.5952547069568657,False,1,0,1,0,1,0,1,0,1,0,0,1,8.764521437685483,5.858286997786352,4.4136584927036875,3.1150582605781003,1.8278573316507265,3.143605197078335,5.928455570625395,7.795234929002173,2428.0,2,2023-02-14 21:07:33
864352426,1676517874,1004931638,用好这10个隐藏功能，把微信调教成高效办公贴心小秘书,1676203495,1676203495,5.375278407684165,职业职场,7,13,0,53,0,46,3,13,435,1,0,14.0,0.0,0.0,61.0,53.0,4.0,17.0,510.0,6.0,11.132031010796268,5.170483995038151,-0.0056818181818181,-0.0056818181818181,1,。,0,3.638645833333333,7.830936502513417,0.0,0.0,0.4054651081081644,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,4.783734442467583,2.613158091595692,1.52011646325208,0.6012964133054447,0.0,1.52011646325208,2.745079952168763,4.330733340286331,75.0,7,2023-02-12 20:04:55
864432955,1676510792,1008912340,如何管理自己的抱怨,1676443182,1676443182,5.455321115357702,职业职场,9,28,4,45,0,83,8,13,883,1,0,49.0,4.0,0.0,59.0,111.0,10.0,16.0,1221.0,6.0,10.98979106473664,4.852030263919617,-0.0078125,-0.0078125,0,。,0,0.7825231481481482,12.200504393772906,0.0,0.0,0.28768207245178085,0.6061358035703156,False,1,0,1,0,1,0,1,0,1,0,0,1,7.028556975311384,4.673456206126944,3.6050001425166163,2.41799551557465,1.8102000372053246,2.8686331257195956,4.0691342023515364,5.82600010738045,338.0,3,2023-02-15 14:39:42
864452076,1676509721,1009278198,我的一次真实调研经历，其中包含了调研、检查、专项整治、动员会、接待等很多信息，时间有点长，希望能帮助到备考公务员面试的大家。,1676459860,1676459860,6.295266001439646,职业职场,6,86,4,175,0,172,38,17,2452,1,0,120.0,5.0,0.0,283.0,247.0,39.0,34.0,4808.0,3.0,10.755879558560052,3.5553480614894135,-0.0285714285714285,-0.0285714285714285,0,。,0,0.5770949074074074,5.998522911475428,2.6390573296152584,0.0,0.9718605830289658,1.252762968495368,False,1,0,1,0,1,0,1,0,1,0,0,1,8.354407838814582,5.700592605387233,5.010783829356373,4.202407245918916,2.07081303893871,3.416345170497188,5.717826775427711,7.7651449029361315,2356.0,3,2023-02-15 19:17:40
864453906,1676510176,1009167906,02.15遴选申论｜从理解记忆+必考考点的角度带你拆解1号文件！上岸必考！,1676456565,1676456565,7.105786129481271,职业职场,6,47,2,177,0,104,12,26,2327,1,0,289.0,13.0,0.0,1899.0,734.0,26.0,172.0,19262.0,5.0,10.99854352500146,5.583496308781699,-0.0037593984962406,-0.0037593984962406,0,！,0,0.6204976851851852,8.660225143795074,1.791759469228055,0.0,0.6931471805599453,0.3364722366212129,False,1,0,1,0,1,0,1,0,0,1,0,1,8.229568568210489,5.127572899914334,4.340496697092165,3.0125556974707113,1.4405976608193634,3.7589149136126867,5.65688264370054,9.737196812814702,16935.0,3,2023-02-15 18:22:45
864471275,1676510312,1008856216,我留下了犯错的主管，结局让董事长目瞪口呆,1676453400,1676441196,5.840641657373398,职业职场,8,0,0,9,0,34,0,10,677,1,0,2.0,0.0,0.0,13.0,53.0,0.0,11.0,1190.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,0.6587037037037037,7.047082344203236,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,6.935152733516185,3.963030343837191,0.0,0.0,0.0,2.7838582681671293,2.685340907660586,6.2422232654551655,513.0,3,2023-02-15 17:30:00
906534708,1676528739,999150605,寒假归来，第一堂班会课，给学生讲点什么？,1675860767,1675860767,5.318119993844216,职业职场,11,68,1,225,0,302,29,36,6447,1,0,68.0,1.0,0.0,224.0,307.0,29.0,37.0,6540.0,6.0,11.666092804333832,6.091309882077698,-0.002262443438914,-0.002262443438914,0,？,0,7.731157407407407,9.2400403822527,0.0,0.0,0.767255152713667,2.7333680090865,False,1,0,1,0,1,0,1,0,0,0,1,1,6.726111604630156,3.690446106363966,2.281931085669392,1.5583667898827245,0.1216393585514262,1.7328022515198296,3.4046253758404177,4.543294782270004,93.0,3,2023-02-08 20:52:47
906584253,1676525812,1000491898,淘宝卖家现在都需要办理个体工商户营业执照了吗？,1675940489,1675940489,4.532599493153256,职业职场,6,12,1,49,0,55,25,16,2738,1,0,12.0,1.0,0.0,48.0,56.0,25.0,17.0,2815.0,6.0,10.55781593916244,5.707110264748875,-0.0033222591362126,-0.0033222591362126,0,？,0,6.774571759259259,7.869083109331013,0.0,0.0,0.9932517730102834,0.9555114450274363,False,1,0,1,0,1,0,1,0,0,0,1,1,6.001806850045823,2.2103156637819357,1.019327232493449,1.5454901838968171,0.13768222155086185,1.2124684840606008,2.108141906481337,4.356708826689592,77.0,4,2023-02-09 19:01:29
906591827,1676528017,999409648,晚自习17（资料-2019年河北-第3篇+第4篇）,1675909800,1675873181,7.463936604468925,职业职场,3,2,13,14,0,40,3,1,1209,1,0,4.0,13.0,0.0,14.0,41.0,3.0,1.0,1239.0,6.0,13.219170617872111,7.543273346705446,-0.0005296610169491,-0.0005296610169491,1,。,0,7.155289351851851,7.561988366042857,0.0,0.0,0.0,0.5108256237659906,False,1,0,1,0,0,1,1,0,1,0,0,1,5.129696997913682,1.885594331461933,0.24647993080814215,0.35014283546069125,1.0356149000959947,0.1308148642693102,1.084038109082503,3.4339872044851463,30.0,4,2023-02-09 10:30:00
906593948,1676523537,1001522281,把事办舒服了才是最大的本事,1676030400,1675923158,4.927253685157205,职业职场,5,23,1,50,0,148,14,5,1735,1,0,25.0,1.0,0.0,54.0,156.0,14.0,5.0,1804.0,6.0,11.504701742670255,5.049856007249537,-0.0064102564102564,-0.0064102564102564,1,。,0,5.707604166666667,3.6635616461296463,0.6931471805599453,0.0,0.9162907318741551,0.7731898882334819,False,1,0,1,0,0,1,1,0,1,0,0,1,5.716963342286152,3.2932527733096535,1.6153626911191692,1.239205209478906,0.16144248298173533,0.6291548087487927,2.2783173075682925,4.248495242049359,69.0,5,2023-02-10 20:00:00
906598157,1676528851,999103649,淘系搜索权重怎么又Tm的更新了？,1675857953,1675857953,4.852030263919617,职业职场,9,10,0,14,0,52,2,4,2016,1,0,10.0,0.0,0.0,15.0,53.0,2.0,4.0,2104.0,6.0,10.55781593916244,5.707110264748875,-0.0033222591362126,-0.0033222591362126,0,？,0,7.765023148148148,7.504819759198367,0.0,0.6931471805599453,0.0,0.6931471805599453,False,1,0,1,0,1,0,1,0,0,0,1,1,5.559241191507074,2.040791154965155,0.8276020948078356,0.22917749716373154,0.0,0.4155015520366094,1.0306748008687017,4.48863636973214,88.0,3,2023-02-08 20:05:53
906703652,1676522098,1003051714,为什么说穷人家的孩子很难翻身？,1676098859,1676098859,5.117993812416755,职业职场,11,212,367,1743,0,5099,441,535,101442,1,0,239.0,398.0,0.0,1999.0,5573.0,484.0,628.0,114367.0,6.0,12.748332980822052,5.424950017481403,-0.0044052863436123,-0.0044052863436123,0,？,0,4.898599537037037,8.824918503925856,0.0,0.0,0.7815581379039984,1.9560625205193314,False,1,0,1,0,1,0,1,0,0,0,1,1,9.938293130067501,6.9488106024678915,3.7904806055926437,4.511142215375288,4.329671879728746,4.7024319877930685,5.877220189617179,9.46699606582284,12925.0,6,2023-02-11 15:00:59
906743342,1676523644,1001950296,当一个硕导又是一个up主他的办公室是有多离谱,1676027678,1676027678,4.564348191467836,职业职场,10,677,145,171,0,5774,151,51,156672,1,0,693.0,145.0,0.0,175.0,5922.0,153.0,54.0,163457.0,6.0,12.918453664205417,6.481577129276431,-0.001531393568147,-0.001531393568147,0,。,0,5.740347222222222,12.254306464492116,0.0,0.0,0.5453862988314581,2.9316332162775907,False,1,0,1,0,1,0,1,0,1,0,0,1,10.214390026813616,6.9145943378531864,4.778594921990241,3.307070896719112,3.268039101685521,2.290965848715295,3.4271619905029693,8.822616945344176,6785.0,5,2023-02-10 19:14:38
906756470,1676513473,1007452509,直通车计划如何分析调整，有哪些计划作用，每个计划重点是什么！,1676360301,1676360301,6.543911845564792,职业职场,10,40,0,49,0,48,8,2,741,1,0,44.0,0.0,0.0,68.0,53.0,13.0,2.0,1040.0,6.0,10.751884808366633,5.332718793265369,-0.0048309178743961,-0.0048309178743961,1,！,0,1.7728240740740742,5.205104984825858,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.6931471805599453,False,1,0,1,0,0,1,1,0,0,1,0,1,6.035426828127664,3.334895336589213,3.1596721891599193,1.7070316828059588,0.0,0.7552500151290026,3.3547874551025334,5.703782474656201,299.0,2,2023-02-14 15:38:21
906785213,1676517213,1005553381,高端平台与个人能力,1676251696,1676251696,5.204006687076795,职业职场,7,75,3,91,0,330,30,14,7481,1,0,75.0,3.0,0.0,94.0,337.0,30.0,14.0,7908.0,6.0,12.288642925430812,6.794586580876499,-0.0011198208286674,-0.0011198208286674,0,。,0,3.073113425925926,9.804053882820643,1.0986122886681098,1.6094379124341003,0.7621400520468967,1.8607523407150064,False,1,0,1,0,1,0,1,0,1,0,0,1,7.797430558918436,4.685670832764357,3.234954546310368,2.376029476143633,0.6811802008701976,1.7148137188980135,3.4213810893879724,6.059123195581797,427.0,1,2023-02-13 09:28:16
906789032,1676515957,1005568984,每天上班超负荷，怎么拒绝别人塞活？原来还能这样？？,1676280000,1676254418,5.62040086571715,职业职场,10,189,45,566,0,689,78,251,33293,1,0,214.0,48.0,0.0,634.0,756.0,85.0,287.0,37187.0,5.0,11.631508180797177,5.19295685089021,-0.0055555555555555,-0.0055555555555555,0,？,0,2.730983796296296,9.468387639298273,0.0,0.0,0.6931471805599453,2.355694918307994,False,1,0,1,0,1,0,1,0,0,0,1,1,9.408440534436346,5.534535219069951,4.25143135424715,3.3864605303620916,2.86091883327764,4.531612677618836,5.338745625398045,8.267448958304849,3894.0,1,2023-02-13 17:20:00
906798754,1676511921,1008048161,为什么体制内工作越来越难了？,1676384608,1676384609,5.308267697401205,职业职场,6,9,5,37,0,122,5,11,3090,1,0,9.0,5.0,0.0,39.0,129.0,5.0,12.0,3432.0,5.0,11.850240203729681,5.327876168789581,-0.0048543689320388,-0.0048543689320388,0,？,0,1.4735300925925925,9.97369746091093,1.0986122886681098,0.0,0.9162907318741551,2.833213344056216,False,1,0,1,0,1,0,1,0,0,0,1,1,7.648265424378355,4.428365856348306,1.9611901851587608,1.4800606235738631,1.4800606235738631,2.135947860932762,3.262309529260592,5.8377304471659395,342.0,2,2023-02-14 22:23:28
906859335,1676515599,1006252409,动物医学，千万别学，狗都嫌弃,1676285240,1676285240,6.263398262591624,职业职场,10,19,6,65,0,350,82,32,3661,1,0,19.0,6.0,0.0,65.0,351.0,88.0,33.0,3774.0,6.0,12.389714164124463,3.8501476017100584,-0.0212765957446808,-0.0212765957446808,1,。,0,2.66619212962963,9.36479386309433,0.6931471805599453,1.0986122886681098,1.285198244248522,2.283167007136944,False,1,0,1,0,0,1,1,0,1,0,0,1,7.224840327332625,4.884870692393461,2.0951017934906693,3.4580650877789556,1.1787782077931876,2.5651136360235873,3.2339353916988607,4.736198448394496,113.0,1,2023-02-13 18:47:20
906969245,1676511457,1008508185,到了新环境，要主动地融入进去,1676423826,1676423826,5.342334251964811,职业职场,5,74,6,175,0,413,47,25,8226,1,0,88.0,8.0,0.0,261.0,530.0,61.0,32.0,12930.0,6.0,12.288642925430812,6.794586580876499,-0.0011198208286674,-0.0011198208286674,0,。,0,1.0142476851851852,10.30853924186519,1.6094379124341003,2.6390573296152584,0.8209805520698301,2.507379505640059,False,1,0,1,0,1,0,1,0,1,0,0,1,9.000908007980707,6.011753247121994,4.303530923820598,3.8573506528285675,1.9337963232567743,3.244497235013021,5.156417803708725,8.45638105201948,4704.0,3,2023-02-15 09:17:06
949061646,1676525729,1000548288,【公务员面试】志气、骨气、底气是什么？斗争精神是什么？,1675942937,1675942937,6.836259277277067,职业职场,6,26,2,74,0,65,18,5,1071,1,0,26.0,2.0,0.0,80.0,69.0,18.0,5.0,1152.0,6.0,10.612655709150252,3.9889840465642745,-0.0185185185185185,-0.0185185185185185,0,？,0,6.745277777777778,10.017857362351542,1.3862943611198906,0.0,0.8109302162163288,0.3184537311185346,False,1,0,1,0,1,0,1,0,0,0,1,1,5.067505398866887,2.3642793659491064,1.579916090112505,1.2997920023723382,0.25967120056794035,0.5546085969764177,2.482456809279746,4.406719247264253,81.0,4,2023-02-09 19:42:17
949063005,1676528757,999157724,领导人讲话，用政府语言怎么答——以“永葆赶考的清醒和坚定”为例,1675860250,1675860250,5.5134287461649825,职业职场,5,91,9,135,0,210,37,25,4892,1,0,91.0,9.0,0.0,139.0,214.0,37.0,25.0,5157.0,3.0,10.755879558560052,3.5553480614894135,-0.0285714285714285,-0.0285714285714285,0,。,0,7.737349537037037,6.054439346269371,2.4849066497880004,0.0,1.1239300966523995,0.990398704027877,False,1,0,1,0,1,0,1,0,1,0,0,1,6.449297304925709,3.337230325892822,2.5464040977395537,1.7547495209648338,0.7715835295234342,1.4424574218987543,2.9149470330222877,5.583496308781699,265.0,3,2023-02-08 20:44:10
949071009,1676528982,999016319,ps人像磨皮你所不知道的内容,1675853448,1675853448,5.187385805840755,职业职场,5,28,0,82,0,109,5,4,1398,1,0,28.0,0.0,0.0,83.0,109.0,5.0,4.0,1436.0,4.0,10.683202261599535,3.713572066704308,-0.024390243902439,-0.024390243902439,0,。,0,7.818680555555556,7.171195887060883,0.0,0.0,0.8472978603872034,0.5108256237659906,False,1,0,1,0,1,0,1,0,1,0,0,1,5.186282109383577,2.7041071804588253,1.5219537471323206,0.49438771200213993,0.0,0.41316556421130296,2.4412771642679414,3.6635616461296463,38.0,3,2023-02-08 18:50:48
949097009,1676525523,1000675686,学生爱打小报告，其他同学都嫌他，老师怎么帮他？,1675948875,1675948875,4.718498871295094,职业职场,11,34,8,58,0,237,16,7,4335,1,0,34.0,8.0,0.0,59.0,242.0,16.0,9.0,4547.0,6.0,11.666092804333832,6.091309882077698,-0.002262443438914,-0.002262443438914,0,？,0,6.674166666666666,9.2400403822527,0.0,0.0,0.6359887667199967,2.120263536200091,False,1,0,1,0,1,0,1,0,0,0,1,1,6.476232536667052,3.597587597814153,1.8073488127426383,1.2229818915838542,0.7878442256370958,0.7172640554514683,2.2711174905039826,5.3612921657094255,212.0,4,2023-02-09 21:21:15
949107473,1676528952,998728224,【逸笔文案】最新模板❗️综合办公室年度总结计划，“笔杆子”必备的公文素材库❗️办公室写作素材分享,1675854022,1675841091,5.537334267018537,职业职场,10,10,0,67,0,31,1,8,1017,1,0,10.0,0.0,0.0,67.0,31.0,1.0,8.0,1040.0,5.0,11.564435735816685,4.6443908991413725,-0.0096153846153846,-0.0096153846153846,1,。,0,7.811689814814815,5.093136515607999,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,4.868991090067345,1.6031001791581159,0.82423366693265,0.12045792202326835,0.0,0.7051282221861045,2.2593528477353435,3.1780538303479458,23.0,3,2023-02-08 19:00:22
949140000,1676517855,1004405963,当管理比自己干活还累？升职加薪后他真香了！,1676204400,1676179972,5.170483995038151,职业职场,10,116,27,354,0,594,96,184,36953,1,0,123.0,28.0,0.0,376.0,617.0,102.0,201.0,39116.0,5.0,11.631508180797177,5.19295685089021,-0.0055555555555555,-0.0055555555555555,0,？,0,3.627951388888889,9.468387639298273,0.0,0.0,0.6931471805599453,2.1016921506146558,False,1,0,1,0,1,0,1,0,0,0,1,1,9.228733980588768,5.104300272173741,3.495718388186039,3.3127746283639805,2.1332449028133444,3.9457928867936505,4.590825070793739,7.679713639966372,2163.0,7,2023-02-12 20:20:00
